compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,primitive_id,entry_role,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_balanced_cluster_c4a6f2b110a8,balanced_cluster,balanced clustering and merging,primvar_launch_capture_shallow_left_launch_capable_41db001bc2e3,launch_capture_shallow_left,launch_capable,lqrta_launch_capture_shallow_left_23c9291aa043,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1385215073360974,0.0,0.0005,0.0042965023720533,0.7521332254593137,1.5501999853939532,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_5269787b1861,balanced_cluster,balanced clustering and merging,primvar_launch_capture_shallow_right_launch_capable_874ee3b1286d,launch_capture_shallow_right,launch_capable,lqrta_launch_capture_shallow_right_64f5ae2235bd,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1381024931441136,0.0,0.005,0.0042965023720533,0.7524138576572045,1.551705720297936,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_121b1f27d572,balanced_cluster,balanced clustering and merging,primvar_launch_capture_shallow_right_launch_capable_05b49791d1f3,launch_capture_shallow_right,launch_capable,lqrta_launch_capture_shallow_right_20e712c30d9b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1381333911112662,0.0,0.0055,0.0042965023720533,0.7524309627728015,1.5489722397430976,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_af1e8ec57d9d,balanced_cluster,balanced clustering and merging,primvar_launch_capture_shallow_right_launch_capable_60d550da506f,launch_capture_shallow_right,launch_capable,lqrta_launch_capture_shallow_right_1617b2bf80bf,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.1383806921873876,0.0,0.003,0.0042965023720533,0.7513956368119789,1.5514859693822076,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_d97bc1490aa5,balanced_cluster,balanced clustering and merging,primvar_lift_dwell_arc_inflight_only_6b237bce2adf,lift_dwell_arc,inflight_only,lqrta_lift_dwell_arc_1da78bc123d4,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,0.0003096003539302,0.0,0.065,0.2938870941497953,0.5425166290079491,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_70a0cc95d5b1,balanced_cluster,balanced clustering and merging,primvar_lift_dwell_arc_inflight_only_6778e5b4b5eb,lift_dwell_arc,inflight_only,lqrta_lift_dwell_arc_84ad90ceeda5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0046160593093226,0.0,0.053,0.2935291413718524,0.5407699423432385,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_04a240d6758e,balanced_cluster,balanced clustering and merging,primvar_lift_dwell_arc_inflight_only_dcc8ccd4a9a6,lift_dwell_arc,inflight_only,lqrta_lift_dwell_arc_b7e6a237d5cb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0033524480362348,0.0,0.0574999999999999,0.2933460074009542,0.5465160791052797,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_80ad7ecee3ec,balanced_cluster,balanced clustering and merging,primvar_lift_entry_inflight_only_ed5fe79d303f,lift_entry,inflight_only,lqrta_lift_entry_c6c69a4e683a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0009942942854691,0.0,0.066,0.2942896917725379,0.5397807897181843,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_6c6b1c3b6496,balanced_cluster,balanced clustering and merging,primvar_lift_entry_inflight_only_105032ca740e,lift_entry,inflight_only,lqrta_lift_entry_8458fbb6243d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0042393105672443,0.0,0.049,0.2930720343439086,0.5434618772431581,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_ccff147ae8e1,balanced_cluster,balanced clustering and merging,primvar_lift_entry_inflight_only_29030ff7f7f7,lift_entry,inflight_only,lqrta_lift_entry_ac968174b43a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0060277590004432,0.0,0.0485,0.2938297653624673,0.5408166875191133,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_772d977c100d,balanced_cluster,balanced clustering and merging,primvar_mild_turn_left_inflight_only_6a65b7fbde3d,mild_turn_left,inflight_only,lqrta_mild_turn_left_ad18ac39c3df,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0007366471221177,0.0,0.0635,0.2933798223860657,0.5406098655635995,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_3dea01b3f13f,balanced_cluster,balanced clustering and merging,primvar_mild_turn_left_inflight_only_62d0e3f0c382,mild_turn_left,inflight_only,lqrta_mild_turn_left_3e6ebd7de742,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0052522876709932,0.0,0.058,0.2939800586258592,0.5441552182643884,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_2824a5076433,balanced_cluster,balanced clustering and merging,primvar_mild_turn_left_inflight_only_176a1c52988d,mild_turn_left,inflight_only,lqrta_mild_turn_left_58398e23bf67,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0034593112856677,0.0,0.05,0.2928652645342771,0.5396140616433909,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_279d944b15c1,balanced_cluster,balanced clustering and merging,primvar_mild_turn_right_inflight_only_fb9d67378e48,mild_turn_right,inflight_only,lqrta_mild_turn_right_79c1ab5bcab1,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,0.0037999894058465,0.0,0.0725,0.2940102539866593,0.539916907681625,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_44f38cfb0f08,balanced_cluster,balanced clustering and merging,primvar_mild_turn_right_inflight_only_35a0e5e71575,mild_turn_right,inflight_only,lqrta_mild_turn_right_00120f19f8a5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0046727731624154,0.0,0.052,0.2933518387873741,0.5410919775197199,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_e0ce0de6660c,balanced_cluster,balanced clustering and merging,primvar_mild_turn_right_inflight_only_f7c0de61292f,mild_turn_right,inflight_only,lqrta_mild_turn_right_e76d7eebdd53,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,1.0,0.0,0.0,-0.0024639277216805,0.0,0.06,0.2935312736271234,0.5443830062117152,0.7430390208019473,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_d848d3832acc,balanced_cluster,balanced clustering and merging,primvar_recovery_terminal_or_recovery_8952a4a8e60b,recovery,terminal_or_recovery,lqrta_recovery_9d7f84175416,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.45,0.05,0.0027610556112259,0.0,0.033,-0.0934401023994864,0.6950410683136773,0.9415396813979342,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_89be02b2cf75,balanced_cluster,balanced clustering and merging,primvar_recovery_terminal_or_recovery_affbda1b7bf4,recovery,terminal_or_recovery,lqrta_recovery_50880e6dd972,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.4,0.1,0.0014844597597544,0.0,0.0215,-0.0933777920305836,0.6949976165440056,0.9415396813979342,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_0ec3a5bcffd3,balanced_cluster,balanced clustering and merging,primvar_recovery_terminal_or_recovery_b3f22b212bcb,recovery,terminal_or_recovery,lqrta_recovery_605b062fd1bb,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.425,0.075,0.0030422865322637,0.0,0.038,-0.0936211124114851,0.6950709494186579,0.9415396813979342,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_e6fd46d9ca2a,balanced_cluster,balanced clustering and merging,primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_d69cc3ed8444,safe_exit_or_recovery_handoff,terminal_or_recovery,lqrta_safe_exit_or_recovery_handoff_294bca7a91aa,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.45,0.05,0.0017009258090909,0.0,0.028,-0.09345906887898,0.6951085684641575,0.9415396813979342,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_235a3a19455b,balanced_cluster,balanced clustering and merging,primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_bc56579cbb14,safe_exit_or_recovery_handoff,terminal_or_recovery,lqrta_safe_exit_or_recovery_handoff_f9d5eeea7285,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.4,0.1,0.0029988673921846,0.0,0.037,-0.0933776319260033,0.6950139373736123,0.9415396813979342,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_62c8656e2ae7,balanced_cluster,balanced clustering and merging,primvar_safe_exit_or_recovery_handoff_terminal_or_recovery_69e9740260ec,safe_exit_or_recovery_handoff,terminal_or_recovery,lqrta_safe_exit_or_recovery_handoff_39a30a7066af,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.425,0.075,0.00134367976898,0.0,0.0265,-0.0932810341284975,0.6950606349587108,0.9415396813979342,0.0,both_W3_modes_positive_and_hard_failure_rate_within_survival_limit,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
