primitive_variant_id,robustness_profile_version,robustness_profile_row_count,robustness_profile_axis_count,robustness_coverage_labels_json,robustness_coverage_rates_json,robustness_terminal_rates_json,robustness_hard_failure_rates_json,robustness_worst_case_coverage,robustness_mean_coverage,robustness_max_hard_failure_rate,robustness_environment_modes_seen,robustness_start_families_seen,robustness_active_fan_counts_seen,updraft_gain_proxy_mean_m,positive_specific_energy_gain_mean_m,rollout_duration_mean_s
primvar_energy_retaining_bank_inflight_only_f91aa03e1430,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.0236118733843226,0.1
primvar_energy_retaining_bank_inflight_only_f9aa70721ce7,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02266932594371602,0.1
primvar_glide_inflight_only_11c66f2319db,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.024788312851834023,0.1
primvar_glide_inflight_only_126b47074599,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.023663404021417492,0.1
primvar_glide_inflight_only_17896d12fa60,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.026106720299079022,0.1
primvar_glide_inflight_only_1983cab0f7e6,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.027557273078625554,0.1
primvar_glide_inflight_only_24e665618761,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.025268963531979938,0.1
primvar_glide_inflight_only_25cc2c908a7d,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.025482799903290682,0.1
primvar_glide_inflight_only_2cab795ffb6a,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02242213477426854,0.1
primvar_glide_inflight_only_2fe6d9964061,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.023169942850844595,0.1
primvar_glide_inflight_only_37626a7a2556,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02702394508031722,0.1
primvar_glide_inflight_only_377ffa3b39b9,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02618829107229371,0.1
primvar_glide_inflight_only_3b8b7f863485,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.022975718501741366,0.1
primvar_glide_inflight_only_462d0aafe0d7,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02234075886515595,0.1
primvar_glide_inflight_only_467f4fe3befd,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.025444892548084345,0.1
primvar_glide_inflight_only_56e2b8f06b33,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.024519700253016537,0.1
primvar_glide_inflight_only_6e5db12749da,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.025081052246424845,0.1
primvar_glide_inflight_only_7bf26b5e630a,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02409871390157279,0.1
primvar_glide_inflight_only_8e4761b111da,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.022989772125423823,0.1
primvar_glide_inflight_only_9807040a9087,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02498751461149143,0.1
primvar_glide_inflight_only_98a21aab2434,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02333569560348748,0.1
primvar_glide_inflight_only_9d1f141056b5,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.023950852401278432,0.1
primvar_glide_inflight_only_a01e608aa658,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02350461928535332,0.1
primvar_glide_inflight_only_a133053f9e0c,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02561970882568254,0.1
primvar_glide_inflight_only_b0b55461bad8,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.022099861492618954,0.1
primvar_glide_inflight_only_b4ea1b6ba09a,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.023366910627799126,0.1
primvar_glide_inflight_only_c287c5d1712f,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.024799232136664354,0.1
primvar_glide_inflight_only_d259714ea187,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.023765464540933166,0.1
primvar_glide_inflight_only_d3d1c4822d87,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.026729036966496228,0.1
primvar_glide_inflight_only_d63007a96786,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02627651347163886,0.1
primvar_glide_inflight_only_ed714121af2e,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.025784928285916626,0.1
primvar_glide_inflight_only_ed80404c47ef,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.02282772440708964,0.1
primvar_glide_inflight_only_f15908038191,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.024344526385269127,0.1
primvar_glide_inflight_only_f252094e5f11,coverage_behavior_qr_medoid_profile_v1,40,11,"[""env:w3_randomised_four"",""env:w3_randomised_single"",""start:inflight_boundary_near"",""start:inflight_lift_region"",""start:inflight_nominal"",""start:inflight_recovery_edge"",""start:launch_gate"",""active_fan_count:1"",""active_fan_count:2"",""active_fan_count:3"",""active_fan_count:4""]","[1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",0.0,0.7272727272727273,0.0,w3_randomised_four;w3_randomised_single,inflight_lift_region;inflight_nominal,1;2;3;4,0.0,0.028531393505776437,0.1
