case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status,cl_lift_asb,cd_drag_asb,cm_pitch_asb,cy_asb,cl_roll_asb,cn_yaw_asb,valid_aerosandbox,aerosandbox_status,comparison_status,cl_lift_minus_aerosandbox,cd_drag_minus_aerosandbox,cm_pitch_minus_aerosandbox,cy_body_minus_aerosandbox,cl_roll_minus_aerosandbox,cn_yaw_minus_aerosandbox
case_000620,elevator,0.0,6.0,7.5,0.0,-10.0,0.0,-0.029077049258986007,-0.027406288134712308,-0.1194515388275058,-0.011043057117388032,-0.22647951933983299,0.009462294777330104,0.1194515388275058,0.03178249932335541,True,ok,0.15565021159156425,0.04453825014415714,-0.28664887067228667,-0.01993652329231207,-0.009197600021832916,0.0077723041766236374,True,ok: AeroSandbox AeroBuildup.run,matched,-0.03619867276405846,-0.012755750820801728,0.060169351332453685,-0.007469764842400237,-0.001845457095555116,0.001689990600706467
case_000621,elevator,2.0,6.0,7.5,0.0,-10.0,0.0,-0.02466589115668819,-0.027390898245473208,-0.3025118780200648,-0.01104135922578427,-0.20744839126640618,0.009053584910833953,0.30137875984931645,0.037878630976105,True,ok,0.31057154608467563,0.060390852444548095,-0.2393005976600188,-0.019224680823613973,-0.010530017747957119,0.007560623595881783,True,ok: AeroSandbox AeroBuildup.run,matched,-0.009192786235359185,-0.022512221468443096,0.03185220639361261,-0.008166217421859235,-0.0005113414778271513,0.0014929613149521704
case_000622,elevator,4.0,6.0,7.5,0.0,-10.0,0.0,-0.013629193234633654,-0.02733408660725523,-0.4691108689515737,-0.011003306929784362,-0.16093482339778825,0.00863891957062819,0.46684163330352274,0.04892296014600159,True,ok,0.4749904283114861,0.08688190503938664,-0.17237373165399977,-0.016541767851704883,-0.009357474008363656,0.007480421369761801,True,ok: AeroSandbox AeroBuildup.run,matched,-0.008148795007963339,-0.037958944893385055,0.011438908256211522,-0.010792318755550347,-0.0016458329214207052,0.0011584982008663895
case_000623,elevator,6.0,6.0,7.5,0.0,-10.0,0.0,0.0012109105978148817,-0.027166832408134434,-0.60821505751939,-0.010715261592951903,-0.0729758410499392,0.008260325039452916,0.6047480673552703,0.06486953779142542,True,ok,0.603770237279946,0.12812676548601834,-0.11930687781114249,-0.012861606023725053,-0.0077429016958838566,0.008038995444921041,True,ok: AeroSandbox AeroBuildup.run,matched,0.0009778300753242597,-0.06325722769459292,0.04633103676120329,-0.014305226384409382,-0.0029723598970680465,0.0002213295945318744
case_000624,elevator,8.0,6.0,7.5,0.0,-10.0,0.0,0.01834317735995298,-0.026622634632939745,-0.7301663073432237,-0.009352557539061761,0.013808986701030184,0.008122996024374909,0.7252741925146036,0.08578049509645642,True,ok,0.7548607430275751,0.17805408151727006,-0.06906093269863513,-0.008282996753780166,-0.006987025405288479,0.007968990285158628,True,ok: AeroSandbox AeroBuildup.run,matched,-0.029586550512971543,-0.09227358642081364,0.08286991939966531,-0.018339637879159577,-0.0023655321337732824,0.00015400573921628066
case_000625,elevator,10.0,6.0,7.5,0.0,-10.0,0.0,0.03270332008124729,-0.02509609454859993,-0.8196079569635425,-0.005041991271606879,0.051782816384172335,0.008841823244109715,0.8124492886330937,0.11213696901373553,True,ok,0.8192818611675919,0.2226219593042013,-0.06989250853226571,-0.003448621095855496,-0.004005783093595239,0.007962468400839535,True,ok: AeroSandbox AeroBuildup.run,matched,-0.006832572534498205,-0.11048499029046578,0.12167532491643804,-0.021647473452744433,-0.0010362081780116404,0.00087935484327018
case_000626,elevator,12.0,6.0,7.5,0.0,-10.0,0.0,0.029199510737534618,-0.02304647338112769,-0.8259057497584135,0.0007958666615692682,0.027626560725827247,0.010485820838214832,0.8135510873454783,0.14477882921197652,True,ok,0.8735794595246105,0.2599408211079806,-0.07861403804155148,0.0012739611466487154,-0.0022897800409669338,0.007872156909584448,True,ok: AeroSandbox AeroBuildup.run,matched,-0.06002837217913215,-0.1151619918960041,0.10624059876737874,-0.024320434527776404,0.003085646702536202,0.002613663928630385
case_000627,elevator,-8.0,-6.0,8.5,0.0,-10.0,0.0,0.030527681919577644,0.026574854597402192,0.6111105544750468,0.009204736401104904,-0.2548103107250879,-0.010704350290485031,-0.6090421051334539,0.05729708369266327,True,ok,-0.5451490503339581,0.09577485873624036,-0.33496920669899455,0.011357708790642554,0.007903161018118218,-0.007599173488870434,True,ok: AeroSandbox AeroBuildup.run,matched,-0.06389305479949581,-0.03847777504357709,0.08015889597390663,0.015217145806759638,0.0013015753829866868,-0.003105176801614598
case_000628,elevator,-6.0,-6.0,8.5,0.0,-10.0,0.0,0.005441153486949799,0.027155440569058473,0.4412634792856094,0.010680017696695137,-0.25409850434775627,-0.010573103587515918,-0.43913849475503375,0.043328732151521894,True,ok,-0.3592132399492473,0.059485107922959024,-0.3381979539572276,0.01552142281150933,0.008011695113857987,-0.007343395331709733,True,ok: AeroSandbox AeroBuildup.run,matched,-0.07992525480578644,-0.01615637577143713,0.08409944960947136,0.011634017757549143,0.002668322582837151,-0.003229708255806185
case_000629,elevator,-4.0,-6.0,8.5,0.0,-10.0,0.0,-0.013944349116599804,0.02733231407354282,0.2565900162239758,0.010997823092288478,-0.2464124648342898,-0.010238785595762821,-0.25481107698174826,0.03449194679582443,True,ok,-0.19425286485248341,0.03495725594202795,-0.33943509107401076,0.01842451487753713,0.00917940373008047,-0.00770775994408091,True,ok: AeroSandbox AeroBuildup.run,matched,-0.06055821212926485,-0.0004653091462035186,0.09302262623972096,0.008907799196005692,0.0018184193622080083,-0.0025310256516819117
case_000630,elevator,-2.0,-6.0,8.5,0.0,-10.0,0.0,-0.025568214218653924,0.027390874177427787,0.06845332894633627,0.0110412847644361,-0.23729226387447147,-0.009858765355450457,-0.06743008831600737,0.030651684318577357,True,ok,-0.009685484752805557,0.03379308429370931,-0.31344263197883654,0.02024344374927979,0.010492542466762025,-0.007787938422864199,True,ok: AeroSandbox AeroBuildup.run,matched,-0.05774460356320182,-0.0031413999751319505,0.07615036810436507,0.007147430428147996,0.0005487422976740743,-0.0020708269325862587
case_000631,elevator,0.0,-6.0,8.5,0.0,-10.0,0.0,-0.029077049258986014,0.027406288134712315,-0.11945153882750578,0.01104305711738803,-0.2264795193398329,-0.009462294777330108,0.11945153882750578,0.031782499323355425,True,ok,0.15508287771922452,0.04359380171787518,-0.2849611329739849,0.019879302401994675,0.009241321360538284,-0.007721906940332566,True,ok: AeroSandbox AeroBuildup.run,matched,-0.03563133889171874,-0.011811302394519753,0.058481613634152,0.00752698573271764,0.0018017357568497466,-0.001740387836997542
case_000632,elevator,2.0,-6.0,8.5,0.0,-10.0,0.0,-0.024665891156688196,0.027390898245473205,-0.3025118780200647,0.01104135922578427,-0.20744839126640613,-0.009053584910833955,0.30137875984931634,0.037878630976105,True,ok,0.309493114864779,0.05963982445454439,-0.2370452951356841,0.01914908057953196,0.010492172373617971,-0.00752602223310399,True,ok: AeroSandbox AeroBuildup.run,matched,-0.008114355015462649,-0.02176119347843939,0.029596903869277963,0.008241817665941245,0.0005491868521662994,-0.0015275626777299647
case_000633,elevator,4.0,-6.0,8.5,0.0,-10.0,0.0,-0.013629193234633649,0.02733408660725522,-0.46911086895157356,0.011003306929784346,-0.16093482339778828,-0.008638919570628194,0.4668416333035226,0.04892296014600156,True,ok,0.47129085897983375,0.08613488053060067,-0.1733583783286435,0.016399547582541103,0.00904573065621091,-0.0075386719438928764,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004449225676311175,-0.03721192038459911,0.01242355493085523,0.010934539024714116,0.0019575762735734355,-0.0011002476267353177
case_000634,elevator,6.0,-6.0,8.5,0.0,-10.0,0.0,0.0012109105978148843,0.027166832408134424,-0.6082150575193901,0.010715261592951886,-0.07297584104993929,-0.008260325039452916,0.6047480673552704,0.06486953779142542,True,ok,0.6028427451510767,0.1267105514818629,-0.11890384639579311,0.012844813169300444,0.007868771908010256,-0.007908608895138992,True,ok: AeroSandbox AeroBuildup.run,matched,0.0019053222041937046,-0.06184101369043747,0.045928005345853826,0.01432201923883398,0.00284648968494163,-0.00035171614431392384
case_000635,elevator,8.0,-6.0,8.5,0.0,-10.0,0.0,0.018343177359952955,0.02662263463293974,-0.7301663073432237,0.009352557539061765,0.013808986701030358,-0.008122996024374914,0.7252741925146036,0.08578049509645645,True,ok,0.7546885908684002,0.17617394114108745,-0.06804165929927868,0.008279461591503046,0.0071864621751703064,-0.007869596533452324,True,ok: AeroSandbox AeroBuildup.run,matched,-0.029414398353796667,-0.090393446044631,0.08185064600030903,0.018343173041436695,0.0021660953638914585,-0.0002533994909225904
case_000636,elevator,10.0,-6.0,8.5,0.0,-10.0,0.0,0.03270332008124727,0.02509609454859993,-0.8196079569635428,0.005041991271606846,0.051782816384172446,-0.00884182324410972,0.8124492886330941,0.1121369690137356,True,ok,0.8164696680926234,0.22085830626121483,-0.07009689229353633,0.0033723809120644677,0.0038557101808929287,-0.008031490285472818,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004020379459529377,-0.10872133724747923,0.12187970867770878,0.021723713636535462,0.0011862810907139177,-0.0008103329586369029
case_000637,elevator,12.0,-6.0,8.5,0.0,-10.0,0.0,0.029199510737534577,0.0230464733811277,-0.8259057497584136,-0.0007958666615692174,0.027626560725827316,-0.01048582083821483,0.8135510873454783,0.1447788292119766,True,ok,0.8710713378258959,0.258681610573014,-0.07904932789789623,-0.0012554695235743193,0.0023883826368070846,-0.007809912090256022,True,ok: AeroSandbox AeroBuildup.run,matched,-0.057520250480417534,-0.11390278136103738,0.10667588862372354,0.024301942904702018,-0.003184249298376302,-0.002675908747958809
case_000638,elevator,-8.0,0.0,8.5,0.0,-10.0,0.0,0.0295173415799212,0.0,0.6191319944711897,9.870232728240192e-18,-0.2578078469895191,0.0,-0.6172146644208767,0.05693643873341174,True,ok,-0.5593466486180163,0.09614415917281219,-0.33977165942519155,-1.2921244817553529e-18,-9.396632000100568e-20,5.129596936761809e-19,True,ok: AeroSandbox AeroBuildup.run,matched,-0.057868015802860384,-0.03920772043940045,0.08196381243567247,1.2921244817553529e-18,9.964199048241199e-18,-5.129596936761809e-19
case_000639,elevator,-6.0,0.0,8.5,0.0,-10.0,0.0,0.003937089895070858,1.2438528337114238e-18,0.4464355791819214,-5.08774882898979e-20,-0.2565646174783422,5.08774882898979e-20,-0.4444014963243157,0.04274970293520993,True,ok,-0.3603775830756588,0.058931689431166556,-0.33691561235538287,-1.2921277347224033e-18,-9.396655921145484e-20,5.129609853945639e-19,True,ok: AeroSandbox AeroBuildup.run,matched,-0.08402391324865688,-0.016181986495956625,0.08035099487704067,2.5359805684338273e-18,4.3089070921556936e-20,-4.620834971046659e-19
case_000640,elevator,-4.0,0.0,8.5,0.0,-10.0,0.0,-0.015707916530024575,-1.8657792505671358e-18,0.25946504049236724,-1.6280796252767328e-18,-0.24865661707735903,1.017549765797958e-19,-0.2577372678273936,0.03376901911945878,True,ok,-0.1981494649615906,0.03379227441023739,-0.34029260404244244,-1.2921300696705841e-18,-9.396673167116076e-20,5.129619125766289e-19,True,ok: AeroSandbox AeroBuildup.run,matched,-0.05958780286580298,-2.3255290778609328e-05,0.0916359869650834,-5.736491808965516e-19,-1.534112893605572e-18,-4.1120693599683306e-19
case_000641,elevator,-2.0,0.0,8.5,0.0,-10.0,0.0,-0.02746682211697697,0.0,0.06920608988630765,-4.070199063191832e-18,-0.2394123027764883,2.035099531595916e-19,-0.06820535313833526,0.029865347776852187,True,ok,-0.009066549540261629,0.032790988038822494,-0.31248822843082863,-1.2921314752107976e-18,-9.396683654863897e-20,5.129624707007413e-19,True,ok: AeroSandbox AeroBuildup.run,matched,-0.05913880359807363,-0.0029256402619703067,0.07307592565434032,1.2921314752107976e-18,-3.9762322266431934e-18,-3.0945251754114966e-19
case_000642,elevator,0.0,0.0,8.5,0.0,-10.0,0.0,-0.03101499331787833,2.9152800790111496e-20,-0.1207708641792432,-4.070199063191832e-19,-0.2284818888606832,1.017549765797958e-19,0.1207708641792432,0.03101499331787833,True,ok,0.15508338298075766,0.04279458847367469,-0.2845967724216772,-1.2921319444872064e-18,-9.396687334206636e-20,5.129626570450357e-19,True,ok: AeroSandbox AeroBuildup.run,matched,-0.034312518801514466,-0.011779595155796362,0.05611488356099398,1.321284745277318e-18,-3.1305303297711683e-19,-4.112076804652399e-19
case_000643,elevator,2.0,0.0,8.5,0.0,-10.0,0.0,-0.026554622054175466,9.328896252835679e-19,-0.3058496528915412,-4.070199063191832e-18,-0.20924250315723833,1.017549765797958e-19,0.30473659460196484,0.037212444648451345,True,ok,0.3087056859850141,0.05868435962734533,-0.236976431136751,-1.2921314752107976e-18,-9.39668418817259e-20,5.129624707007413e-19,True,ok: AeroSandbox AeroBuildup.run,matched,-0.003969091383049239,-0.02147191497889398,0.027733927979512657,2.2250211004943657e-18,-3.976232221310106e-18,-4.1120749412094547e-19
case_000644,elevator,4.0,0.0,8.5,0.0,-10.0,0.0,-0.01539006311070709,-6.219264168557119e-19,-0.47432767864337433,4.884238875830198e-18,-0.1621959054718477,-5.08774882898979e-20,0.4720986837245223,0.04843999995186972,True,ok,0.4749185415860847,0.08530514765252438,-0.17147762681796802,-1.2921300696705841e-18,-9.396674233082546e-20,5.129619125766289e-19,True,ok: AeroSandbox AeroBuildup.run,matched,-0.0028198578615624137,-0.03686514770065466,0.00928172134612032,6.702036528148723e-19,4.9782056181610235e-18,-5.638394008665268e-19
case_000645,elevator,6.0,0.0,8.5,0.0,-10.0,0.0,-0.00034454467071702826,1.2438528337114238e-18,-0.6152037588571017,-1.0582517564298763e-17,-0.07314897727039034,2.035099531595916e-19,0.6117975935712938,0.06464896072877743,True,ok,0.6033507026453232,0.1263270407226033,-0.11834102340450192,-1.2921277347224033e-18,-9.39665751846871e-20,5.129609853945639e-19,True,ok: AeroSandbox AeroBuildup.run,matched,0.008446890925970618,-0.06167807999382588,0.04519204613411158,2.5359805684338273e-18,-1.0488550989114076e-17,-3.0945103223497223e-19
case_000646,elevator,8.0,0.0,8.5,0.0,-10.0,0.0,0.017178964102735034,-3.7315585011342715e-18,-0.7394137982676136,-3.2561592505534656e-18,0.015040696306421186,2.035099531595916e-19,0.734608723716798,0.08589473159256786,True,ok,0.76829024920234,0.17717296864366694,-0.06210438872127786,-1.2921244817553529e-18,-9.396634126831028e-20,5.129596936761809e-19,True,ok: AeroSandbox AeroBuildup.run,matched,-0.03368152548554204,-0.09127823705109908,0.07714508502769904,-2.439434019378919e-18,-3.1621929092851555e-18,-3.0944974051658926e-19
case_000647,elevator,10.0,0.0,8.5,0.0,-10.0,0.0,0.03224419617293472,0.0,-0.8316347803586805,5.698278688468565e-18,0.05429436588485455,-3.561424180292853e-19,0.8245995252775986,0.11265752971297008,True,ok,0.8177648408478361,0.2215365576615414,-0.07051347505905009,-1.2921203266360462e-18,-9.396604173232204e-20,5.129580437207546e-19,True,ok: AeroSandbox AeroBuildup.run,matched,0.006834684429762539,-0.10887902794857132,0.12480784094390464,1.2921203266360462e-18,5.792244730200887e-18,-8.691004617500398e-19
case_000648,elevator,12.0,0.0,8.5,0.0,-10.0,0.0,0.02875566887122852,-3.7315585011342715e-18,-0.8367748261399234,-4.884238875830198e-18,0.02923487023786588,-8.140398126383664e-19,0.8244679282788261,0.1458479804226001,True,ok,0.8733991389104059,0.25929399826856253,-0.07970239017423564,-1.2921152896309474e-18,-9.396567804733292e-20,5.12956043574366e-19,True,ok: AeroSandbox AeroBuildup.run,matched,-0.04893121063157979,-0.11344601784596242,0.10893726041210151,-2.439443211503324e-18,-4.7902731977828656e-18,-1.3269958562127323e-18
case_000649,elevator,-8.0,6.0,8.5,0.0,-10.0,0.0,0.03052768191957764,-0.02657485459740219,0.611110554475047,-0.009204736401104896,-0.2548103107250879,0.010704350290485031,-0.6090421051334541,0.0572970836926633,True,ok,-0.5451482647625742,0.09577478530120606,-0.3349687850736788,-0.011357717414463198,-0.007903152311425325,0.007599169488993919,True,ok: AeroSandbox AeroBuildup.run,matched,-0.06389384037087997,-0.03847770160854276,0.08015847434859086,-0.01521713718293899,-0.0013015840896795708,0.003105180801491112
case_000650,elevator,-6.0,6.0,8.5,0.0,-10.0,0.0,0.005441153486949799,-0.027155440569058473,0.4412634792856095,-0.010680017696695155,-0.25409850434775627,0.010573103587515918,-0.43913849475503386,0.04332873215152191,True,ok,-0.3592128021260093,0.05948508095517995,-0.3381977097677093,-0.015521425324839107,-0.008011688301478203,0.007343393373586295,True,ok: AeroSandbox AeroBuildup.run,matched,-0.07992569262902455,-0.016156348803658044,0.08409920541995303,-0.011634015244219366,-0.0026683293952169517,0.0032297102139296234
case_000651,elevator,-4.0,6.0,8.5,0.0,-10.0,0.0,-0.013944349116599803,-0.02733231407354282,0.25659001622397576,-0.010997823092288467,-0.2464124648342898,0.010238785595762821,-0.2548110769817482,0.03449194679582442,True,ok,-0.19425266028438176,0.03495724912543178,-0.33943497740286294,-0.018424514577521693,-0.009179398257875202,0.007707759173287068,True,ok: AeroSandbox AeroBuildup.run,matched,-0.060558416697366446,-0.00046530232960735607,0.09302251256857313,-0.008907799496021128,-0.001818424834413265,0.0025310264224757536
case_000652,elevator,-2.0,6.0,8.5,0.0,-10.0,0.0,-0.02556821421865392,-0.027390874177427787,0.06845332894633621,-0.011041284764436098,-0.23729226387447147,0.009858765355450457,-0.06743008831600732,0.030651684318577354,True,ok,-0.009685436079211743,0.03379308420982476,-0.3134426043632552,-0.02024344287720009,-0.010492539233937007,0.007787938308957868,True,ok: AeroSandbox AeroBuildup.run,matched,-0.05774465223679558,-0.003141399891247409,0.07615034048878375,-0.007147431300227696,-0.0005487455304990906,0.002070827046492589
case_000653,elevator,0.0,6.0,8.5,0.0,-10.0,0.0,-0.029077049258986007,-0.027406288134712315,-0.11945153882750578,-0.011043057117388034,-0.2264795193398329,0.009462294777330108,0.11945153882750578,0.03178249932335542,True,ok,0.15508287771922452,0.043593801717875184,-0.2849611329739849,-0.01987930240199469,-0.009241321360538285,0.007721906940332572,True,ok: AeroSandbox AeroBuildup.run,matched,-0.03563133889171874,-0.011811302394519767,0.058481613634152,-0.007526985732717626,-0.0018017357568497483,0.0017403878369975359
case_000654,elevator,2.0,6.0,8.5,0.0,-10.0,0.0,-0.024665891156688186,-0.027390898245473205,-0.3025118780200647,-0.011041359225784277,-0.20744839126640613,0.009053584910833955,0.30137875984931634,0.037878630976104985,True,ok,0.30949316353837275,0.059639827041134755,-0.23704526791083533,-0.019149081451611684,-0.010492175648134974,0.007526021918760383,True,ok: AeroSandbox AeroBuildup.run,matched,-0.008114403689056415,-0.02176119606502977,0.0295968766444292,-0.00824181679386152,-0.0005491835776493034,0.0015275629920735723
