case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status
case_000435,aileron,4.0,-6.0,7.5,10.0,0.0,0.0,-0.020252154735321964,0.04441054261597207,-0.3352186818236565,0.07262979345257309,0.14700883217893954,-0.003292292875769167,0.33269096790915653,0.04798988907556377,True,ok
case_000436,aileron,6.0,-6.0,7.5,10.0,0.0,0.0,-0.008091848803588394,0.04018498475097933,-0.47064866473893624,0.05769591082710321,0.18863104999459743,-0.005432382427965148,0.46682307043885124,0.06113059018410999,True,ok
case_000437,aileron,8.0,-6.0,7.5,10.0,0.0,0.0,0.007271008158636405,0.03594855523872594,-0.5981008972034385,0.04300847069994876,0.23043436451911056,-0.00861273892629021,0.5928197383441753,0.07938040528682991,True,ok
case_000438,aileron,10.0,-6.0,7.5,10.0,0.0,0.0,0.022901665268145716,0.03240292233557027,-0.704906950158391,0.03141128733094197,0.2806840487588273,-0.012106807599385788,0.6976545931740761,0.10269209739782013,True,ok
case_000439,aileron,12.0,-6.0,7.5,10.0,0.0,0.0,0.027299276546195763,0.029277168662646964,-0.7494160374368202,0.021689821153170898,0.32813709076545405,-0.015983110647040655,0.7381860837410377,0.13146265498123744,True,ok
case_000440,aileron,-8.0,0.0,7.5,10.0,0.0,0.0,0.007956250566359959,0.009785504066868372,0.6206059975488225,0.03531448411706314,-0.24717512331873273,0.005475512677204507,-0.6156735987054437,0.0784928402705111,True,ok
case_000441,aileron,-6.0,0.0,7.5,10.0,0.0,0.0,-0.008090948778206535,0.013933957646201891,0.4944047960362653,0.05028565954519121,-0.20637438216517087,0.003876079186614895,-0.4908506603909879,0.059725999276058046,True,ok
case_000442,aileron,-4.0,0.0,7.5,10.0,0.0,0.0,-0.021545138776596418,0.017848838119723973,0.3546396524349702,0.06441390305290053,-0.16033033036517824,0.003385827073540189,-0.352272855158382,0.04623106750509724,True,ok
case_000443,aileron,-2.0,0.0,7.5,10.0,0.0,0.0,-0.03170218566898332,0.019728437893011864,0.18752320760785451,0.07119710971109909,-0.08851776175611994,0.0038163953747738203,-0.18630258321227056,0.03822733911959089,True,ok
case_000444,aileron,0.0,0.0,7.5,10.0,0.0,0.0,-0.03552424992476818,0.020167008629931624,0.004203170734866753,0.07277984875216702,-0.0010531904721277218,0.004469441133841406,-0.004203170734866753,0.03552424992476818,True,ok
case_000445,aileron,2.0,0.0,7.5,10.0,0.0,0.0,-0.03174858321312932,0.01978166009442528,-0.17951946040943972,0.07138918102123762,0.08630779961130525,0.004950420743273439,0.17830209242945608,0.037994381650647883,True,ok
case_000446,aileron,4.0,0.0,7.5,10.0,0.0,0.0,-0.02152867742142217,0.018014968204901893,-0.34800960867962727,0.0650134427612581,0.15827404883507235,0.004623924496262237,0.34566011014249226,0.04575215777581487,True,ok
case_000447,aileron,6.0,0.0,7.5,10.0,0.0,0.0,-0.007921679843260997,0.014191316669699673,-0.4890556311313046,0.05121443143937162,0.20436913387466868,0.0025017371627860984,0.4855484921927178,0.058998517626768235,True,ok
case_000448,aileron,8.0,0.0,7.5,10.0,0.0,0.0,0.008184500380744891,0.009994322190234144,-0.6153606229477988,0.036068078847652785,0.2439757891018259,-0.000917248353712454,0.6105110379639235,0.07753679671870788,True,ok
case_000449,aileron,10.0,0.0,7.5,10.0,0.0,0.0,0.02433544484402657,0.006988110938666968,-0.7209748397328525,0.025219092554197523,0.2923416480468428,-0.004356376558826899,0.7142474175455266,0.10123023230791865,True,ok
case_000450,aileron,12.0,0.0,7.5,10.0,0.0,0.0,0.028972036723788112,0.00484506005585001,-0.7638317434196304,0.017485128534956425,0.3381228178140719,-0.007688796867750471,0.7531638123319083,0.13047062106490726,True,ok
case_000451,aileron,-8.0,6.0,7.5,10.0,0.0,0.0,0.01158204401383575,-0.016300174303903642,0.6239226859728964,0.027875114729014373,-0.2554712595849486,0.014433461019147465,-0.6192733836791435,0.07665490730408281,True,ok
case_000452,aileron,-6.0,6.0,7.5,10.0,0.0,0.0,-0.00482136772015211,-0.012371620696550534,0.5016781357846041,0.04267267302925994,-0.21765971282799407,0.012775872995516248,-0.4983263998939934,0.05821424972211712,True,ok
case_000453,aileron,-4.0,6.0,7.5,10.0,0.0,0.0,-0.019402782476465406,-0.009041716837111736,0.35845765195750895,0.055010325408155335,-0.1669088174299724,0.012211889949459528,-0.35618964839455286,0.04506236668086946,True,ok
case_000454,aileron,-2.0,6.0,7.5,10.0,0.0,0.0,-0.030147859656615414,-0.0076636201515752405,0.18781188858386533,0.06015155253946676,-0.09036539013340723,0.012364430832511828,-0.1866302664228361,0.03728414223806835,True,ok
case_000455,aileron,0.0,6.0,7.5,10.0,0.0,0.0,-0.034067088324319275,-0.007368654086950963,0.00420822051300758,0.061269897277985166,-0.0015214148459478662,0.012637823655229174,-0.00420822051300758,0.03465069933804028,True,ok
case_000456,aileron,2.0,6.0,7.5,10.0,0.0,0.0,-0.030207606070065795,-0.007625544617991998,-0.17969312549314287,0.060288974089298765,0.08708529185890714,0.012777877299069835,0.17851447090687786,0.037057756605419094,True,ok
case_000457,aileron,4.0,6.0,7.5,10.0,0.0,0.0,-0.01943516557555983,-0.00891016385230748,-0.35150217437421516,0.05548599429144749,0.16341244215510128,0.012324719174075882,0.34924965073988923,0.04459821122906984,True,ok
case_000458,aileron,6.0,6.0,7.5,10.0,0.0,0.0,-0.00469390571987826,-0.01213141076488516,-0.49628720109647056,0.04354542392570406,0.21419526442898199,0.010299770172698928,0.4929804752184335,0.05750265244903631,True,ok
case_000459,aileron,8.0,6.0,7.5,10.0,0.0,0.0,0.011826235704683096,-0.016098915511744957,-0.6190005011986434,0.02862603908900155,0.25105063824768487,0.0068029856511007515,0.6144351253789069,0.07571209646568652,True,ok
case_000460,aileron,10.0,6.0,7.5,10.0,0.0,0.0,0.02761895296284454,-0.018531906060452498,-0.7189347038032629,0.01864722581133865,0.29431454594049816,0.003492750134714372,0.7125358562592655,0.09904455886409275,True,ok
case_000461,aileron,12.0,6.0,7.5,10.0,0.0,0.0,0.03228318083410297,-0.019669613540543897,-0.7599859275676569,0.012982470682266212,0.33822930780354316,0.0007664589977115528,0.7497644261620733,0.12779566874008466,True,ok
case_000462,aileron,-8.0,-6.0,8.5,10.0,0.0,0.0,0.007048748966211265,0.03573675176313019,0.6034667646023802,0.04226871243446328,-0.234170805334716,-0.0035732299971875047,-0.5981064617301863,0.08031984970848609,True,ok
case_000463,aileron,-6.0,-6.0,8.5,10.0,0.0,0.0,-0.008289393401969374,0.0399263854275832,0.4759388295646862,0.05676853048912738,-0.1911367340099271,-0.0050372188463898935,-0.4720669758447035,0.06184888893770912,True,ok
case_000464,aileron,-4.0,-6.0,8.5,10.0,0.0,0.0,-0.020324777482554866,0.044213839226398,0.34137566021771587,0.07192083204599019,-0.14947885837135697,-0.005457243325683696,-0.338829531719422,0.04846851326395192,True,ok
case_000465,aileron,-2.0,-6.0,8.5,10.0,0.0,0.0,-0.02946781106400171,0.046609639793467855,0.18224512129035383,0.080399060149267,-0.0848075574304795,-0.004803985182049264,-0.18094894546803486,0.040485985499181844,True,ok
case_000466,aileron,0.0,-6.0,8.5,10.0,0.0,0.0,-0.03303875141618345,0.04722225251978739,0.004084707611880993,0.08255603741549698,-0.0015245163041689416,-0.00380490410257859,-0.004084707611880993,0.037793831166954436,True,ok
case_000467,aileron,2.0,-6.0,8.5,10.0,0.0,0.0,-0.02949321421154229,0.04668100812861336,-0.1745931239058119,0.08065660586300369,0.08182661496519218,-0.003028286509502715,0.1733004225814987,0.040253106192932965,True,ok
case_000468,aileron,4.0,-6.0,8.5,10.0,0.0,0.0,-0.02025215473532196,0.04441054261597207,-0.33521868182365616,0.0726297934525731,0.14700883217893954,-0.003292292875769167,0.3326909679091562,0.047989889075563744,True,ok
case_000469,aileron,6.0,-6.0,8.5,10.0,0.0,0.0,-0.008091848803588389,0.04018498475097931,-0.47064866473893613,0.057695910827103195,0.1886310499945973,-0.00543238242796515,0.46682307043885113,0.061130590184109976,True,ok
case_000470,aileron,8.0,-6.0,8.5,10.0,0.0,0.0,0.007271008158636412,0.03594855523872594,-0.5981008972034388,0.043008470699948745,0.2304343645191107,-0.008612738926290215,0.5928197383441757,0.07938040528682995,True,ok
case_000471,aileron,10.0,-6.0,8.5,10.0,0.0,0.0,0.022901665268145726,0.032402922335570274,-0.7049069501583914,0.03141128733094194,0.2806840487588271,-0.0121068075993858,0.6976545931740765,0.10269209739782019,True,ok
case_000472,aileron,12.0,-6.0,8.5,10.0,0.0,0.0,0.02729927654619575,0.029277168662646964,-0.7494160374368201,0.02168982115317093,0.32813709076545405,-0.015983110647040666,0.7381860837410376,0.13146265498123744,True,ok
case_000473,aileron,-8.0,0.0,8.5,10.0,0.0,0.0,0.007956250566359964,0.009785504066868369,0.6206059975488224,0.03531448411706312,-0.24717512331873276,0.005475512677204509,-0.6156735987054436,0.07849284027051108,True,ok
case_000474,aileron,-6.0,0.0,8.5,10.0,0.0,0.0,-0.00809094877820651,0.013933957646201882,0.49440479603626514,0.05028565954519119,-0.20637438216517073,0.0038760791866148878,-0.49085066039098774,0.059725999276058,True,ok
case_000475,aileron,-4.0,0.0,8.5,10.0,0.0,0.0,-0.02154513877659643,0.01784883811972397,0.3546396524349701,0.06441390305290055,-0.16033033036517824,0.003385827073540188,-0.3522728551583819,0.04623106750509724,True,ok
case_000476,aileron,-2.0,0.0,8.5,10.0,0.0,0.0,-0.031702185668983356,0.019728437893011867,0.1875232076078545,0.0711971097110991,-0.0885177617561199,0.0038163953747738203,-0.18630258321227053,0.038227339119590927,True,ok
case_000477,aileron,0.0,0.0,8.5,10.0,0.0,0.0,-0.03552424992476818,0.020167008629931628,0.0042031707348667265,0.07277984875216703,-0.0010531904721276964,0.004469441133841406,-0.0042031707348667265,0.03552424992476818,True,ok
case_000478,aileron,2.0,0.0,8.5,10.0,0.0,0.0,-0.03174858321312934,0.01978166009442528,-0.1795194604094398,0.07138918102123763,0.08630779961130529,0.004950420743273438,0.17830209242945616,0.037994381650647904,True,ok
case_000479,aileron,4.0,0.0,8.5,10.0,0.0,0.0,-0.021528677421422192,0.018014968204901897,-0.3480096086796271,0.06501344276125813,0.15827404883507232,0.004623924496262239,0.3456601101424921,0.04575215777581488,True,ok
case_000480,aileron,6.0,0.0,8.5,10.0,0.0,0.0,-0.007921679843260976,0.014191316669699661,-0.48905563113130435,0.051214431439371585,0.20436913387466824,0.002501737162786097,0.4855484921927175,0.058998517626768186,True,ok
case_000481,aileron,8.0,0.0,8.5,10.0,0.0,0.0,0.008184500380744886,0.009994322190234143,-0.6153606229477987,0.03606807884765277,0.24397578910182594,-0.0009172483537124621,0.6105110379639234,0.07753679671870786,True,ok
case_000482,aileron,10.0,0.0,8.5,10.0,0.0,0.0,0.024335444844026582,0.006988110938666964,-0.7209748397328528,0.025219092554197506,0.2923416480468428,-0.004356376558826898,0.7142474175455269,0.1012302323079187,True,ok
case_000483,aileron,12.0,0.0,8.5,10.0,0.0,0.0,0.028972036723788126,0.004845060055850009,-0.7638317434196299,0.01748512853495644,0.3381228178140716,-0.0076887968677504725,0.7531638123319078,0.13047062106490712,True,ok
case_000484,aileron,-8.0,6.0,8.5,10.0,0.0,0.0,0.011582044013835724,-0.016300174303903636,0.6239226859728967,0.027875114729014386,-0.2554712595849486,0.014433461019147479,-0.6192733836791439,0.07665490730408289,True,ok
case_000485,aileron,-6.0,6.0,8.5,10.0,0.0,0.0,-0.004821367720152115,-0.012371620696550546,0.501678135784604,0.04267267302925992,-0.2176597128279936,0.012775872995516252,-0.4983263998939933,0.05821424972211711,True,ok
case_000486,aileron,-4.0,6.0,8.5,10.0,0.0,0.0,-0.01940278247646541,-0.009041716837111732,0.3584576519575086,0.05501032540815535,-0.16690881742997232,0.012211889949459534,-0.3561896483945525,0.04506236668086944,True,ok
case_000487,aileron,-2.0,6.0,8.5,10.0,0.0,0.0,-0.030147859656615386,-0.007663620151575244,0.1878118885838652,0.06015155253946674,-0.09036539013340723,0.012364430832511831,-0.18663026642283595,0.03728414223806832,True,ok
case_000488,aileron,0.0,6.0,8.5,10.0,0.0,0.0,-0.034067088324319275,-0.0073686540869509695,0.0042082205130075725,0.06126989727798516,-0.0015214148459479178,0.012637823655229178,-0.0042082205130075725,0.03465069933804028,True,ok
case_000489,aileron,2.0,6.0,8.5,10.0,0.0,0.0,-0.030207606070065764,-0.007625544617991999,-0.17969312549314276,0.06028897408929873,0.08708529185890719,0.012777877299069835,0.17851447090687775,0.03705775660541906,True,ok
case_000490,aileron,4.0,6.0,8.5,10.0,0.0,0.0,-0.019435165575559833,-0.008910163852307479,-0.35150217437421477,0.05548599429144748,0.16341244215510128,0.012324719174075889,0.34924965073988884,0.04459821122906982,True,ok
case_000491,aileron,6.0,6.0,8.5,10.0,0.0,0.0,-0.004693905719878264,-0.012131410764885164,-0.49628720109647056,0.04354542392570404,0.21419526442898187,0.010299770172698926,0.4929804752184335,0.057502652449036316,True,ok
case_000492,aileron,8.0,6.0,8.5,10.0,0.0,0.0,0.011826235704683077,-0.01609891551174495,-0.6190005011986438,0.028626039089001576,0.251050638247685,0.0068029856511007515,0.6144351253789073,0.0757120964656866,True,ok
case_000493,aileron,10.0,6.0,8.5,10.0,0.0,0.0,0.027618952962844535,-0.0185319060604525,-0.7189347038032631,0.01864722581133866,0.2943145459404981,0.003492750134714371,0.7125358562592656,0.09904455886409279,True,ok
case_000494,aileron,12.0,6.0,8.5,10.0,0.0,0.0,0.03228318083410299,-0.019669613540543904,-0.7599859275676571,0.012982470682266191,0.33822930780354316,0.0007664589977115529,0.7497644261620735,0.1277956687400847,True,ok
case_000495,elevator,-8.0,-6.0,4.5,0.0,-10.0,0.0,0.03052768191957765,0.02657485459740219,0.611110554475047,0.009204736401104878,-0.554295097099196,-0.009512739059559764,-0.6090421051334541,0.057297083692663286,True,ok
case_000496,elevator,-6.0,-6.0,4.5,0.0,-10.0,0.0,0.005441153486949807,0.027155440569058494,0.4412634792856097,0.010680017696695172,-0.4771603182141052,-0.009326167531027538,-0.4391384947550341,0.04332873215152192,True,ok
case_000497,elevator,-4.0,-6.0,4.5,0.0,-10.0,0.0,-0.01394434911659981,0.027332314073542814,0.2565900162239757,0.010997823092288474,-0.38566903907282735,-0.008978017692730319,-0.25481107698174815,0.03449194679582442,True,ok
case_000498,elevator,-2.0,-6.0,4.5,0.0,-10.0,0.0,-0.025568214218653903,0.027390874177427787,0.06845332894633638,0.011041284764436094,-0.29099290936282063,-0.008594836089079775,-0.06743008831600748,0.030651684318577344,True,ok
case_000499,elevator,0.0,-6.0,4.5,0.0,-10.0,0.0,-0.02907704925898599,0.02740628813471232,-0.11945153882750574,0.011043057117388032,-0.194509625675571,-0.008197755380310806,0.11945153882750574,0.0317824993233554,True,ok
case_000500,elevator,2.0,-6.0,4.5,0.0,-10.0,0.0,-0.024665891156688186,0.0273908982454732,-0.30251187802006446,0.011041359225784267,-0.09114164069206343,-0.007789653045492398,0.3013787598493161,0.037878630976104985,True,ok
case_000501,elevator,4.0,-6.0,4.5,0.0,-10.0,0.0,-0.013629193234633654,0.02733408660725522,-0.4691108689515734,0.011003306929784342,0.03500348753436308,-0.007377960261795595,0.4668416333035224,0.04892296014600156,True,ok
case_000502,elevator,6.0,-6.0,4.5,0.0,-10.0,0.0,0.0012109105978148963,0.02716683240813444,-0.6082150575193905,0.010715261592951934,0.1942778135044994,-0.00701215884327374,0.6047480673552709,0.06486953779142546,True,ok
case_000503,elevator,8.0,-6.0,4.5,0.0,-10.0,0.0,0.01834317735995296,0.026622634632939735,-0.7301663073432237,0.009352557539061748,0.34460008348372495,-0.006926225300083347,0.7252741925146036,0.08578049509645645,True,ok
case_000504,elevator,10.0,-6.0,4.5,0.0,-10.0,0.0,0.032703320081247225,0.025096094548599946,-0.8196079569635429,0.005041991271606843,0.4267282109839126,-0.007800429191737115,0.8124492886330942,0.11213696901373567,True,ok
case_000505,elevator,12.0,-6.0,4.5,0.0,-10.0,0.0,0.029199510737534542,0.02304647338112769,-0.8259057497584129,-0.0007958666615692512,0.40307844245134916,-0.009654198197741132,0.8135510873454777,0.1447788292119765,True,ok
case_000506,elevator,-8.0,0.0,4.5,0.0,-10.0,0.0,0.02951734157992118,-1.1094860152549427e-18,0.6191319944711896,-2.9044136524998504e-18,-0.5612364421705456,-2.7228877992186097e-19,-0.6172146644208766,0.05693643873341175,True,ok
case_000507,elevator,-6.0,0.0,4.5,0.0,-10.0,0.0,0.003937089895070835,0.0,0.44643557918192134,8.713240957499551e-18,-0.48223943792649554,2.269073166015508e-19,-0.44440149632431564,0.042749702935209945,True,ok
case_000508,elevator,-4.0,0.0,4.5,0.0,-10.0,0.0,-0.015707916530024565,5.547430076274714e-19,0.2594650404923673,3.630517065624813e-19,-0.389471869417728,-4.538146332031016e-19,-0.25773726782739365,0.033769019119458774,True,ok
case_000509,elevator,-2.0,0.0,4.5,0.0,-10.0,0.0,-0.027466822116976954,0.0,0.06920608988630775,1.0891551196874439e-18,-0.2937044932036332,-2.269073166015508e-19,-0.06820535313833535,0.029865347776852173,True,ok
case_000510,elevator,0.0,0.0,4.5,0.0,-10.0,0.0,-0.03101499331787833,8.66785949417924e-21,-0.1207708641792432,1.0891551196874439e-18,-0.19615894891188557,-2.269073166015508e-19,0.1207708641792432,0.03101499331787833,True,ok
case_000511,elevator,2.0,0.0,4.5,0.0,-10.0,0.0,-0.02655462205417546,2.773715038137357e-19,-0.3058496528915411,2.9044136524998504e-18,-0.09165290800369123,9.076292664062033e-20,0.3047365946019647,0.03721244464845133,True,ok
case_000512,elevator,4.0,0.0,4.5,0.0,-10.0,0.0,-0.015390063110707085,-5.547430076274714e-19,-0.4743276786433743,-7.261034131249626e-19,0.03592428543349681,9.076292664062033e-20,0.47209868372452224,0.048439999951869706,True,ok
case_000513,elevator,6.0,0.0,4.5,0.0,-10.0,0.0,-0.000344544670717015,-1.1094860152549427e-18,-0.615203758857102,0.0,0.1971920187260169,3.630517065624813e-19,0.6117975935712942,0.06464896072877746,True,ok
case_000514,elevator,8.0,0.0,4.5,0.0,-10.0,0.0,0.017178964102735027,3.3284580457648284e-18,-0.7394137982676134,-3.630517065624813e-18,0.3500768665347891,-2.1783102393748877e-18,0.7346087237167979,0.08589473159256784,True,ok
case_000515,elevator,10.0,0.0,4.5,0.0,-10.0,0.0,0.03224419617293469,-1.1094860152549427e-18,-0.8316347803586813,1.1617654609999402e-17,0.43486827868697675,6.353404864843423e-19,0.8245995252775994,0.11265752971297024,True,ok
case_000516,elevator,12.0,0.0,4.5,0.0,-10.0,0.0,0.028755668871228563,1.1094860152549427e-18,-0.8367748261399235,-5.808827304999701e-18,0.40970724288941107,-8.1686633976558295e-19,0.8244679282788262,0.1458479804226001,True,ok
case_000517,elevator,-8.0,6.0,4.5,0.0,-10.0,0.0,0.030527681919577644,-0.02657485459740219,0.611110554475047,-0.009204736401104897,-0.5542950970991961,0.009512739059559764,-0.6090421051334541,0.0572970836926633,True,ok
case_000518,elevator,-6.0,6.0,4.5,0.0,-10.0,0.0,0.005441153486949807,-0.027155440569058487,0.44126347928560955,-0.010680017696695193,-0.4771603182141051,0.009326167531027536,-0.4391384947550339,0.04332873215152191,True,ok
case_000519,elevator,-4.0,6.0,4.5,0.0,-10.0,0.0,-0.01394434911659981,-0.027332314073542814,0.2565900162239757,-0.010997823092288476,-0.3856690390728273,0.008978017692730319,-0.25481107698174815,0.03449194679582442,True,ok
case_000520,elevator,-2.0,6.0,4.5,0.0,-10.0,0.0,-0.025568214218653906,-0.027390874177427787,0.06845332894633638,-0.011041284764436096,-0.29099290936282063,0.008594836089079775,-0.06743008831600748,0.030651684318577347,True,ok
