primitive_variant_id,primitive_id,entry_role,transition_entry_class,controller_id,candidate_index,candidate_weight_label,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,transition_object_id,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,both_w3_modes_positive,status_reason
primvar_glide_transition_object_5bae905f28a3,glide,transition_object,launch_gate,lqrta_glide_7483dd471457,30,glide_robust_lhs_logqr_refbias_030,speed_bin_6p5_m_s,6.5,4326eecc72b045fb4b2b588b50526ef85346a277f38ef687942b8c7380875eb0,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,7326e1c0e68272ab307ff2c8cc67c050b2e0c63f7459ff50f5db3ca4bc4f7b69,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.8126334550403271,""q_rates"":0.9064445853571993,""q_surfaces"":0.6797375456401227,""q_velocity"":0.09930303310880655,""reference_bank_bias_rad"":0.03,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.868754289809967,""r_elevator"":0.17198576774733965,""r_rudder"":0.8460149463333859}","[0.0,0.0,0.0,0.03,-0.022162865063722774,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_5bae905f28a3__entry_launch_gate,route_usable,True,40,0,40,0,0,0,20,20,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,6,1.0,0.0,0.0,0.0042965023720533,0.7521612419934177,1.551917948571044,-0.13827271916825987,0.004,0.445,w3_randomised_four;w3_randomised_single,2,True,launch_gate_route_usable_nonzero_handoff_low_hard_failure
primvar_glide_transition_object_634f322c7f8a,glide,transition_object,launch_gate,lqrta_glide_9d56c17ed958,30,glide_robust_lhs_logqr_refbias_030,speed_bin_7p0_m_s,7.0,ad94247d296d3ce58dc59845f4e7fa7e85795dbcaa52211fe1d8e15518b7c49d,4960290c4b345812154abcd290cb6390b92798e13de9f1681834a40c6dd42943,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,239a9e6258b3ad56d93f6bf38dde83333c04b188633a254cbfe59c9deb08e10c,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.8126334550403271,""q_rates"":0.9064445853571993,""q_surfaces"":0.6797375456401227,""q_velocity"":0.09930303310880655,""reference_bank_bias_rad"":0.03,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.868754289809967,""r_elevator"":0.17198576774733965,""r_rudder"":0.8460149463333859}","[0.0,0.0,0.0,0.03,-0.0381024635872473,0.0,6.986238655337723,0.0,0.4387134037899517,0.0,0.0,0.0,0.0,-0.010271096863337612,0.0]","[0.0,-0.010271096863337612,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_634f322c7f8a__entry_launch_gate,route_usable,True,40,0,40,0,0,0,20,20,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,6,1.0,0.0,0.0,0.0042965023720533,0.7521710929647244,1.5515236658266678,-0.1384454481991806,0.001,0.37,w3_randomised_four;w3_randomised_single,2,True,launch_gate_route_usable_nonzero_handoff_low_hard_failure
primvar_glide_transition_object_a936ba7f2850,glide,transition_object,launch_gate,lqrta_glide_7ee72216b3f7,30,glide_robust_lhs_logqr_refbias_030,speed_bin_3p5_m_s,3.5,450fee9039b85499a5f714abbec0c76fccdf978b6d23e7df8b011ea9205af314,05a0875ef9c591e85119d8eedc262de1b628a67b8f5e379aa700ae1875e54222,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,5b4f317127d1d5894b9cf00aa35229d549b5a5c49e54eff1063e71356ceec6e9,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.8126334550403271,""q_rates"":0.9064445853571993,""q_surfaces"":0.6797375456401227,""q_velocity"":0.09930303310880655,""reference_bank_bias_rad"":0.03,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.868754289809967,""r_elevator"":0.17198576774733965,""r_rudder"":0.8460149463333859}","[0.0,0.0,0.0,0.03,0.04245342338752223,0.0,3.467335202962152,0.0,0.47706036337073,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_a936ba7f2850__entry_launch_gate,route_usable,True,40,0,40,0,0,0,20,20,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,6,1.0,0.0,0.0,0.0042965023720533,0.7522486922996318,1.551471125885085,-0.138451728760496,0.0015,0.905,w3_randomised_four;w3_randomised_single,2,True,launch_gate_route_usable_nonzero_handoff_low_hard_failure
primvar_glide_transition_object_b3bf25deb695,glide,transition_object,launch_gate,lqrta_glide_786369d5552d,30,glide_robust_lhs_logqr_refbias_030,speed_bin_4p5_m_s,4.5,0ba79ccd1500c5d6c6975a52056efa995f269833300f3a54c663a266c017e257,4ad3ab5e902cad25034db9a655f3937276a05148421391a3e0edd469161fdaa1,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,e2879651f6172dfec8cace719a32daa81629c08f30746b9c12d093267ff8fd6d,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.8126334550403271,""q_rates"":0.9064445853571993,""q_surfaces"":0.6797375456401227,""q_velocity"":0.09930303310880655,""reference_bank_bias_rad"":0.03,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.868754289809967,""r_elevator"":0.17198576774733965,""r_rudder"":0.8460149463333859}","[0.0,0.0,0.0,0.03,0.04245342338752223,0.0,4.4580024038084805,0.0,0.6133633243337958,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_b3bf25deb695__entry_launch_gate,route_usable,True,40,0,40,0,0,0,20,20,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,6,1.0,0.0,0.0,0.0042965023720533,0.751875003888908,1.5513729952651516,-0.1383466304139002,0.001,0.79,w3_randomised_four;w3_randomised_single,2,True,launch_gate_route_usable_nonzero_handoff_low_hard_failure
primvar_glide_transition_object_b5bf0cf7cadf,glide,transition_object,launch_gate,lqrta_glide_d8bdf86249cb,30,glide_robust_lhs_logqr_refbias_030,speed_bin_5p5_m_s,5.5,c6b4bf236a86e6bc60c12676c54a589987b880771db5f1ceb1d624ed5b6d9dce,ddf6fd76f0fb11df88c353b8f32edee2fba2359ad84e4c295b6ac036772b5afc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,05d7a1a7c9d58e8aac8e6ff7b34c5386a2af92b79c9bc847e6fdbba898d7264c,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.8126334550403271,""q_rates"":0.9064445853571993,""q_surfaces"":0.6797375456401227,""q_velocity"":0.09930303310880655,""reference_bank_bias_rad"":0.03,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.868754289809967,""r_elevator"":0.17198576774733965,""r_rudder"":0.8460149463333859}","[0.0,0.0,0.0,0.03,0.012870926319615405,0.0,5.4714374007798,0.0,0.5597970787240485,0.0,0.0,0.0,0.0,-0.016697164375168067,0.0]","[0.0,-0.016697164375168067,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_b5bf0cf7cadf__entry_launch_gate,route_usable,True,40,0,40,0,0,0,20,20,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,6,1.0,0.0,0.0,0.0042965023720533,0.7513632102066549,1.5517995564682932,-0.1383240711332721,0.0045,0.54,w3_randomised_four;w3_randomised_single,2,True,launch_gate_route_usable_nonzero_handoff_low_hard_failure
primvar_glide_transition_object_c4158e1be14a,glide,transition_object,launch_gate,lqrta_glide_61a9522bebe5,30,glide_robust_lhs_logqr_refbias_030,speed_bin_8p0_m_s,8.0,e853f574b89b8fd2f28395542d2211734b75f0f9e61197870fd4b40b45e07c57,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,9e35e3d1b2108a26c4d79a59f6cf98e646efdae1871a4b235e7ccc1c929bcd2c,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.8126334550403271,""q_rates"":0.9064445853571993,""q_surfaces"":0.6797375456401227,""q_velocity"":0.09930303310880655,""reference_bank_bias_rad"":0.03,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.868754289809967,""r_elevator"":0.17198576774733965,""r_rudder"":0.8460149463333859}","[0.0,0.0,0.0,0.03,-0.06896388045251645,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_c4158e1be14a__entry_launch_gate,route_usable,True,40,0,40,0,0,0,20,20,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,6,1.0,0.0,0.0,0.0042965023720533,0.7521692987475906,1.551454441745871,-0.1384362064697236,0.001,0.26,w3_randomised_four;w3_randomised_single,2,True,launch_gate_route_usable_nonzero_handoff_low_hard_failure
primvar_glide_transition_object_edcb9292ff0a,glide,transition_object,launch_gate,lqrta_glide_8109d2dc19ec,30,glide_robust_lhs_logqr_refbias_030,speed_bin_6p0_m_s,6.0,1007805c8bb59ef2ec3c99c372a8a99aefe8c8547730ac652ffdef769742c120,b148f66e4f45ae527c4d5dcdc76ca8c8d29f7cdb9bd3a8ee6e8492396dd0b15b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,7a0280ada6bda8e83e138987d6a5247b641fc7b976662760903d463fedf78b8a,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.8126334550403271,""q_rates"":0.9064445853571993,""q_surfaces"":0.6797375456401227,""q_velocity"":0.09930303310880655,""reference_bank_bias_rad"":0.03,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.868754289809967,""r_elevator"":0.17198576774733965,""r_rudder"":0.8460149463333859}","[0.0,0.0,0.0,0.03,-0.005374136206742146,0.0,5.9781252864518635,0.0,0.5118769964403785,0.0,0.0,0.0,0.0,-0.013881220204409472,0.0]","[0.0,-0.013881220204409472,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_edcb9292ff0a__entry_launch_gate,route_usable,True,40,0,40,0,0,0,20,20,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,6,1.0,0.0,0.0,0.0042965023720533,0.752615992856751,1.5519176499625251,-0.13831644218505304,0.0025,0.45500000000000007,w3_randomised_four;w3_randomised_single,2,True,launch_gate_route_usable_nonzero_handoff_low_hard_failure
primvar_glide_transition_object_fec7ab78d51c,glide,transition_object,launch_gate,lqrta_glide_39e5d35fb05d,30,glide_robust_lhs_logqr_refbias_030,speed_bin_5p0_m_s,5.0,4d214c759ce7f299c0a8ef98ec6494788403236992ff3792dca1637e4066734c,46f7e19c62c0c6d4eb88fcf9b345043db8a00901e32d949735a0a37072ae2af0,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,b55456c029e01b61bf12bd7646cc5c0addf788b18d51621a2f3bb0686afc0907,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":1.8126334550403271,""q_rates"":0.9064445853571993,""q_surfaces"":0.6797375456401227,""q_velocity"":0.09930303310880655,""reference_bank_bias_rad"":0.03,""reference_pitch_bias_rad"":0.025,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.868754289809967,""r_elevator"":0.17198576774733965,""r_rudder"":0.8460149463333859}","[0.0,0.0,0.0,0.03,0.0334430349124078,0.0,4.961198229091909,0.0,0.6217009985960275,0.0,0.0,0.0,0.0,-0.021914755184844342,0.0]","[0.0,-0.021914755184844342,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_glide_transition_object_fec7ab78d51c__entry_launch_gate,route_usable,True,40,0,40,0,0,0,20,20,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,6,1.0,0.0,0.0,0.0042965023720533,0.7518395996527006,1.551057074853928,-0.13870380153432826,0.0015,0.635,w3_randomised_four;w3_randomised_single,2,True,launch_gate_route_usable_nonzero_handoff_low_hard_failure
primvar_lift_dwell_arc_transition_object_3141eefbd19e,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_dc68e9f2963c,2,lift_dwell_arc_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,speed_bin_3p5_m_s,3.5,5a998247dbc6f72fd8cff85325b49f20b694b6afbebc4ca7584875b4d174f0c3,05a0875ef9c591e85119d8eedc262de1b628a67b8f5e379aa700ae1875e54222,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,b65a71bbfb1a42e583bd4c99da78501e2c744c28613fa2ba801f1b03a43e7894,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":0.375,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":-0.02,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9,""r_elevator"":1.0,""r_rudder"":1.1}","[0.0,0.0,0.0,0.22,0.04245342338752223,0.0,3.467335202962152,0.0,0.47706036337073,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_3141eefbd19e__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.475,0.075,-0.072071483126451,0.5045971127145876,0.7971669948028199,-0.03095455547271204,0.025500000000000002,0.75,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_3baf4cda6379,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_c2bf56828f14,2,lift_dwell_arc_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,speed_bin_3p0_m_s,3.0,935899174f3106c019d570c142c27c1b3ad01ce3961cbcd78eff9520ad99217b,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,2508c23dc88556b244a537ecc23f533a172bda317eca435b80d43ae2a21e7632,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":0.375,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":-0.02,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9,""r_elevator"":1.0,""r_rudder"":1.1}","[0.0,0.0,0.0,0.22,0.04245342338752223,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_3baf4cda6379__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,1,0.45,0.45,0.1,-0.0720457719238609,0.5053025898497375,0.7971669948028199,-0.03273185854409518,0.020499999999999997,0.8099999999999999,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_676ba92ddb6e,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_c5c52dd84277,2,lift_dwell_arc_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,speed_bin_4p0_m_s,4.0,8480db796a2ea39a9f8b02966e61832fa45d71baf0de4506aa4027a57b152eb4,54927bcefebfb3a189c1207a244274e701e97e6071e85e03dc6da4071a460bfc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,445df66089b32806cf0473262c501dc05a80bebaddc1f848bc7dcd614c20691d,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":0.375,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":-0.02,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9,""r_elevator"":1.0,""r_rudder"":1.1}","[0.0,0.0,0.0,0.22,0.04245342338752223,0.0,3.9626688033853164,0.0,0.5452118438522628,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_676ba92ddb6e__entry_boundary_near,route_usable,True,40,0,18,18,4,0,18,18,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,2,0.45,0.45,0.1,-0.0720613100053739,0.5048928032167508,0.7971669948028199,-0.03225335988972776,0.022,0.68,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
primvar_lift_dwell_arc_transition_object_73dc42b69a57,lift_dwell_arc,transition_object,boundary_near,lqrta_lift_dwell_arc_333b1734760e,2,lift_dwell_arc_robust_anchor_passive_velocity_moderate_ref_energy_seek_pitch_002,speed_bin_7p0_m_s,7.0,f0c3bd27d22c47f33a06f51d05eb36996c7550a6e47b003a6480ec4efa445d3d,4960290c4b345812154abcd290cb6390b92798e13de9f1681834a40c6dd42943,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,e1783b691b12de1694acbccf3c36efd78830b91b57510969aab6f4349189b1fe,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":5.0,""q_rates"":2.1,""q_surfaces"":0.18,""q_velocity"":0.375,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":-0.02,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":0.9,""r_elevator"":1.0,""r_rudder"":1.1}","[0.0,0.0,0.0,0.22,-0.03810246358724731,0.0,6.986238655337723,0.0,0.4387134037899517,0.0,0.0,0.0,0.0,-0.010271096863337612,0.0]","[0.0,-0.010271096863337612,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_lift_dwell_arc_transition_object_73dc42b69a57__entry_boundary_near,route_usable,True,40,0,18,19,3,0,19,19,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0,0.45,0.475,0.075,-0.0722753229395039,0.5048934191194211,0.7971669948028199,-0.031840016855487,0.026500000000000003,0.465,w3_randomised_four;w3_randomised_single,2,True,boundary_near_route_usable_low_hard_failure
