comparison_type,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,baseline_policy_id,history_length,launch_score,baseline_launch_score,delta_launch_score,accumulated_selected_score,baseline_accumulated_selected_score,delta_accumulated_selected_score,executed_selected_decision_count,baseline_executed_selected_decision_count,mission_success_delta,safe_success_delta,hard_failure_delta,no_viable_primitive_delta,claim_status
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,13,r10_changed_final_0013,spatial_flow_belief_memory_h3,no_memory_baseline,3,129.80395590984114,129.80395590984114,0.0,13.6379030308049,13.135172235960285,0.5027307948446147,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,20,r10_changed_final_0020,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,11.241424998626975,10.752602632391191,0.4888223662357838,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,17,r10_changed_final_0017,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,9.98574292490806,9.61472759388628,0.37101533102177875,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,47,r10_changed_final_0047,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,4.9016164509125995,4.529939233727063,0.37167721718553626,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,38,r10_changed_final_0038,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,6.197791991286574,5.46485409614027,0.7329378951463044,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,14,r10_changed_final_0014,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,12.603445460691026,11.962513908724018,0.6409315519670074,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,21,r10_changed_final_0021,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.02586319489345,120.02586319489345,0.0,14.229273075478984,13.840175021785914,0.38909805369307016,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,25,r10_changed_final_0025,spatial_flow_belief_memory_h3,no_memory_baseline,3,115.7012563078369,115.7012563078369,0.0,13.936854968777833,13.432669331814544,0.5041856369632889,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,18,r10_changed_final_0018,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,9.866255457249855,9.333262354557615,0.5329931026922399,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,23,r10_changed_final_0023,spatial_flow_belief_memory_h3,no_memory_baseline,3,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,22,r10_changed_final_0022,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.02013441487726,120.02013090220115,3.512676116201874e-06,11.448851624122916,10.982860411523152,0.4659912125997643,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,30,r10_changed_final_0030,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.0,120.0,0.0,11.559201779842205,11.12641663715196,0.4327851426902445,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,19,r10_changed_final_0019,spatial_flow_belief_memory_h3,no_memory_baseline,3,158.7309640836734,158.7309640836734,0.0,12.775653190743935,11.973740554114183,0.8019126366297513,15,15,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,26,r10_changed_final_0026,spatial_flow_belief_memory_h3,no_memory_baseline,3,131.75305229751586,131.75305229751586,0.0,13.18186685252077,12.838298109975618,0.3435687425451519,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,28,r10_changed_final_0028,spatial_flow_belief_memory_h3,no_memory_baseline,3,121.0879518214106,121.0879518214106,0.0,11.869224110815102,11.435186042233822,0.43403806858128036,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,31,r10_changed_final_0031,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.00265567572706,120.00265567572706,0.0,13.79265516882445,13.388121257712367,0.4045339111120825,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,29,r10_changed_final_0029,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,8.166519864357637,7.7971414545545725,0.3693784098030646,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,27,r10_changed_final_0027,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.0415818283861,120.0415818283861,0.0,13.328297488798025,12.753612902028635,0.5746845867693899,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,24,r10_changed_final_0024,spatial_flow_belief_memory_h3,no_memory_baseline,3,-40.0,-40.0,0.0,0.0,0.0,0.0,18,18,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,33,r10_changed_final_0033,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.08133212565347,120.08133212565347,0.0,10.601607125606074,10.226514598939263,0.3750925266668119,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,35,r10_changed_final_0035,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,7.844520963833662,7.2798428528291605,0.5646781110045014,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,32,r10_changed_final_0032,spatial_flow_belief_memory_h3,no_memory_baseline,3,130.78067395672667,130.78067395672667,0.0,14.305899910307048,13.832706850562051,0.4731930597449967,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,43,r10_changed_final_0043,spatial_flow_belief_memory_h30,no_memory_baseline,30,139.81059059751533,139.81059059751533,0.0,12.38071672682637,11.997943653115872,0.3827730737104975,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,36,r10_changed_final_0036,spatial_flow_belief_memory_h3,no_memory_baseline,3,127.16849076127068,127.16849076127068,0.0,12.154279324856235,11.757794654459518,0.39648467039671687,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,37,r10_changed_final_0037,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,11.32986374113994,10.76439589852576,0.5654678426141793,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,40,r10_changed_final_0040,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,3.5120502731922407,3.1025460218046903,0.4095042513875504,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,34,r10_changed_final_0034,spatial_flow_belief_memory_h3,no_memory_baseline,3,130.528126876001,130.528126876001,0.0,11.525336373224484,11.08771283127221,0.4376235419522736,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,41,r10_changed_final_0041,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,9.716723386772149,9.200939145867816,0.515784240904333,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,45,r10_changed_final_0045,spatial_flow_belief_memory_h3,no_memory_baseline,3,120.0,120.0,0.0,11.841476139839578,11.373062831416423,0.46841330842315543,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,46,r10_changed_final_0046,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,2.967023382060844,2.5603019573633117,0.40672142469753236,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,42,r10_changed_final_0042,spatial_flow_belief_memory_h3,no_memory_baseline,3,135.01169320530204,135.01169320530204,0.0,13.771402179858075,13.257818459626149,0.5135837202319262,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,43,r10_changed_final_0043,spatial_flow_belief_memory_h3,no_memory_baseline,3,139.78304706800176,139.78304706800176,0.0,11.035391417300923,10.615137539732903,0.4202538775680207,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,38,r10_changed_final_0038,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,6.187415309594,5.469226380072146,0.7181889295218538,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,47,r10_changed_final_0047,spatial_flow_belief_memory_h3,no_memory_baseline,3,0.0,0.0,0.0,4.949978050654138,4.5728770905022635,0.3771009601518749,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,39,r10_changed_final_0039,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,9.939303951875965,9.37357693776932,0.5657270141066455,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h3,no_memory_baseline,3,127.21841502284424,127.21841502284424,0.0,12.141357260558731,11.66629312958786,0.4750641309708712,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,3,r10_changed_final_0003,spatial_flow_belief_memory_h10,no_memory_baseline,10,122.01070639913351,122.01070639913351,0.0,13.150150564139674,12.704420758675212,0.4457298054644614,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,11,r10_changed_final_0011,spatial_flow_belief_memory_h10,no_memory_baseline,10,113.22355294166204,113.22355294166204,0.0,16.69025295436545,16.144840956152162,0.5454119982132895,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h3,no_memory_baseline,3,125.88193210236123,125.88193210236123,0.0,13.411827924592004,12.812720644776117,0.5991072798158861,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,9.472089206298197,9.00872130397346,0.46336790232473746,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,49,r10_changed_final_0049,spatial_flow_belief_memory_h3,no_memory_baseline,3,-100.0,-100.0,0.0,8.840052097014404,8.368652237051005,0.47139985996339817,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,9,r10_changed_final_0009,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,10.380894174397849,10.016762247189243,0.36413192720860543,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,10,r10_changed_final_0010,spatial_flow_belief_memory_h10,no_memory_baseline,10,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,7,r10_changed_final_0007,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,3.96634801119612,3.4117264958752394,0.5546215153208807,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,1,r10_changed_final_0001,spatial_flow_belief_memory_h10,no_memory_baseline,10,117.77669809871529,118.09736009495197,-0.3206619962366801,13.58019969533029,13.019256710484866,0.5609429848454237,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,2,r10_changed_final_0002,spatial_flow_belief_memory_h10,no_memory_baseline,10,-50.0,-50.0,0.0,9.66779342194861,9.400855408623736,0.2669380133248751,6,6,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,6,r10_changed_final_0006,spatial_flow_belief_memory_h10,no_memory_baseline,10,123.56518252364657,123.56518252364657,0.0,11.603644714888956,11.172322857807389,0.4313218570815671,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,15,r10_changed_final_0015,spatial_flow_belief_memory_h10,no_memory_baseline,10,117.53515669530208,117.53515669530208,0.0,13.763925062574224,13.376236180838465,0.3876888817357589,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,48,r10_changed_final_0048,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.21841827066574,127.21841827066574,0.0,12.128313430794144,11.65563509401461,0.4726783367795342,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,5,r10_changed_final_0005,spatial_flow_belief_memory_h10,no_memory_baseline,10,120.0,120.0,0.0,12.291383415208635,11.865727826940944,0.42565558826769134,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,4,r10_changed_final_0004,spatial_flow_belief_memory_h10,no_memory_baseline,10,-40.0,-40.0,0.0,0.0,0.0,0.0,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,0,r10_changed_final_0000,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,6.815704833445064,6.286330817491464,0.5293740159536,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,light_cluster,44,r10_changed_final_0044,spatial_flow_belief_memory_h30,no_memory_baseline,30,125.66435325391743,125.66435325391743,0.0,13.401949287397803,12.796436588664626,0.6055126987331771,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,12,r10_changed_final_0012,spatial_flow_belief_memory_h10,no_memory_baseline,10,-50.0,-50.0,0.0,9.369904967489951,8.917271060324516,0.45263390716543483,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,8,r10_changed_final_0008,spatial_flow_belief_memory_h10,no_memory_baseline,10,132.56062835715045,132.56062835715045,0.0,11.614785578832581,11.176404859249105,0.4383807195834759,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,super_light_cluster,20,r10_changed_final_0020,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,11.241347610039348,10.752602632391191,0.4887449776481567,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
