source_rollout_id,rollout_id,source_outcome_class,w2_outcome_class,source_reuse_count
r646_c00042_00772,w2_r648_007293,weak,failed,1
r646_c00057_00662,w2_r648_007294,boundary_terminal,boundary_terminal,1
r646_c00013_00035,w2_r648_007295,boundary_terminal,boundary_terminal,1
r646_c00018_00381,w2_r648_007296,failed,failed,1
r646_c00033_00213,w2_r648_007297,failed,failed,1
r646_c00007_00506,w2_r648_007298,rejected,rejected,1
r646_c00057_00458,w2_r648_007299,rejected,rejected,2
r646_c00038_00083,w2_r648_007300,accepted,accepted,1
r646_c00043_00729,w2_r648_007301,accepted,failed,1
r646_c00009_00065,w2_r648_007302,weak,failed,1
r646_c00042_00791,w2_r648_007303,weak,failed,1
r646_c00057_00724,w2_r648_007304,boundary_terminal,rejected,1
r646_c00013_00036,w2_r648_007305,boundary_terminal,boundary_terminal,1
r646_c00018_00382,w2_r648_007306,failed,rejected,1
r646_c00033_00218,w2_r648_007307,failed,failed,1
r646_c00007_00507,w2_r648_007308,rejected,rejected,1
r646_c00057_00459,w2_r648_007309,rejected,rejected,2
r646_c00038_00106,w2_r648_007310,accepted,accepted,1
r646_c00043_00735,w2_r648_007311,accepted,failed,1
r646_c00009_00102,w2_r648_007312,weak,failed,1
r646_c00042_00831,w2_r648_007313,weak,failed,1
r646_c00057_00725,w2_r648_007314,boundary_terminal,rejected,1
r646_c00013_00037,w2_r648_007315,boundary_terminal,boundary_terminal,1
r646_c00018_00383,w2_r648_007316,failed,failed,1
r646_c00033_00238,w2_r648_007317,failed,failed,1
r646_c00007_00542,w2_r648_007318,rejected,rejected,1
r646_c00057_00598,w2_r648_007319,rejected,failed,2
r646_c00038_00107,w2_r648_007320,accepted,accepted,1
r646_c00043_00751,w2_r648_007321,accepted,accepted,1
r646_c00009_00124,w2_r648_007322,weak,accepted,1
r646_c00042_00859,w2_r648_007323,weak,failed,1
r646_c00057_00764,w2_r648_007324,boundary_terminal,boundary_terminal,1
r646_c00013_00048,w2_r648_007325,boundary_terminal,boundary_terminal,1
r646_c00018_00386,w2_r648_007326,failed,rejected,1
r646_c00033_00239,w2_r648_007327,failed,failed,1
r646_c00007_00543,w2_r648_007328,rejected,rejected,1
r646_c00057_00958,w2_r648_007329,rejected,rejected,2
r646_c00038_00122,w2_r648_007330,accepted,accepted,1
r646_c00043_00754,w2_r648_007331,accepted,failed,1
r646_c00009_00125,w2_r648_007332,weak,accepted,1
r646_c00042_00949,w2_r648_007333,weak,accepted,1
r646_c00057_00826,w2_r648_007334,boundary_terminal,boundary_terminal,1
r646_c00013_00049,w2_r648_007335,boundary_terminal,boundary_terminal,1
r646_c00018_00387,w2_r648_007336,failed,rejected,1
r646_c00033_00258,w2_r648_007337,failed,failed,1
r646_c00007_00606,w2_r648_007338,rejected,rejected,1
r646_c00057_00959,w2_r648_007339,rejected,rejected,2
r646_c00038_00123,w2_r648_007340,accepted,accepted,1
r646_c00043_00794,w2_r648_007341,accepted,boundary_terminal,1
r646_c00009_00142,w2_r648_007342,weak,failed,1
r646_c00047_00009,w2_r648_007343,weak,accepted,1
r646_c00057_00827,w2_r648_007344,boundary_terminal,failed,1
r646_c00013_00050,w2_r648_007345,boundary_terminal,boundary_terminal,1
r646_c00018_00401,w2_r648_007346,failed,failed,1
r646_c00033_00259,w2_r648_007347,failed,failed,1
r646_c00007_00607,w2_r648_007348,rejected,rejected,1
r646_c00062_00098,w2_r648_007349,rejected,rejected,2
r646_c00038_00124,w2_r648_007350,accepted,accepted,1
r646_c00043_00830,w2_r648_007351,accepted,accepted,1
r646_c00009_00323,w2_r648_007352,weak,failed,1
r646_c00047_00052,w2_r648_007353,weak,accepted,1
r646_c00057_00845,w2_r648_007354,boundary_terminal,weak,1
r646_c00013_00051,w2_r648_007355,boundary_terminal,boundary_terminal,1
r646_c00018_00406,w2_r648_007356,failed,failed,1
r646_c00033_00272,w2_r648_007357,failed,failed,1
r646_c00007_00622,w2_r648_007358,rejected,rejected,1
r646_c00062_00099,w2_r648_007359,rejected,rejected,2
r646_c00038_00125,w2_r648_007360,accepted,accepted,1
r646_c00043_00832,w2_r648_007361,accepted,failed,1
r646_c00009_00400,w2_r648_007362,weak,failed,1
r646_c00047_00093,w2_r648_007363,weak,failed,1
r646_c00057_00846,w2_r648_007364,boundary_terminal,boundary_terminal,1
r646_c00013_00052,w2_r648_007365,boundary_terminal,boundary_terminal,1
r646_c00018_00422,w2_r648_007366,failed,rejected,1
r646_c00033_00279,w2_r648_007367,failed,failed,1
r646_c00007_00682,w2_r648_007368,rejected,rejected,1
r646_c00062_00118,w2_r648_007369,rejected,rejected,2
r646_c00038_00126,w2_r648_007370,accepted,accepted,1
r646_c00043_00848,w2_r648_007371,accepted,failed,1
r646_c00009_00401,w2_r648_007372,weak,failed,1
r646_c00047_00328,w2_r648_007373,weak,failed,1
r646_c00057_00866,w2_r648_007374,boundary_terminal,boundary_terminal,1
r646_c00013_00054,w2_r648_007375,boundary_terminal,boundary_terminal,1
r646_c00018_00423,w2_r648_007376,failed,rejected,1
r646_c00033_00288,w2_r648_007377,failed,failed,1
r646_c00007_00683,w2_r648_007378,rejected,rejected,1
r646_c00062_00119,w2_r648_007379,rejected,rejected,2
r646_c00038_00127,w2_r648_007380,accepted,accepted,1
r646_c00043_00849,w2_r648_007381,accepted,accepted,1
r646_c00009_00425,w2_r648_007382,weak,failed,1
r646_c00047_00329,w2_r648_007383,weak,failed,1
r646_c00057_00867,w2_r648_007384,boundary_terminal,boundary_terminal,1
r646_c00013_00056,w2_r648_007385,boundary_terminal,boundary_terminal,1
r646_c00018_00424,w2_r648_007386,failed,failed,1
r646_c00033_00289,w2_r648_007387,failed,failed,1
r646_c00007_00860,w2_r648_007388,rejected,rejected,1
r646_c00067_00078,w2_r648_007389,rejected,rejected,2
r646_c00038_00144,w2_r648_007390,accepted,accepted,1
r646_c00043_00878,w2_r648_007391,accepted,weak,1
r646_c00009_00427,w2_r648_007392,weak,accepted,1
r646_c00047_00338,w2_r648_007393,weak,failed,1
r646_c00057_00906,w2_r648_007394,boundary_terminal,failed,1
r646_c00013_00058,w2_r648_007395,boundary_terminal,boundary_terminal,1
r646_c00018_00425,w2_r648_007396,failed,failed,1
r646_c00033_00290,w2_r648_007397,failed,failed,1
r646_c00007_00861,w2_r648_007398,rejected,rejected,1
r646_c00067_00079,w2_r648_007399,rejected,rejected,2
r646_c00038_00145,w2_r648_007400,accepted,accepted,1
r646_c00043_00879,w2_r648_007401,accepted,failed,1
r646_c00009_00460,w2_r648_007402,weak,failed,1
r646_c00047_00410,w2_r648_007403,weak,failed,1
r646_c00057_00907,w2_r648_007404,boundary_terminal,rejected,1
r646_c00013_00059,w2_r648_007405,boundary_terminal,boundary_terminal,1
r646_c00018_00426,w2_r648_007406,failed,failed,1
r646_c00033_00291,w2_r648_007407,failed,failed,1
r646_c00007_00880,w2_r648_007408,rejected,rejected,1
r646_c00067_00098,w2_r648_007409,rejected,rejected,2
r646_c00038_00160,w2_r648_007410,accepted,weak,1
r646_c00043_00888,w2_r648_007411,accepted,failed,1
r646_c00009_00466,w2_r648_007412,weak,failed,1
r646_c00047_00411,w2_r648_007413,weak,boundary_terminal,1
r646_c00062_00027,w2_r648_007414,boundary_terminal,failed,1
r646_c00013_00068,w2_r648_007415,boundary_terminal,boundary_terminal,1
r646_c00018_00427,w2_r648_007416,failed,failed,1
r646_c00033_00293,w2_r648_007417,failed,failed,1
r646_c00007_00881,w2_r648_007418,rejected,rejected,1
r646_c00067_00099,w2_r648_007419,rejected,rejected,2
r646_c00038_00161,w2_r648_007420,accepted,accepted,1
r646_c00043_00889,w2_r648_007421,accepted,weak,1
r646_c00009_00505,w2_r648_007422,weak,failed,1
r646_c00047_00413,w2_r648_007423,weak,failed,1
r646_c00062_00042,w2_r648_007424,boundary_terminal,failed,1
r646_c00013_00069,w2_r648_007425,boundary_terminal,boundary_terminal,1
r646_c00018_00440,w2_r648_007426,failed,failed,1
r646_c00033_00294,w2_r648_007427,failed,failed,1
r646_c00007_00926,w2_r648_007428,rejected,rejected,1
r646_c00067_00138,w2_r648_007429,rejected,rejected,2
r646_c00038_00167,w2_r648_007430,accepted,accepted,1
r646_c00043_00895,w2_r648_007431,accepted,failed,1
r646_c00009_00561,w2_r648_007432,weak,failed,1
r646_c00047_00511,w2_r648_007433,weak,failed,1
r646_c00062_00043,w2_r648_007434,boundary_terminal,boundary_terminal,1
r646_c00013_00070,w2_r648_007435,boundary_terminal,boundary_terminal,1
r646_c00018_00441,w2_r648_007436,failed,failed,1
r646_c00033_00298,w2_r648_007437,failed,rejected,1
r646_c00007_00927,w2_r648_007438,rejected,rejected,1
r646_c00067_00139,w2_r648_007439,rejected,rejected,2
r646_c00038_00180,w2_r648_007440,accepted,accepted,1
r646_c00043_00935,w2_r648_007441,accepted,accepted,1
r646_c00009_00687,w2_r648_007442,weak,failed,1
r646_c00047_00513,w2_r648_007443,weak,accepted,1
r646_c00062_00082,w2_r648_007444,boundary_terminal,failed,1
r646_c00013_00073,w2_r648_007445,boundary_terminal,boundary_terminal,1
r646_c00018_00442,w2_r648_007446,failed,failed,1
r646_c00033_00299,w2_r648_007447,failed,rejected,1
r646_c00007_00942,w2_r648_007448,rejected,rejected,1
r646_c00067_00258,w2_r648_007449,rejected,rejected,2
r646_c00038_00181,w2_r648_007450,accepted,accepted,1
r646_c00043_00991,w2_r648_007451,accepted,accepted,1
r646_c00009_00721,w2_r648_007452,weak,failed,1
r646_c00047_00514,w2_r648_007453,weak,weak,1
r646_c00062_00083,w2_r648_007454,boundary_terminal,boundary_terminal,1
r646_c00013_00074,w2_r648_007455,boundary_terminal,boundary_terminal,1
r646_c00018_00443,w2_r648_007456,failed,failed,1
r646_c00033_00314,w2_r648_007457,failed,failed,1
r646_c00007_00943,w2_r648_007458,rejected,rejected,1
r646_c00067_00259,w2_r648_007459,rejected,rejected,2
r646_c00038_00184,w2_r648_007460,accepted,weak,1
r646_c00048_00015,w2_r648_007461,accepted,boundary_terminal,1
r646_c00009_00763,w2_r648_007462,weak,failed,1
r646_c00047_00515,w2_r648_007463,weak,failed,1
r646_c00062_00163,w2_r648_007464,boundary_terminal,boundary_terminal,1
r646_c00013_00075,w2_r648_007465,boundary_terminal,boundary_terminal,1
r646_c00018_00444,w2_r648_007466,failed,rejected,1
r646_c00033_00315,w2_r648_007467,failed,failed,1
r646_c00007_00946,w2_r648_007468,rejected,rejected,1
r646_c00067_00398,w2_r648_007469,rejected,failed,2
r646_c00038_00185,w2_r648_007470,accepted,accepted,1
r646_c00048_00017,w2_r648_007471,accepted,weak,1
r646_c00009_00801,w2_r648_007472,weak,weak,1
r646_c00047_00594,w2_r648_007473,weak,failed,1
r646_c00062_00202,w2_r648_007474,boundary_terminal,rejected,1
r646_c00013_00076,w2_r648_007475,boundary_terminal,boundary_terminal,1
r646_c00018_00445,w2_r648_007476,failed,rejected,1
r646_c00033_00318,w2_r648_007477,failed,failed,1
r646_c00007_00947,w2_r648_007478,rejected,rejected,1
r646_c00067_00418,w2_r648_007479,rejected,rejected,2
r646_c00038_00186,w2_r648_007480,accepted,accepted,1
r646_c00048_00028,w2_r648_007481,accepted,failed,1
r646_c00009_00802,w2_r648_007482,weak,failed,1
r646_c00047_00632,w2_r648_007483,weak,failed,1
r646_c00062_00203,w2_r648_007484,boundary_terminal,rejected,1
r646_c00013_00077,w2_r648_007485,boundary_terminal,boundary_terminal,1
r646_c00018_00446,w2_r648_007486,failed,failed,1
r646_c00033_00319,w2_r648_007487,failed,failed,1
r646_c00012_00060,w2_r648_007488,rejected,rejected,1
r646_c00067_00419,w2_r648_007489,rejected,rejected,2
r646_c00038_00206,w2_r648_007490,accepted,accepted,1
r646_c00048_00034,w2_r648_007491,accepted,accepted,1
r646_c00009_00803,w2_r648_007492,weak,failed,1
r646_c00047_00673,w2_r648_007493,weak,failed,1
r646_c00062_00246,w2_r648_007494,boundary_terminal,rejected,1
r646_c00013_00088,w2_r648_007495,boundary_terminal,accepted,1
r646_c00018_00447,w2_r648_007496,failed,failed,1
r646_c00033_00375,w2_r648_007497,failed,accepted,1
r646_c00012_00061,w2_r648_007498,rejected,rejected,1
r646_c00067_00458,w2_r648_007499,rejected,rejected,2
r646_c00038_00207,w2_r648_007500,accepted,accepted,1
r646_c00048_00035,w2_r648_007501,accepted,accepted,1
r646_c00009_00882,w2_r648_007502,weak,failed,1
r646_c00047_00695,w2_r648_007503,weak,failed,1
r646_c00062_00267,w2_r648_007504,boundary_terminal,boundary_terminal,1
r646_c00013_00089,w2_r648_007505,boundary_terminal,accepted,1
r646_c00018_00462,w2_r648_007506,failed,failed,1
r646_c00033_00378,w2_r648_007507,failed,failed,1
r646_c00012_00202,w2_r648_007508,rejected,rejected,1
r646_c00067_00459,w2_r648_007509,rejected,rejected,2
r646_c00038_00222,w2_r648_007510,accepted,accepted,1
r646_c00048_00071,w2_r648_007511,accepted,accepted,1
r646_c00009_00943,w2_r648_007512,weak,failed,1
r646_c00047_00729,w2_r648_007513,weak,failed,1
r646_c00062_00347,w2_r648_007514,boundary_terminal,failed,1
r646_c00013_00090,w2_r648_007515,boundary_terminal,boundary_terminal,1
r646_c00018_00463,w2_r648_007516,failed,failed,1
r646_c00033_00379,w2_r648_007517,failed,failed,1
r646_c00012_00203,w2_r648_007518,rejected,rejected,1
r646_c00067_00518,w2_r648_007519,rejected,rejected,2
r646_c00038_00223,w2_r648_007520,accepted,accepted,1
r646_c00048_00072,w2_r648_007521,accepted,failed,1
r646_c00009_00982,w2_r648_007522,weak,failed,1
r646_c00047_00752,w2_r648_007523,weak,failed,1
r646_c00062_00360,w2_r648_007524,boundary_terminal,boundary_terminal,1
r646_c00013_00091,w2_r648_007525,boundary_terminal,boundary_terminal,1
r646_c00018_00464,w2_r648_007526,failed,rejected,1
r646_c00033_00389,w2_r648_007527,failed,failed,1
r646_c00012_00246,w2_r648_007528,rejected,rejected,1
r646_c00067_00519,w2_r648_007529,rejected,failed,2
r646_c00038_00226,w2_r648_007530,accepted,accepted,1
r646_c00048_00073,w2_r648_007531,accepted,weak,1
r646_c00014_00106,w2_r648_007532,weak,boundary_terminal,1
r646_c00047_00888,w2_r648_007533,weak,accepted,1
r646_c00062_00362,w2_r648_007534,boundary_terminal,rejected,1
r646_c00013_00092,w2_r648_007535,boundary_terminal,boundary_terminal,1
r646_c00018_00466,w2_r648_007536,failed,failed,1
r646_c00033_00393,w2_r648_007537,failed,failed,1
r646_c00012_00247,w2_r648_007538,rejected,rejected,1
r646_c00067_00778,w2_r648_007539,rejected,rejected,2
r646_c00038_00264,w2_r648_007540,accepted,accepted,1
r646_c00048_00113,w2_r648_007541,accepted,accepted,1
r646_c00014_00146,w2_r648_007542,weak,rejected,1
r646_c00047_00918,w2_r648_007543,weak,failed,1
r646_c00062_00404,w2_r648_007544,boundary_terminal,boundary_terminal,1
r646_c00013_00093,w2_r648_007545,boundary_terminal,boundary_terminal,1
r646_c00018_00467,w2_r648_007546,failed,failed,1
r646_c00033_00399,w2_r648_007547,failed,failed,1
r646_c00012_00260,w2_r648_007548,rejected,rejected,1
r646_c00067_00779,w2_r648_007549,rejected,rejected,2
r646_c00038_00265,w2_r648_007550,accepted,accepted,1
r646_c00048_00130,w2_r648_007551,accepted,failed,1
r646_c00014_00167,w2_r648_007552,weak,failed,1
r646_c00047_00988,w2_r648_007553,weak,boundary_terminal,1
r646_c00062_00467,w2_r648_007554,boundary_terminal,boundary_terminal,1
r646_c00013_00094,w2_r648_007555,boundary_terminal,boundary_terminal,1
r646_c00018_00480,w2_r648_007556,failed,rejected,1
r646_c00033_00408,w2_r648_007557,failed,failed,1
r646_c00012_00261,w2_r648_007558,rejected,rejected,1
r646_c00072_00478,w2_r648_007559,rejected,rejected,2
r646_c00038_00287,w2_r648_007560,accepted,failed,1
r646_c00048_00131,w2_r648_007561,accepted,failed,1
r646_c00014_00184,w2_r648_007562,weak,failed,1
r646_c00047_00993,w2_r648_007563,weak,accepted,1
r646_c00062_00502,w2_r648_007564,boundary_terminal,boundary_terminal,1
r646_c00013_00096,w2_r648_007565,boundary_terminal,boundary_terminal,1
r646_c00018_00484,w2_r648_007566,failed,failed,1
r646_c00033_00409,w2_r648_007567,failed,failed,1
r646_c00012_00264,w2_r648_007568,rejected,rejected,1
r646_c00072_00658,w2_r648_007569,rejected,rejected,2
r646_c00038_00304,w2_r648_007570,accepted,failed,1
r646_c00048_00173,w2_r648_007571,accepted,accepted,1
r646_c00014_00280,w2_r648_007572,weak,failed,1
r646_c00047_00999,w2_r648_007573,weak,failed,1
r646_c00062_00526,w2_r648_007574,boundary_terminal,rejected,1
r646_c00013_00097,w2_r648_007575,boundary_terminal,boundary_terminal,1
r646_c00018_00485,w2_r648_007576,failed,failed,1
r646_c00033_00417,w2_r648_007577,failed,failed,1
r646_c00012_00265,w2_r648_007578,rejected,rejected,1
r646_c00072_00659,w2_r648_007579,rejected,rejected,2
r646_c00038_00305,w2_r648_007580,accepted,weak,1
r646_c00048_00174,w2_r648_007581,accepted,boundary_terminal,1
r646_c00014_00320,w2_r648_007582,weak,accepted,1
r646_c00052_00017,w2_r648_007583,weak,failed,1
r646_c00062_00527,w2_r648_007584,boundary_terminal,rejected,1
r646_c00013_00110,w2_r648_007585,boundary_terminal,boundary_terminal,1
r646_c00018_00486,w2_r648_007586,failed,failed,1
r646_c00033_00438,w2_r648_007587,failed,failed,1
r646_c00012_00344,w2_r648_007588,rejected,rejected,1
r646_c00077_00338,w2_r648_007589,rejected,rejected,2
r646_c00038_00321,w2_r648_007590,accepted,accepted,1
r646_c00048_00175,w2_r648_007591,accepted,accepted,1
r646_c00014_00483,w2_r648_007592,weak,weak,1
r646_c00052_00030,w2_r648_007593,weak,accepted,1
r646_c00062_00540,w2_r648_007594,boundary_terminal,boundary_terminal,1
r646_c00013_00112,w2_r648_007595,boundary_terminal,boundary_terminal,1
r646_c00018_00487,w2_r648_007596,failed,failed,1
r646_c00033_00439,w2_r648_007597,failed,failed,1
r646_c00012_00345,w2_r648_007598,rejected,rejected,1
r646_c00077_00339,w2_r648_007599,rejected,rejected,2
r646_c00038_00341,w2_r648_007600,accepted,failed,1
r646_c00048_00193,w2_r648_007601,accepted,accepted,1
r646_c00014_00604,w2_r648_007602,weak,failed,1
r646_c00052_00055,w2_r648_007603,weak,accepted,1
r646_c00062_00667,w2_r648_007604,boundary_terminal,boundary_terminal,1
r646_c00013_00113,w2_r648_007605,boundary_terminal,boundary_terminal,1
r646_c00018_00503,w2_r648_007606,failed,failed,1
r646_c00033_00468,w2_r648_007607,failed,failed,1
r646_c00012_00406,w2_r648_007608,rejected,rejected,1
r646_c00077_00659,w2_r648_007609,rejected,rejected,2
r646_c00038_00366,w2_r648_007610,accepted,accepted,1
r646_c00048_00210,w2_r648_007611,accepted,weak,1
r646_c00014_00605,w2_r648_007612,weak,failed,1
r646_c00052_00094,w2_r648_007613,weak,failed,1
r646_c00062_00702,w2_r648_007614,boundary_terminal,rejected,1
r646_c00013_00116,w2_r648_007615,boundary_terminal,boundary_terminal,1
r646_c00018_00506,w2_r648_007616,failed,failed,1
r646_c00033_00469,w2_r648_007617,failed,failed,1
r646_c00012_00407,w2_r648_007618,rejected,rejected,1
r646_c00077_00898,w2_r648_007619,rejected,rejected,2
r646_c00038_00367,w2_r648_007620,accepted,accepted,1
r646_c00048_00211,w2_r648_007621,accepted,failed,1
r646_c00014_00680,w2_r648_007622,weak,weak,1
r646_c00052_00098,w2_r648_007623,weak,failed,1
r646_c00062_00742,w2_r648_007624,boundary_terminal,rejected,1
r646_c00013_00117,w2_r648_007625,boundary_terminal,boundary_terminal,1
r646_c00018_00507,w2_r648_007626,failed,rejected,1
r646_c00033_00478,w2_r648_007627,failed,failed,1
r646_c00012_00424,w2_r648_007628,rejected,rejected,1
r646_c00077_00899,w2_r648_007629,rejected,rejected,2
r646_c00038_00386,w2_r648_007630,accepted,failed,1
r646_c00048_00212,w2_r648_007631,accepted,accepted,1
r646_c00014_00684,w2_r648_007632,weak,failed,1
r646_c00052_00113,w2_r648_007633,weak,accepted,1
r646_c00062_00827,w2_r648_007634,boundary_terminal,rejected,1
r646_c00013_00118,w2_r648_007635,boundary_terminal,boundary_terminal,1
r646_c00018_00520,w2_r648_007636,failed,rejected,1
r646_c00033_00479,w2_r648_007637,failed,failed,1
r646_c00012_00425,w2_r648_007638,rejected,rejected,1
r646_c00001_00078,w2_r648_007639,rejected,failed,2
r646_c00038_00401,w2_r648_007640,accepted,accepted,1
r646_c00048_00214,w2_r648_007641,accepted,accepted,1
r646_c00014_00687,w2_r648_007642,weak,failed,1
r646_c00052_00129,w2_r648_007643,weak,boundary_terminal,1
r646_c00062_00962,w2_r648_007644,boundary_terminal,boundary_terminal,1
r646_c00013_00119,w2_r648_007645,boundary_terminal,boundary_terminal,1
r646_c00018_00521,w2_r648_007646,failed,failed,1
r646_c00033_00494,w2_r648_007647,failed,failed,1
r646_c00012_00466,w2_r648_007648,rejected,rejected,1
r646_c00001_00079,w2_r648_007649,rejected,failed,2
r646_c00038_00402,w2_r648_007650,accepted,accepted,1
r646_c00048_00215,w2_r648_007651,accepted,accepted,1
r646_c00014_00707,w2_r648_007652,weak,accepted,1
r646_c00052_00238,w2_r648_007653,weak,failed,1
r646_c00062_00963,w2_r648_007654,boundary_terminal,boundary_terminal,1
