environment_block_id,library_size_case_id,policy_id,history_length,launch_speed_bin_id,launch_count,launch_speed_bin_min_m_s,launch_speed_bin_max_m_s,launch_speed_bin_label,start_energy_feasibility_threshold_m_s,start_energy_group_basis,mission_success_count,mission_success_rate,safe_success_count,safe_success_rate,full_safe_success_count,full_safe_success_rate,front_wall_terminal_success_count,front_wall_terminal_success_rate,wrong_wall_exit_count,wrong_wall_exit_rate,expected_low_energy_dry_air_sink_count,expected_low_energy_dry_air_sink_rate,claim_bearing_episode_count,claim_bearing_episode_rate,no_viable_primitive_count,no_viable_primitive_rate,hard_failure_count,hard_failure_rate,floor_or_ceiling_violation_count,floor_or_ceiling_violation_rate,physical_hard_failure_count,physical_hard_failure_rate,physical_floor_or_ceiling_violation_count,physical_floor_or_ceiling_violation_rate,terminal_useful_count,terminal_useful_rate,lift_capture_count,lift_capture_rate,memory_changed_selection_count,memory_changed_selection_rate,exploration_changed_selection_count,exploration_changed_selection_rate,mean_initial_launch_speed_m_s,min_initial_launch_speed_m_s,max_initial_launch_speed_m_s,mean_launch_score,median_launch_score,mean_episode_flight_time_s,mean_lift_dwell_time_s,mean_terminal_specific_energy_m,mean_terminal_specific_energy_reserve_m,mean_terminal_specific_energy_bonus,mean_positive_specific_energy_gain_m,mean_updraft_specific_energy_gain_proxy_m,mean_net_specific_energy_delta_m,mean_gross_specific_energy_loss_m
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,5,0.5555555555555556,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,140.17122790809142,140.14104667260398,1.1844444444444444,1.1311111111111112,2.779735810590523,2.379735810590523,19.47314675783409,0.021933159868665245,0.7521262797350894,-0.45564221066020605,0.4775753705288712
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,4,0.2857142857142857,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,135.08001381102207,134.40106996513015,0.8257142857142857,0.7914285714285713,4.538209052713728,4.138209052713728,20.0,0.12704928293804066,0.5561435476939617,-0.04493410222379135,0.17198338516183198
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,8,0.7272727272727273,9,0.8181818181818182,0,0.0,8,0.7272727272727273,1,0.09090909090909091,2,0.18181818181818182,9,0.8181818181818182,0,0.0,0,0.0,0,0.0,2,0.18181818181818182,2,0.18181818181818182,9,0.8181818181818182,11,1.0,5,0.45454545454545453,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,98.42385461226377,140.94703606124017,1.4672727272727273,1.4000000000000001,1.7190646946762533,1.3190646946762534,10.440325230970005,0.0,1.1047107273856216,-1.001339133194287,1.001339133194287
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5,3,0.5,3,0.5,0,0.0,0,0.0,3,0.5,3,0.5,0,0.0,6,1.0,3,0.5,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-20.0,-20.0,1.3733333333333333,1.28,1.1165097542319444,0.7165097542319444,0.0,0.0,1.1210585044790011,-1.1639573498736324,1.1639573498736324
r11_l2_four_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,8,0.8,9,0.9,0,0.0,8,0.8,2,0.2,0,0.0,10,1.0,0,0.0,1,0.1,0,0.0,1,0.1,0,0.0,9,0.9,10,1.0,2,0.2,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,94.80849796259304,133.16629806164838,0.97,0.9340000000000002,3.74682956159075,3.34682956159075,16.0,0.09491589372822724,0.6384028706412896,-0.059900094705682805,0.1548159884339101
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,8,0.8888888888888888,0,0.0,8,0.8888888888888888,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,9,1.0,4,0.4444444444444444,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,110.08286402011261,134.4093103669195,1.1800000000000002,0.9888888888888889,2.5920497499620256,2.1920497499620257,16.366332835877497,0.004074336389524511,0.6534332107963827,-0.6433282712887035,0.647402607678228
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,3,0.21428571428571427,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,132.83232942563498,131.9523794058718,0.8042857142857144,0.6942857142857142,4.433442966952419,4.0334429669524186,20.0,0.09378794962354806,0.46804504271032116,-0.14970018798510148,0.24348813760864957
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,6,1.0,2,0.3333333333333333,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.1300000000000001,0.9733333333333335,1.1428690885911985,0.7428690885911983,0.0,0.0,0.633786448411496,-1.1375980155143788,1.1375980155143788
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,6,0.5454545454545454,0,0.0,5,0.45454545454545453,2,0.18181818181818182,4,0.36363636363636365,7,0.6363636363636364,0,0.0,1,0.09090909090909091,0,0.0,5,0.45454545454545453,4,0.36363636363636365,6,0.5454545454545454,11,1.0,4,0.36363636363636365,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,47.23270111043073,0.0,1.403636363636364,1.2745454545454546,1.5479924976000048,1.1479924976000044,5.154301451941911,0.006764230956781881,0.9294910740940794,-1.172411330270536,1.1791755612273176
r11_l3_fan_parameter_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,9,0.9,10,1.0,0,0.0,9,0.9,1,0.1,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,4,0.4,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,119.03891342758843,134.63356518657451,0.954,0.8000000000000002,3.672215603680646,3.272215603680646,18.0,0.09625331749832958,0.7134001743069696,-0.13451405261578703,0.23076737011411663
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,5,0.5555555555555556,6,0.6666666666666666,0,0.0,5,0.5555555555555556,4,0.4444444444444444,0,0.0,9,1.0,0,0.0,3,0.3333333333333333,0,0.0,3,0.3333333333333333,0,0.0,6,0.6666666666666666,9,1.0,5,0.5555555555555556,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,38.453776887720636,128.78005814102372,1.24,1.1,2.587658006564435,2.1876580065644355,10.24851030400568,0.010388282261390833,0.8614304437604762,-0.6477200146862935,0.6581082969476844
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,5,0.35714285714285715,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,133.28369713498475,130.8706356332803,0.8157142857142857,0.7,4.458105853183434,4.0581058531834335,20.0,0.11937136166719889,0.4891848567492378,-0.1250373017540865,0.2444086634212854
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,6,1.0,1,0.16666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.1266666666666667,0.7766666666666667,1.2086439482091302,0.8086439482091303,0.0,0.0,0.5823947111503817,-1.0718231558964468,1.0718231558964468
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,1,0.09090909090909091,5,0.45454545454545453,6,0.5454545454545454,1,0.09090909090909091,1,0.09090909090909091,0,0.0,6,0.5454545454545454,5,0.45454545454545453,4,0.36363636363636365,11,1.0,3,0.2727272727272727,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,36.84837223954915,0.0,1.3818181818181818,1.1654545454545455,1.4852957936887277,1.0852957936887273,3.7273623285207664,0.0,0.7637106513439516,-1.2351080341818126,1.2351080341818126
r11_l4_local_fan_position_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,9,0.9,10,1.0,0,0.0,9,0.9,1,0.1,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,10,1.0,4,0.4,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,119.19242783591604,137.3583090478951,0.9600000000000002,0.826,3.6395571492692484,3.2395571492692476,18.0,0.0801210745319974,0.7390166133475975,-0.1671725070271855,0.24729358155918293
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,6,0.6666666666666666,4,0.4444444444444444,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,124.94874615757398,123.6689889718596,1.0622222222222224,0.41333333333333333,2.716669261243947,2.3166692612439466,19.759884643072994,0.0,0.15610974239171493,-0.5187087600067826,0.5187087600067826
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,2,0.14285714285714285,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.02706444158972,124.87165223442436,0.7985714285714284,0.3842857142857143,4.213532949119329,3.8135329491193297,20.0,0.04006032620285669,0.20528179350805817,-0.36961020581819104,0.40967053202104775
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,0,0.0,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,5,0.8333333333333334,2,0.3333333333333333,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-13.333333333333334,0.0,1.0733333333333335,0.7666666666666667,1.2046586012473395,0.8046586012473395,0.0,0.0,0.5219679681701225,-1.0758085028582378,1.0758085028582378
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,6,0.5454545454545454,0,0.0,5,0.45454545454545453,1,0.09090909090909091,5,0.45454545454545453,6,0.5454545454545454,0,0.0,0,0.0,0,0.0,5,0.45454545454545453,5,0.45454545454545453,6,0.5454545454545454,10,0.9090909090909091,5,0.45454545454545453,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,54.12215937284559,0.0,1.3490909090909091,1.0145454545454546,1.52434289118867,1.12434289118867,4.96654966506814,0.004080702807272636,0.731937597159435,-1.1960609366818706,1.200141639489143
r11_l5_active_fan_count_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,5,0.5,4,0.4,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,126.66141791240891,120.50015102506184,0.9059999999999999,0.2900000000000001,3.4412928461159864,3.041292846115987,20.0,0.02656926876148049,0.26057089562044466,-0.36543681018044605,0.39200607894192663
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,7,0.7777777777777778,3,0.3333333333333333,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,128.04962578063467,127.11055931907676,1.1288888888888888,0.5177777777777778,2.6459668972901875,2.245966897290187,19.51158550915556,0.00048778110141053336,0.2974575691295112,-0.589411123960542,0.5898989050619525
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,13,0.9285714285714286,3,0.21428571428571427,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,126.25930927371668,125.62512669529455,0.7885714285714285,0.42428571428571427,4.232062765862191,3.8320627658621924,20.0,0.029351649032196094,0.206894035114405,-0.3510803890753279,0.380432038107524
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,1,0.09090909090909091,5,0.45454545454545453,6,0.5454545454545454,1,0.09090909090909091,1,0.09090909090909091,0,0.0,6,0.5454545454545454,5,0.45454545454545453,4,0.36363636363636365,10,0.9090909090909091,3,0.2727272727272727,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,34.922494419042884,0.0,1.3163636363636364,0.8454545454545456,1.4989725754659604,1.0989725754659605,4.315789017316565,0.012578369890300301,0.5719787114775026,-1.2214312524045798,1.23400962229488
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,1,0.16666666666666666,0,0.0,0,0.0,5,0.8333333333333334,5,0.8333333333333334,0,0.0,4,0.6666666666666666,4,0.6666666666666666,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-6.666666666666667,0.0,1.0833333333333333,0.5866666666666667,1.1342256256109458,0.7342256256109457,0.0,0.0,0.4009428771510688,-1.1462414784946315,1.1462414784946315
r11_l6_environment_only_full_uncertainty,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,5,0.5,5,0.5,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,126.49727883821254,120.47990793086706,0.9119999999999999,0.258,3.466063043463687,3.066063043463687,20.0,0.04632155684344669,0.26036394191062684,-0.3406666128327461,0.38698816967619276
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,8,0.8888888888888888,8,0.8888888888888888,0,0.0,8,0.8888888888888888,1,0.1111111111111111,0,0.0,9,1.0,0,0.0,1,0.1111111111111111,0,0.0,1,0.1111111111111111,0,0.0,8,0.8888888888888888,6,0.6666666666666666,3,0.3333333333333333,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,96.38826422248641,120.44826272638208,1.0955555555555554,0.28,2.5455477346488227,2.1455477346488223,16.188417781108463,0.0008589759597616222,0.16097622318232954,-0.6898302866019068,0.6906892625616684
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,9,0.6428571428571429,4,0.2857142857142857,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,124.94449159684532,121.81279584423284,0.7971428571428572,0.24,4.180445695067788,3.780445695067788,20.0,0.052956302059260905,0.18722457984226648,-0.40269745986973143,0.4556537619289923
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,3,0.2727272727272727,3,0.2727272727272727,0,0.0,3,0.2727272727272727,1,0.09090909090909091,5,0.45454545454545453,6,0.5454545454545454,2,0.18181818181818182,1,0.09090909090909091,0,0.0,6,0.5454545454545454,5,0.45454545454545453,3,0.2727272727272727,9,0.8181818181818182,4,0.36363636363636365,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,17.178495622662012,0.0,1.2145454545454546,0.3781818181818182,1.6830184603801635,1.2830184603801635,4.02159978097977,0.008831461515093281,0.266190945033624,-1.037385367490377,1.0462168290054703
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,4,0.4,8,0.8,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,124.43603386136206,120.0124978213675,0.938,0.23000000000000004,3.317740684784783,2.917740684784783,20.0,0.007281150663843621,0.16430169306810297,-0.4889889715116505,0.49627012217549404
r11_l7_full_domain_randomisation_arena_wide,no_cluster_no_merge,spatial_flow_belief_memory_h3,3,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,4,0.6666666666666666,2,0.3333333333333333,1,0.16666666666666666,1,0.16666666666666666,0,0.0,5,0.8333333333333334,4,0.6666666666666666,0,0.0,4,0.6666666666666666,3,0.5,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,-23.333333333333332,0.0,1.0466666666666666,0.5833333333333334,1.3988762636926235,0.9988762636926234,0.0,0.009581523759392066,0.5329513171714115,-0.8815908404129539,0.891172364172346
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,3,0.3333333333333333,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,119.92816672111091,120.0,1.0466666666666669,0.0,2.7404963561711946,2.340496356171195,19.92816672111091,0.0,0.0,-0.4948816650795347,0.4948816650795347
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,0,0.0,3,0.5,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,0.9999999999999999,0.0,1.12754481614147,0.7275448161414699,0.0,0.0,0.0,-1.1529222879641072,1.1529222879641072
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_6_0_to_7_0_m_s,10,6.0,7.0,6.0 <= initial_launch_speed_m_s < 7.0,5.0,initial_launch_speed_m_s,10,1.0,10,1.0,0,0.0,10,1.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,4,0.4,0,0.0,6.390558632095126,6.035881575804622,6.943015601892395,120.0,120.0,0.8959999999999999,0.0,3.333060379500042,2.9330603795000423,20.0,0.0,0.0,-0.47366927679639054,0.47366927679639054
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,0,0.0,3,0.21428571428571427,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,120.0,120.0,0.7814285714285714,0.0,4.083548668019573,3.6835486680195735,20.0,0.0,0.0,-0.49959448691794667,0.49959448691794667
r11_l0_dry_air_fixed,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,4,0.36363636363636365,4,0.36363636363636365,0,0.0,4,0.36363636363636365,0,0.0,4,0.36363636363636365,7,0.6363636363636364,3,0.2727272727272727,0,0.0,0,0.0,4,0.36363636363636365,4,0.36363636363636365,4,0.36363636363636365,0,0.0,7,0.6363636363636364,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,29.55381720208493,0.0,1.2345454545454546,0.0,1.4180360996032713,1.0180360996032713,4.099271747539473,0.0,0.0,-1.3023677282672692,1.3023677282672692
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_5_0_to_6_0_m_s,9,5.0,6.0,5.0 <= initial_launch_speed_m_s < 6.0,5.0,initial_launch_speed_m_s,9,1.0,9,1.0,0,0.0,9,1.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,9,1.0,7,0.7777777777777778,0,0.0,5.432799889921136,5.006238503787513,5.718384712574212,133.83793181873403,135.47407574960113,1.1399999999999997,0.47111111111111115,2.7588531286723756,2.358853128672376,19.87538343890786,0.015834815714865,0.5803496412135296,-0.47652489257835334,0.4923597082932184
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_ge_7_0_m_s,14,7.0,,initial_launch_speed_m_s >= 7.0,5.0,initial_launch_speed_m_s,14,1.0,14,1.0,0,0.0,14,1.0,0,0.0,0,0.0,14,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1.0,14,1.0,5,0.35714285714285715,0,0.0,7.507576996631258,7.033537600394101,7.98089025501754,128.93031313454057,130.45517676138564,0.8085714285714286,0.35714285714285715,4.385046748544353,3.985046748544353,20.0,0.1238300370678708,0.3572299424413145,-0.1980964063931673,0.3219264434610381
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_4_0_to_5_0_m_s,11,4.0,5.0,4.0 <= initial_launch_speed_m_s < 5.0,5.0,initial_launch_speed_m_s,5,0.45454545454545453,5,0.45454545454545453,0,0.0,5,0.45454545454545453,1,0.09090909090909091,4,0.36363636363636365,7,0.6363636363636364,1,0.09090909090909091,1,0.09090909090909091,0,0.0,5,0.45454545454545453,4,0.36363636363636365,5,0.45454545454545453,11,1.0,7,0.6363636363636364,0,0.0,4.483381109919038,4.021900175557706,4.83138990351599,48.83141991512186,0.0,1.5290909090909095,0.8363636363636363,1.4735773906698861,1.0735773906698864,5.469131689479634,0.005224536243694291,0.8913513167636062,-1.2468264372006541,1.2520509734443483
r11_l1_single_fan_fixed_nominal,no_cluster_no_merge,spatial_flow_belief_memory_h10,10,v0_lt_4_0_m_s,6,,4.0,initial_launch_speed_m_s < 4.0,5.0,initial_launch_speed_m_s,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,6,1.0,2,0.3333333333333333,0,0.0,3.5370344068149104,3.3135608288223706,3.748144266017681,0.0,0.0,1.2,0.6466666666666667,1.0128279677839,0.6128279677839,0.0,0.0,0.7008452088621796,-1.2676391363216772,1.2676391363216772
