summary_section,fan_branch,W_layer,primitive_family,failure_label,evidence_role,accepted,row_count,minimum_margin_min_m,minimum_margin_mean_m,energy_residual_min_m,energy_residual_mean_m,energy_residual_max_m,archive_prepared_status,mission_evidence_ready_status,archive_chunk_index,archive_chunk_count
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,energy_retaining_bank,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,lift_dwell_arc,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,mild_coordinated_turn_left,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,mild_coordinated_turn_right,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,recovery,,,,11,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,173,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,primitive_entry_check_failed,partial_feedback,,256,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,true_safety_violation,ablation_diagnostic,,185,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,true_safety_violation,partial_feedback,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,172,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,primitive_entry_check_failed,partial_feedback,,262,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,true_safety_violation,ablation_diagnostic,,186,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,172,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,primitive_entry_check_failed,partial_feedback,,256,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,true_safety_violation,ablation_diagnostic,,186,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,true_safety_violation,partial_feedback,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,172,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,primitive_entry_check_failed,partial_feedback,,262,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,true_safety_violation,ablation_diagnostic,,186,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,172,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,primitive_entry_check_failed,partial_feedback,,254,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,true_safety_violation,ablation_diagnostic,,184,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,true_safety_violation,partial_feedback,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,175,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,primitive_entry_check_failed,partial_feedback,,254,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,true_safety_violation,ablation_diagnostic,,181,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,true_safety_violation,partial_feedback,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,96,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,168,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,primitive_entry_check_failed,partial_feedback,,234,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,true_safety_violation,ablation_diagnostic,,188,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,recovery,true_safety_violation,partial_feedback,,4,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,energy_retaining_bank,,,,1,0.12145586573,0.12145586573,-0.4251866357864169,-0.4251866357864169,-0.4251866357864169,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_dwell_arc,,,,1,0.12145586573,0.12145586573,-0.4251866357864169,-0.4251866357864169,-0.4251866357864169,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_left,,,,1,0.12145586573,0.12145586573,-0.4267593735694177,-0.4267593735694177,-0.4267593735694177,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_right,,,,1,0.12145586573,0.12145586573,-0.4251866357864169,-0.4251866357864169,-0.4251866357864169,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W0,recovery,,,,11,0.0024926385100001,0.0855332417775436,-0.4513006800348034,-0.3265661424940229,-0.1802130000654873,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,energy_retaining_bank,,,,1,0.12145586573,0.12145586573,-0.0339601274192764,-0.0339601274192764,-0.0339601274192764,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_dwell_arc,,,,1,0.12145586573,0.12145586573,-0.0339601274192764,-0.0339601274192764,-0.0339601274192764,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_left,,,,1,0.12145586573,0.12145586573,-0.0331030075716975,-0.0331030075716975,-0.0331030075716975,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_right,,,,1,0.12145586573,0.12145586573,-0.0339601274192764,-0.0339601274192764,-0.0339601274192764,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
accepted_partial_feedback_margin_energy_summary,four_fan_branch,W1,recovery,,,,11,0.0024926385100001,0.0891032128590909,-0.4535628742226532,-0.1797782145839755,0.060591657282206,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,energy_retaining_bank,primitive_entry_check_failed,,,128,-0.0992232240999999,0.1471671425305469,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,energy_retaining_bank,true_safety_violation,,,2,-0.0884508946149962,-0.0785113212779013,-0.4495864273413916,-0.4080493926415971,-0.3665123579418026,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,glide,primitive_entry_check_failed,,,131,-0.0992232240999999,0.1463009547598474,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_dwell_arc,primitive_entry_check_failed,,,128,-0.0992232240999999,0.1471671425305469,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_dwell_arc,true_safety_violation,,,2,-0.0884508946149962,-0.0785113212779013,-0.4495864273413916,-0.4080493926415971,-0.3665123579418026,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,lift_entry,primitive_entry_check_failed,,,131,-0.0992232240999999,0.1463009547598474,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_left,primitive_entry_check_failed,,,127,-0.0992232240999999,0.1480757059433858,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_left,true_safety_violation,,,2,-0.0246672078359706,-0.0190230097543766,-0.4461454384885188,-0.4071640978406496,-0.3681827571927805,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_right,primitive_entry_check_failed,,,127,-0.0992232240999999,0.1480757059433858,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,mild_coordinated_turn_right,true_safety_violation,,,2,-0.0884508946149962,-0.0785113212779013,-0.4495864273413916,-0.4080493926415971,-0.3665123579418026,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,recovery,primitive_entry_check_failed,,,117,-0.0992232240999999,0.1533926083682906,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W0,recovery,true_safety_violation,,,2,-0.0766370701557876,-0.0452531172077605,-0.441365615090096,-0.3991247637569828,-0.3568839124238696,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,energy_retaining_bank,primitive_entry_check_failed,,,128,-0.0992232240999999,0.1471671425305469,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,energy_retaining_bank,true_safety_violation,,,2,-0.0478260217025141,-0.0257894807929504,0.0074642380753342,0.0860804414400391,0.164696644804744,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,glide,primitive_entry_check_failed,,,131,-0.0992232240999999,0.1463009547598474,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_dwell_arc,primitive_entry_check_failed,,,128,-0.0992232240999999,0.1471671425305469,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_dwell_arc,true_safety_violation,,,2,-0.0478260217025141,-0.0257894807929504,0.0074642380753342,0.0860804414400391,0.164696644804744,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,lift_entry,primitive_entry_check_failed,,,131,-0.0992232240999999,0.1463009547598474,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_left,primitive_entry_check_failed,,,127,-0.0992232240999999,0.1480757059433858,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_left,true_safety_violation,,,2,-0.0741282304276396,-0.0496226515380207,0.0033159672413693,0.0598531722124002,0.1163903771834311,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_right,primitive_entry_check_failed,,,127,-0.0992232240999999,0.1480757059433858,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,mild_coordinated_turn_right,true_safety_violation,,,2,-0.0478260217025141,-0.0257894807929504,0.0074642380753342,0.0860804414400391,0.164696644804744,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,recovery,primitive_entry_check_failed,,,117,-0.0992232240999999,0.1533926083682906,0.0,0.0,0.0,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
weak_partial_feedback_margin_energy_summary,four_fan_branch,W1,recovery,true_safety_violation,,,2,-0.0570241602305898,-0.0336403137902552,0.0313483439980393,0.073278795747036,0.1152092474960326,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
readiness_status,all,"W0,W1",all,,,,5000,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,83,96
row_count_by_branch_layer,four_fan_branch,W0,,,,,2500,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
row_count_by_branch_layer,four_fan_branch,W1,,,,,2500,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
non_dry_w1_measured_updraft_by_branch,four_fan_branch,W1,,,,,2500,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,energy_retaining_bank,,,,2,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,glide,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,lift_dwell_arc,,,,2,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,lift_entry,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,mild_coordinated_turn_left,,,,2,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,mild_coordinated_turn_right,,,,2,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W0,recovery,,,,9,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,energy_retaining_bank,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,glide,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,lift_dwell_arc,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,lift_entry,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,mild_coordinated_turn_left,,,,2,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,mild_coordinated_turn_right,,,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
accepted_partial_feedback_by_branch_layer_primitive,four_fan_branch,W1,recovery,,,,8,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,154,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,primitive_entry_check_failed,partial_feedback,,254,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,true_safety_violation,ablation_diagnostic,,204,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,energy_retaining_bank,true_safety_violation,partial_feedback,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,152,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,primitive_entry_check_failed,partial_feedback,,254,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,glide,true_safety_violation,ablation_diagnostic,,204,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,152,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,primitive_entry_check_failed,partial_feedback,,252,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,true_safety_violation,ablation_diagnostic,,204,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_dwell_arc,true_safety_violation,partial_feedback,,1,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,152,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,primitive_entry_check_failed,partial_feedback,,254,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,lift_entry,true_safety_violation,ablation_diagnostic,,204,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,153,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,primitive_entry_check_failed,partial_feedback,,254,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_left,true_safety_violation,ablation_diagnostic,,205,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,blocked_feedback_adapter_error:straight trim did not converge for fixed-gate feedback replay.,blocked_partial,,100,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
rejection_failure_counts_by_branch_primitive,four_fan_branch,,mild_coordinated_turn_right,diagnostic_open_loop_not_mission_evidence,ablation_diagnostic,,156,,,,,,blocked_missing_branch_layer_rows,blocked_no_mission_or_partial_feedback_rows_for_both_branches,84,96
