split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos1p0,elevator pulse +1.0,v001,delta_e,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.08,1.1209585,1.369568129,2.052127747,1.551583473,4.5215482,1.126726249,0.5271270126,0.6121338732,1.027233214,-0.562999224,11.621083,12.71470818,-11.74225317,3.667543493,2.137948526,0.3872211432,4.33923723,2.940231966,0.2815184271,2.297975364,2.969669101,-0.6716937375,0.08582077841,0.8881042182,-0.8022834398,1.16436233,1.270065046,-0.1057027161,1.038720283,1.133017008,-0.09429672562,1.9735913,2.338202371,-0.3646110709,-10.87561339,17.46857345,15.92502411,47.40228827,15.03100266,27.76889784,19.6275539,49.76142904,0.6121338732,1.249976615,0.8230434681
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos1p0,elevator pulse +1.0,v002,delta_e,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.915,1.0661708,1.402399098,2.105426531,1.429356028,4.341532241,0.7349702223,0.3406768852,0.1862793736,0.324908405,0.2163697297,9.586603649,-1.987899528,-3.734212485,4.556070262,2.202455371,0.3942725132,4.634132654,3.194893628,0.04736803567,3.153671165,3.231733557,-0.07806239182,0.09702884003,1.089467097,-0.9924382572,1.035083515,1.381987992,-0.3469044775,0.9708421154,1.296216321,-0.325374206,3.046779433,2.338467175,0.7083122581,-4.092497566,39.57927895,15.34963585,34.25636059,5.742311828,68.65400756,39.58286685,37.67734518,0.6675278975,2.043488105,1.036474993
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_elevator_pos1p0,elevator pulse +1.0,v003,delta_e,1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.905,1.0229717,1.259269997,2.068819731,1.395309384,4.322469419,1.139368722,0.32142297,-0.6823553781,0.299522926,-0.2136641227,1.064609597,-5.783383767,-8.971664273,4.329976478,2.535232269,0.3950948406,4.686106456,2.214052683,0.175905682,3.070706481,3.426836459,-0.3561299782,0.4664125376,0.1452329521,0.3211795855,1.000214543,1.219403702,-0.2191891587,0.9777538748,1.192020954,-0.2142670796,3.070047822,2.810255909,0.2597919134,11.8194877,11.0871407,29.75786597,51.74638613,-16.83089551,17.01815947,11.0871407,51.74638613,0.6823553781,2.071544894,0.6621620935
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p2,rudder pulse -0.2,v001,delta_r,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.025,1.0362845,1.260380897,2.017630774,1.405207225,4.561563408,0.1942449324,0.6695626147,-0.3779911184,0.6600124304,0.4616168109,3.09934229,1.091373848,-0.9852593553,4.625552448,1.713310989,0.3914297894,4.672148206,2.465229435,0.3750246706,3.365171551,3.411767309,-0.04659575858,-0.3043197853,0.447598661,-0.7519184462,1.013777436,1.030182555,-0.01640511886,0.978280999,0.9941117085,-0.01583070948,3.319438203,3.311808468,0.007629734787,1.190247239,8.134346509,-13.49568007,23.70068876,6.403883819,14.91895076,8.193340481,23.70068876,0.3779911184,1.053226484,0.4616168109
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p2,rudder pulse -0.2,v002,delta_r,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.11,1.192487,1.26802912,2.109172482,1.469697497,4.771760194,1.444177806,-0.1590242129,-0.08291111259,0.01784438251,-0.3414380849,11.00361489,-4.900401458,-11.09968353,5.43783137,2.616113038,0.3945679603,6.122456342,3.286097065,0.2891745637,4.169802249,4.854427222,-0.6846249726,0.5069405554,1.176924583,-0.6699840273,1.075129536,1.180522933,-0.1053933966,0.9015859596,0.9899671299,-0.08838117031,3.878418469,4.112099043,-0.233680574,2.411985269,22.43072703,-11.67088731,13.84549944,-9.833269881,37.42114327,22.43072703,14.62165129,1.042373906,1.038231465,0.9977651182
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p2,rudder pulse -0.2,v003,delta_r,-0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.97,1.0735056,1.285607491,2.076069896,1.457479111,4.208598227,1.040197739,0.3536400316,-0.4457420323,0.4599498883,-0.3451302696,3.707710441,-1.921851384,-9.172212919,4.644856496,2.525061028,0.3970248408,5.020201309,2.261433822,0.2372217528,3.359249005,3.734593818,-0.3753448126,0.4489911317,0.1853639257,0.2636272061,1.06045427,1.220257358,-0.1598030881,0.9878423273,1.1367033,-0.1488609729,3.167745276,3.060496864,0.1072484126,6.45733667,0.9800613045,-7.629491711,18.59613234,-10.4633984,4.444384327,4.275962033,18.59613234,0.5206845811,0.6677234813,0.5360001764
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p4,rudder pulse -0.4,v001,delta_r,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.195,1.2044278,1.295765089,2.110690569,1.428736832,4.915658325,1.125017778,0.1006008696,-0.2202092017,0.5019274259,-0.4394239997,3.934808779,-4.929706753,-9.011742421,5.449284401,2.690227691,0.3893433971,6.059235364,2.553645766,0.3870703041,4.153519312,4.763470275,-0.6099509632,0.5795371224,0.4429551971,0.1365819253,1.039393435,1.041666528,-0.002273093006,0.862976955,0.8648642354,-0.001887280422,3.996099235,4.572932071,-0.5768328362,4.957463803,5.53975284,-14.03477103,22.40712902,-17.35698709,9.982590325,5.53975284,22.40712902,0.6860097772,1.016255141,0.6763455498
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p4,rudder pulse -0.4,v002,delta_r,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.145,1.2519314,1.285311079,2.06350974,1.463167711,4.697187463,0.8775195243,0.3391128511,0.06544531043,1.073571527,-0.27784637,4.251160179,0.8577587607,-7.803660683,5.089144301,2.313422407,0.3941804368,5.24883874,2.606837443,0.1815084647,3.803833222,3.96352766,-0.1596944386,0.2499126671,0.5433277026,-0.2934150355,1.068987274,1.281659246,-0.2126719721,0.8538704869,1.023745587,-0.1698751003,3.558352203,3.092497223,0.4658549796,9.988806929,8.23281581,-13.61794693,25.85046399,-7.224543299,18.00200981,8.23281581,25.85046399,0.3174844421,1.073571527,0.5975241605
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p4,rudder pulse -0.4,v003,delta_r,-0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.2524079,1.254813191,2.044968522,1.529869801,5.138729234,-0.09633500081,0.0216305922,-0.1785194068,-0.1019784273,0.4424095065,1.786985989,-3.496430434,0.218445146,5.974242366,1.607331074,0.398538423,6.441868746,2.09356953,0.5334905688,4.719429175,5.187055556,-0.4676263805,-0.4376374482,0.04860100821,-0.4862384564,1.131331378,0.9963792323,0.1349521458,0.9033250094,0.7955708618,0.1077541477,4.171571006,5.205904928,-1.034333922,-14.3138159,-10.91698905,-22.15284746,21.24271175,-1.275206152,-10.33525722,11.10203774,21.24271175,0.7662439497,0.9489765135,0.5860061371
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p6,rudder pulse -0.6,v001,delta_r,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.195,1.2114839,1.258863183,2.137341626,1.480763968,4.742414437,1.299848742,0.3170297971,-0.425986355,0.3580296066,-0.246994123,4.904120126,-0.6692947075,-8.823381165,5.018358718,2.58366283,0.3971016564,5.588711365,2.919405013,0.3664341614,3.759495534,4.329848182,-0.5703526475,0.4463212043,0.7820633871,-0.3357421828,1.083662311,1.114329806,-0.03066749499,0.8944917148,0.9198057078,-0.02531399302,3.469250057,3.885607437,-0.4163573802,3.691139427,5.363986095,-19.37624065,23.75804773,-9.638543748,15.24312726,5.363986095,23.75804773,0.4510642811,0.9004474434,0.7182395594
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p6,rudder pulse -0.6,v002,delta_r,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.075,1.1374977,1.247692545,2.09513044,1.530824954,4.494590468,0.6907888539,0.06980989941,0.01726431045,-0.4172671922,0.2421405251,3.746525235,-3.27142177,-5.069672897,5.137717668,1.957148501,0.3992478498,5.592719634,2.787364651,0.3149840087,3.890025123,4.345027089,-0.4550019666,-0.1379819383,0.692234211,-0.8302161493,1.131577104,1.215840945,-0.08426384111,0.99479507,1.068873322,-0.07407825186,3.43770222,3.57368051,-0.1359782903,-10.29566142,0.8205892585,-17.18773639,17.95223421,-0.5678712903,5.30772724,8.434570083,17.95223421,0.717365642,0.8740905499,0.5947097321
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p6,rudder pulse -0.6,v003,delta_r,-0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.085,1.1585335,1.299225833,2.083465092,1.436397904,5.021792956,0.7183660693,-0.04370655486,-0.2310371976,-0.3691910699,0.2613765654,6.752064068,-6.403963312,-2.327906141,5.928002389,2.037113377,0.3958578778,6.501063559,2.938244378,0.3358214042,4.628776556,5.201837727,-0.5730611705,-0.04635171501,0.8547792858,-0.9011310009,1.040540027,1.1005765,-0.06003647354,0.8981527306,0.9499738248,-0.05182109412,4.44843681,4.72646629,-0.2780294797,-23.95438843,-8.660293317,-5.692666411,16.71001227,-4.77634065,2.807776873,8.87539705,16.71001227,0.9494481462,0.9657829951,0.6734276031
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p8,rudder pulse -0.8,v001,delta_r,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.19,1.1908102,1.293539592,2.02136556,1.511368997,4.67490405,0.6429491671,0.1284252216,-0.04258682483,0.6237130107,-0.03378460254,5.652466049,2.370052968,-5.562858298,5.365160076,2.076798398,0.3926469648,5.268370395,2.758124474,0.3972331173,4.071620484,3.974830803,0.09678968118,0.05543283796,0.7367589138,-0.6813260758,1.118722033,1.11413588,0.004586152569,0.9394629241,0.9356116365,0.00385128761,3.639528288,3.567635577,0.0718927113,-6.215764348,1.631273664,-24.45635624,25.07312441,-6.792842234,7.867824339,8.821213272,25.07312441,0.4694960351,0.7924585221,0.5375158092
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p8,rudder pulse -0.8,v002,delta_r,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.185,1.2017935,1.260076029,2.072317874,1.517557933,4.490360616,1.067307342,-0.11789887,-0.06543834,0.5483783888,-0.3880551598,5.453509171,1.968666609,-8.202232337,5.009884263,2.494601151,0.3983456906,5.312372647,2.616160372,0.3624979246,3.749808234,4.052296618,-0.3024883842,0.4222832768,0.5438424977,-0.1215592209,1.119212242,1.155060009,-0.03584776606,0.9312849857,0.9611135428,-0.02982855712,3.350399586,3.508299645,-0.1579000591,-4.748573942,-2.124963903,-25.42506129,23.23881005,-14.8797992,3.433678905,5.453509171,23.23881005,0.4036267031,0.6502152264,0.5202787262
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p8,rudder pulse -0.8,v003,delta_r,-0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.2570107,1.303767542,2.055908966,1.31766586,5.418780123,0.5512747869,0.4543792594,-0.1652832071,0.7028515249,0.00429841762,6.897433827,-3.849368837,-4.724201966,5.651317917,1.735667039,0.3842668338,6.592104492,2.570319966,0.4207669077,4.347550376,5.28833695,-0.9407865748,-0.3202419268,0.5144109998,-0.8346529267,0.9333990265,0.8968989525,0.03650007398,0.7425545594,0.7135173571,0.02903720229,4.657761849,5.896246099,-1.23848425,-2.764946542,-10.98356485,-22.1434848,23.38357973,2.41239234,-6.739201659,11.01427373,23.38357973,0.5808060571,0.9691231112,0.6499997973
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg1p0,rudder pulse -1.0,v001,delta_r,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.185,1.2065446,1.267491985,2.066325478,1.467787342,4.942235927,0.5160360456,-0.07450186081,-0.1107942981,0.3329476737,0.5114116599,2.855109728,-6.370871726,-4.355110427,5.857234239,1.776551822,0.3940416355,6.244514477,2.392020317,0.3725705997,4.589742255,4.977022493,-0.3872802381,-0.289773656,0.3256948389,-0.6154684948,1.073745707,1.095216742,-0.02147103577,0.8899345343,0.9077300105,-0.01779547625,4.274515117,4.544326524,-0.2698114078,-20.17531777,-15.71188452,-9.856070748,19.40030185,-4.125789877,-16.46192865,15.71188452,19.40030185,0.4697633699,1.065413272,0.8587832539
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg1p0,rudder pulse -1.0,v002,delta_r,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.215,1.2571187,1.251760077,2.016635842,1.493224738,4.817986057,0.7187882115,-0.08295476456,-0.01658059349,0.2319992187,-0.5510585844,5.66660494,-1.512191885,-6.721111798,5.368978085,2.402561842,0.3997538112,5.866058736,2.477528934,0.3239650257,4.117218009,4.614298659,-0.4970806504,0.3859260005,0.4608930923,-0.07496709186,1.093470927,1.169259713,-0.0757887855,0.8698231337,0.9301108261,-0.0602876924,3.765274327,3.946341954,-0.1810676276,3.588781125,-8.493818231,-12.64617896,23.85616907,-16.47048394,-8.523567191,8.493818231,23.85616907,0.406550615,0.9119038711,0.5510585844
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg1p0,rudder pulse -1.0,v003,delta_r,-1,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.11,1.1876685,1.276939377,2.110160186,1.425136632,4.904595107,1.046279321,0.6439196092,-0.3614978781,0.976674355,0.5861105622,3.61072161,2.057416285,-6.940326805,5.004094107,1.95208047,0.3991851344,4.87566098,3.260214231,0.2223407541,3.727154729,3.598721602,0.1284331273,-0.1580797165,1.150054044,-1.308133761,1.025951497,1.202795878,-0.1768443804,0.8638365816,1.012737037,-0.1489004553,3.632876154,2.991963698,0.6409124559,-12.76209528,15.74138416,-20.07839847,26.18083339,-1.87736557,33.64926488,17.23444364,26.18083339,0.6660197623,1.255896787,0.9194917051
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p2,rudder pulse +0.2,v001,delta_r,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.025,1.0298438,1.291436142,2.064273647,1.410781511,4.471222418,1.135933256,0.5437898223,-0.2441119197,0.5396791571,-0.436632622,6.721051825,0.8423937542,-10.0065433,4.52216497,2.563648391,0.3966643539,4.900982661,2.41306838,0.3890627111,3.230728828,3.609546519,-0.3788176912,0.4993747439,0.3487947334,0.1505800105,1.014117157,1.0217188,-0.007601642775,0.9847290989,0.992110454,-0.00738135509,3.185755024,3.532817953,-0.3470629292,-7.651748048,12.84843062,-12.70440449,20.57377393,-6.05380938,23.10959981,12.84843062,20.57377393,0.6128896466,0.809133869,0.8609972454
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p2,rudder pulse +0.2,v002,delta_r,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.04,1.0858514,1.283502648,2.051840531,1.432183255,4.489663628,0.4674782564,0.7606587999,-0.4392488913,0.9574840546,0.57327957,-1.28075996,5.182503071,-2.832456969,4.242308955,2.038055251,0.3989993686,4.40630634,2.35128231,0.2934497277,2.958806308,3.122803692,-0.1639973845,-0.01378528037,0.2994417793,-0.3132270596,1.033183886,1.138733527,-0.1055496409,0.9514965735,1.048701072,-0.09720449857,2.863775119,2.742348071,0.1214270481,13.73055414,12.87274683,-2.423587203,28.01383573,-2.074605114,23.40264615,12.87274683,28.01383573,0.4392488913,1.24578388,0.6068627928
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p2,rudder pulse +0.2,v003,delta_r,0.2,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.045,1.1263639,1.267941995,2.062654212,1.438919651,4.411701793,0.7004975925,0.3997587081,-0.3203439636,0.5849323871,-0.2944482504,3.403909744,0.3975033895,-7.360971834,4.733943593,2.231777661,0.3911862408,5.002491313,2.252552863,0.2540317626,3.466001597,3.734549317,-0.2685477199,0.1691234488,0.1898986505,-0.02077520175,1.047733411,1.184887889,-0.1371544783,0.9301908651,1.051958331,-0.1217674663,3.308094943,3.1518166,0.1562783432,-1.711522235,13.17212289,-14.71757848,20.60421132,-2.730918914,21.15928436,13.17212289,20.60421132,0.3203439636,0.7866806508,0.6286838371
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p4,rudder pulse +0.4,v001,delta_r,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.98,1.0410685,1.250475515,2.097923658,1.420139764,4.380224169,1.049416003,0.376928596,-0.3632788944,0.6266055345,-0.0920879888,4.808197371,-2.240876867,-8.220960464,4.733228754,2.397912729,0.3945473001,4.940518695,2.641668489,0.3051427203,3.482753239,3.69004318,-0.2072899416,0.2999890708,0.5437448312,-0.2437557604,1.025592464,1.114997043,-0.08940457976,0.9851344688,1.07101218,-0.08587771099,3.395845194,3.309464543,0.08638065135,-2.547979494,20.66926061,-16.40534911,14.72453341,-2.845339955,36.44580265,20.66926061,14.72453341,0.41789257,0.8171102954,1.026317268
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p4,rudder pulse +0.4,v002,delta_r,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.97,1.0643914,1.26464482,2.106926383,1.436764885,4.365160373,0.8398572429,0.1389002226,0.07873554184,0.8206621498,-0.3891417932,6.626554586,-3.585385517,-6.944771267,4.821958134,2.343852941,0.3922842836,5.086851176,2.608425457,0.2604563259,3.557313314,3.822206356,-0.2648930419,0.236926558,0.5014990736,-0.2645725156,1.044480602,1.176308559,-0.1318279577,0.981293725,1.105146621,-0.1238528963,3.405820374,3.249322913,0.1564974605,1.703918152,18.22935431,-7.571951352,14.47214757,1.447759311,32.74777583,18.22935431,14.47214757,0.3986140039,0.8206621498,1.023561046
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p4,rudder pulse +0.4,v003,delta_r,0.4,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_duration,,1.2674747,1.259233287,2.112963884,1.375898695,5.292102336,0.7419507388,0.4527058685,-0.2808087134,0.8795052403,0.4880340139,1.780938496,-2.19225741,-4.262296838,5.76216838,2.159387277,0.3968334319,6.137819457,2.886351582,0.4462718894,4.502935092,4.87858617,-0.3756510775,0.04642339316,0.7733876983,-0.7269643051,0.9790652633,0.9296268057,0.04943845756,0.7724534961,0.7334480173,0.03900547881,4.599218521,5.247897478,-0.6486789574,-4.131862679,20.45838618,-15.68280349,20.52659754,0.815953288,32.19991051,20.45838618,20.52659754,0.8234640985,0.8871987288,0.6952431345
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p6,rudder pulse +0.6,v001,delta_r,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.145,1.2634854,1.249009248,2.069257581,1.484571655,4.722045854,1.131892551,0.5062868124,0.02146190647,0.9550595381,0.2433994897,2.943853236,5.049238668,-8.877568741,4.515372905,2.050005033,0.3962254002,4.75441974,3.134205135,0.08412675651,3.266363657,3.505410493,-0.2390468357,-0.01925254776,1.064947554,-1.084200102,1.088346255,1.400444899,-0.3120986437,0.8613841164,1.108398165,-0.2470140484,3.001217344,2.5030692,0.498148144,-2.320027507,36.02387464,-12.05091633,4.706997514,4.917370487,72.29864821,36.13301889,21.06452512,0.3789680405,1.036692359,1.495403539
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p6,rudder pulse +0.6,v002,delta_r,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.28,1.326357,1.289372594,2.078661853,1.442104035,5.215086616,0.8022228906,0.4150939786,-0.3577283059,1.032322551,0.8011153576,3.739099695,0.7593114522,-3.860028294,5.150109616,1.603525243,0.3971658163,5.716568745,3.418342942,0.2841181202,3.860737022,4.427196151,-0.5664591283,-0.4751366101,1.339681089,-1.814817699,1.044938219,1.157985915,-0.1130476962,0.7878257655,0.8730574913,-0.08523172583,3.694703622,3.823186529,-0.1284829062,-31.0319971,32.93376595,-11.3542808,10.51836303,25.66103549,59.79383104,32.94277973,16.15857169,0.8994572138,1.032322551,0.9775164018
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p6,rudder pulse +0.6,v003,delta_r,0.6,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.135,1.2004797,1.274131729,1.974107827,1.491143727,4.8308249,-0.3076527589,0.6486768064,-0.2692361822,0.7824839378,0.8770526296,6.520127244,4.764192903,4.045647228,4.774879467,0.7892004539,0.3793897845,4.733836882,2.949921833,0.2311605794,3.500747738,3.459705153,0.0410425855,-1.184907373,0.975814006,-2.160721379,1.111753943,1.259983148,-0.1482292051,0.926091414,1.049566392,-0.1234749784,3.148851201,2.745834465,0.4030167362,-20.64013816,25.72536069,-25.28016081,17.81819574,34.94446203,48.8990719,25.7585545,21.67559993,0.739381405,1.074229798,0.9881295197
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v001,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.15,1.2028056,1.276796199,2.140665182,1.488320417,4.637479108,1.154489946,0.1551867317,-0.1926227887,0.8053093837,-0.3660939824,9.275494492,1.233726622,-8.210021097,4.85564252,2.396529709,0.3984727488,5.324733562,3.091416066,0.2926161341,3.578846321,4.047937363,-0.4690910422,0.2558645267,0.9507508845,-0.6948863578,1.089847669,1.195704283,-0.1058566147,0.9060879569,0.9940960396,-0.08800808267,3.283804172,3.385400069,-0.1015958971,1.832891928,28.13296216,-10.02215293,13.09898002,8.891890286,52.58501472,28.13296216,16.44319393,0.4510288714,0.8053093837,1.290553308
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v002,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.12,1.1302481,1.278878244,2.067147802,1.467624139,4.705689379,0.4535279044,-0.03021579335,-0.02643774455,0.2354549575,-0.07119032268,6.950446503,-2.036499212,-3.472696967,5.27812289,2.02165875,0.3902006575,5.47548745,2.834657846,0.3825130903,3.999244645,4.196609206,-0.1973645605,-0.04548905179,0.7675100443,-0.8129990961,1.077423482,1.085111049,-0.007687567201,0.9532628119,0.9600644753,-0.006801663459,3.711859554,3.867446755,-0.1555872009,1.8951716,30.12875764,-14.75635035,8.398405079,7.509616171,49.21346718,30.12875764,11.23583381,0.6344064384,0.9049329536,1.218891035
