split,dataset_root,session_label,trial_id,throw_id,case_id,surface_axis,command_axis,command_value,command_abs,replay_status,replay_policy,replay_dt_s,replay_command_source,replay_command_onset_delay_s,duration_s,response_window_start_s,response_window_end_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg,actual_peak_p_rad_s,sim_peak_p_rad_s,peak_p_rad_s_residual_actual_minus_sim,actual_p_impulse_rad,sim_p_impulse_rad,p_impulse_rad_residual_actual_minus_sim,actual_phi_change_deg,sim_phi_change_deg,phi_change_deg_residual_actual_minus_sim,actual_peak_q_rad_s,sim_peak_q_rad_s,peak_q_rad_s_residual_actual_minus_sim,actual_q_impulse_rad,sim_q_impulse_rad,q_impulse_rad_residual_actual_minus_sim,actual_theta_change_deg,sim_theta_change_deg,theta_change_deg_residual_actual_minus_sim,actual_peak_r_rad_s,sim_peak_r_rad_s,peak_r_rad_s_residual_actual_minus_sim,actual_r_impulse_rad,sim_r_impulse_rad,r_impulse_rad_residual_actual_minus_sim,actual_psi_change_deg,sim_psi_change_deg,psi_change_deg_residual_actual_minus_sim,actual_roll_coupling_phi_change_deg,sim_roll_coupling_phi_change_deg,roll_coupling_phi_change_deg_residual_actual_minus_sim,actual_yaw_coupling_psi_change_deg,sim_yaw_coupling_psi_change_deg,yaw_coupling_psi_change_deg_residual_actual_minus_sim,actual_response_dy_m,sim_response_dy_m,response_dy_m_residual_actual_minus_sim,actual_response_dx_m,sim_response_dx_m,response_dx_m_residual_actual_minus_sim,actual_response_altitude_loss_m,sim_response_altitude_loss_m,response_altitude_loss_m_residual_actual_minus_sim,actual_max_abs_alpha_deg,sim_max_abs_alpha_deg,max_abs_alpha_deg_residual_actual_minus_sim,actual_alpha_gt_20_s,sim_alpha_gt_20_s,alpha_gt_20_s_residual_actual_minus_sim,actual_alpha_gt_30_s,sim_alpha_gt_30_s,alpha_gt_30_s_residual_actual_minus_sim,actual_speed_mean_m_s,sim_speed_mean_m_s,speed_mean_m_s_residual_actual_minus_sim,actual_response_delay_p_s,sim_response_delay_p_s,response_delay_p_s_residual_actual_minus_sim,actual_response_delay_q_s,sim_response_delay_q_s,response_delay_q_s_residual_actual_minus_sim,actual_response_delay_r_s,sim_response_delay_r_s,response_delay_r_s_residual_actual_minus_sim
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v002,v002,C1_elevator_pos0p6,elevator,delta_e,0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1104501,0.15,0.8,4.380087973,3.90014824,0.4799397331,0.2645280939,0.02840221935,0.2361258745,1.01242469,0.968432157,0.04399253326,2.289355489,4.650877919,-2.361522429,-11.19417131,31.18518334,-42.37935465,-11.25017503,5.267660928,-16.51783596,0.6826482483,0.1722732323,0.510375016,-0.02223956576,0.09025303873,-0.1124926045,-9.781120234,1.343138482,-11.12425872,-1.527079194,-0.851173122,-0.6759060716,-0.5582017296,-0.3077209509,-0.2504807787,-4.890087253,23.06383743,-27.95392468,-0.4292862728,0.08566378987,-0.5149500626,-0.03443564867,0.04215929297,-0.07659494164,-2.476261499,4.744451378,-7.220712877,-9.781120234,1.343138482,-11.12425872,-2.476261499,4.744451378,-7.220712877,0.1087424549,0.002116720361,0.1066257346,2.588781923,2.512342351,0.07643957192,0.3915660082,0.4109733436,-0.01940733544,27.55136906,55.15888949,-27.60752044,0.3207377,0.535,-0.2142623,0,0.315,-0.315,4.149158478,3.927109295,0.2220491824,0.5160785,0.075,0.4410785,0.08447210001,0.025,0.05947210001,0.4505164,0.05,0.4005164
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v003,v003,C1_elevator_pos0p6,elevator,delta_e,0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0310196,0.15,0.8,4.020671311,3.66416352,0.3565077909,0.07705975381,0.03803281003,0.03902694378,1.030714869,0.884789484,0.1459253847,-8.660134109,5.290208653,-13.95034276,-11.41578038,29.28319487,-40.69897525,-4.577370755,5.817035421,-10.39440618,-0.3657462261,0.2006270003,-0.5663732264,-0.09448255031,0.1080236363,-0.2025061866,-15.08805841,1.197884723,-16.28594313,-1.374483279,-0.6891758971,-0.6853073819,-0.5904716176,-0.2062293906,-0.384242227,-8.552319355,18.20802102,-26.76034038,-0.2581894149,0.1013206625,-0.3595100774,0.01972295375,0.05743333987,-0.03771038612,0.713962698,5.02734352,-4.313380822,-15.08805841,1.197884723,-16.28594313,0.713962698,5.02734352,-4.313380822,0.0003029926379,0.01428990309,-0.01398691045,2.504843114,2.427417497,0.0774256166,0.5096953997,0.4779668329,0.03172856675,27.61516833,54.26687562,-26.65170729,0.3623831,0.57,-0.2076169,0,0.33,-0.33,4.010631363,3.820456761,0.190174602,0.2547758,0.045,0.2097758,0.04716549999,0.02,0.02716549999,0.5577714,0.045,0.5127714
heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p08/v001,v001,C1_elevator_pos0p8,elevator,delta_e,0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0403574,0.15,0.8,4.091833657,3.746127416,0.3457062411,0.3714405043,-0.2673417319,0.6387822363,0.9169391488,1.123313424,-0.2063742748,10.40749157,-2.179043777,12.58653535,3.252785345,47.4221884,-44.16940305,-15.22142472,-6.333581744,-8.88784298,1.242363136,0.1952648819,1.047098254,0.3217583621,0.09096841718,0.2307899449,1.817590014,-0.9967004371,2.814290451,-1.142556564,0.8396668329,-1.982223397,-0.3238187942,0.1933312457,-0.5171500398,11.72749626,45.64349936,-33.9160031,-0.5301432715,0.09182232322,-0.6219655947,-0.04678036038,0.01049466919,-0.05727502957,-3.882518262,-0.07172756398,-3.810790698,1.817590014,-0.9967004371,2.814290451,-3.882518262,-0.07172756398,-3.810790698,0.2345941479,-0.2084668549,0.4430610028,2.667914885,2.568355778,0.09955910713,0.4800607081,0.5817044696,-0.1016437614,30.51364912,69.15882591,-38.64517679,0.390595,0.485,-0.094405,0.04214800001,0.34,-0.297852,4.208271173,4.065704208,0.1425669657,0.3007572,0.125,0.1757572,0.03675180001,0.225,-0.1882482,0.3988754,0.06,0.3388754
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p08/v003,v003,C1_elevator_pos0p8,elevator,delta_e,0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0398767,0.15,0.8,3.376518499,3.212358415,0.1641600837,0.7767223392,-0.3276643134,1.104386653,1.084667889,1.069719663,0.01494822582,-1.746763661,0.9481932579,-2.694956919,-10.595309,31.99580447,-42.59111347,-20.82124514,-4.403063171,-16.41818197,1.439113748,0.6453603459,0.7937534019,-0.06958641451,0.3441307831,-0.4137171976,-20.36353324,1.727006008,-22.09053925,-1.693037956,-0.4910275832,-1.202010373,-0.7037214038,-0.009519806393,-0.6942015974,-9.466370156,17.37181497,-26.83818513,-0.8810037868,0.207486411,-1.088490198,0.05611975907,0.07376108794,-0.01764132887,2.842417663,6.74916461,-3.906746947,-20.36353324,1.727006008,-22.09053925,2.842417663,6.74916461,-3.906746947,0.3980605022,-0.2719478835,0.6700083857,2.10846678,2.128180142,-0.01971336172,0.5202713705,0.5819842222,-0.06171285178,51.73397079,67.96829012,-16.23431933,0.5717047,0.65,-0.07829530001,0.3843387,0.42,-0.03566130001,3.490952,3.453983671,0.0369683287,0.4855781,0.035,0.4505781,0.0679707,0.02,0.0479707,0.4794621,0.02,0.4594621
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p10/v001,v001,C1_elevator_pos1p0,elevator,delta_e,1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0394295,0.15,0.8,3.573336131,3.222239678,0.3510964531,0.2747331954,-0.05482551867,0.3295587141,1.092825752,1.085900784,0.00692496764,-1.239818316,12.22155831,-13.46137662,-9.666197107,40.37375418,-50.03995129,-6.020656875,12.59413473,-18.61479161,-0.5925573798,0.3566427713,-0.9492001512,-0.1704666622,0.1891451472,-0.3596118095,-18.77891325,6.220104389,-24.99901764,-1.236395562,0.8489245,-2.085320062,-0.4212568365,0.178521749,-0.5997785855,-8.846236031,25.77802112,-34.62425715,-0.3639172148,0.1204174167,-0.4843346314,0.08319089772,0.05395969798,0.02923119974,5.170001769,14.83244831,-9.662446543,-18.77891325,6.220104389,-24.99901764,5.170001769,14.83244831,-9.662446543,0.102723091,-0.06828827142,0.1710113624,2.238662273,2.173052519,0.06560975377,0.5600592867,0.581300065,-0.0212407783,36.32361538,76.91269842,-40.58908303,0.4695394,0.635,-0.1654606,0.2410517,0.4,-0.1589483,3.65805761,3.494696186,0.1633614242,0.0362732,0.035,0.001273200001,0.0488446,0.245,-0.1961554,0.5359362,0.03,0.5059362
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p10/v002,v002,C1_elevator_pos1p0,elevator,delta_e,1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9691899,0.15,0.8,3.703715297,3.377000144,0.3267151531,0.2420087718,0.2287138599,0.01329491189,0.9643066019,0.9771580107,-0.01285140881,-24.91206063,17.16985583,-42.08191646,3.676555179,51.11759306,-47.44103788,-4.215544298,22.21569381,-26.43123811,-1.411012667,0.3010316806,-1.712044348,-0.5183835508,0.1526037217,-0.6709872725,-31.97793456,8.01238054,-39.9903151,-1.136588586,0.9721258065,-2.108714393,-0.234311537,0.1631727585,-0.3974842955,4.162827683,42.87843082,-38.71560314,0.7879702151,0.2000587444,0.5879114706,0.2942898937,0.1130119559,0.1812779378,2.03918991,18.69554605,-16.65635614,-31.97793456,8.01238054,-39.9903151,2.03918991,18.69554605,-16.65635614,0.09112343009,0.1404113367,-0.04928790665,2.527202118,2.37560053,0.1516015886,0.5659399778,0.572909519,-0.006969541284,36.97069374,83.45284809,-46.48215435,0.411032,0.545,-0.133968,0.1992593,0.38,-0.1807407,3.9908704,3.781368693,0.2095017076,0.078236,0.06,0.018236,0.078236,0.23,-0.151764,0.07218909999,0.025,0.04718909999
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p10/v003,v003,C1_elevator_pos1p0,elevator,delta_e,1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1050425,0.15,0.8,3.85156411,3.437812516,0.413751594,0.5058201556,-0.1898449035,0.6956650591,1.030320698,1.168780629,-0.1384599306,10.78848141,3.426859876,7.361621536,-3.633717621,42.35357537,-45.98729299,-15.17635162,0.9846107711,-16.16096239,1.101312379,0.4331443342,0.6681680449,-0.09654374408,0.237844465,-0.334388209,-14.99723995,3.525510611,-18.52275057,-1.164528142,1.001456697,-2.16598484,-0.4035108869,0.2154345629,-0.6189454498,1.08988022,36.69146081,-35.60158059,-0.7113480895,-0.09534088958,-0.6160071999,0.01278790723,-0.01574799496,0.02853590219,3.280139732,7.434010159,-4.153870426,-14.99723995,3.525510611,-18.52275057,3.280139732,7.434010159,-4.153870426,0.2164177332,-0.1570027201,0.3734204533,2.338944231,2.274008165,0.06493606626,0.4031296725,0.4925382959,-0.08940862336,44.24096272,86.469639,-42.22867628,0.4536975,0.605,-0.1513025,0.2529834,0.395,-0.1420166,3.777721579,3.61624043,0.1614811483,0.5437934,0.025,0.5187934,0.0416109,0.215,-0.1733891,0.4881621,0.345,0.1431621
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n02/v001,v001,C1_rudder_neg0p2,rudder,delta_r,-0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9918559,0.15,0.8,4.622247259,5.188530971,-0.5662837114,0.03144226654,-0.09018772205,0.1216299886,0.9244939898,1.38635677,-0.46186278,-4.41475767,3.431614918,-7.846372588,-10.37062383,-14.75819338,4.387569544,5.582419504,-8.810332079,14.39275158,-0.783454518,0.212865138,-0.996319656,-0.3425606922,0.0916963276,-0.4342570198,-14.26844225,-1.392647343,-12.87579491,-1.835047705,-0.04914126036,-1.785906445,-0.4699429019,-0.02860794761,-0.4413349543,-3.005386909,-7.698145243,4.692758334,0.606292131,-0.5608479005,1.167140032,0.2441923628,-0.1692718069,0.4134641697,11.59169466,-0.4668716463,12.05856631,-14.26844225,-1.392647343,-12.87579491,11.59169466,-0.4668716463,12.05856631,-0.01677152405,-0.05536629488,0.03859477083,3.005179188,3.375707381,-0.3705281928,0.4525319949,0.8837766406,-0.4312446457,15.96918534,5.84440002,10.12478532,0,0,0,0,0,0,4.756127506,5.373378759,-0.6172512534,0.06365429999,0.035,0.02865429999,0.251911,,,0.0943217,0.23,-0.1356783
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n02/v002,v002,C1_rudder_neg0p2,rudder,delta_r,-0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0781875,0.15,0.8,3.94403357,4.305771712,-0.3617381423,-0.0933529862,-0.01485956639,-0.07849341981,1.054008886,1.102204047,-0.04819516077,-13.58471372,11.66132723,-25.24604095,-27.12307355,-19.23015363,-7.892919914,3.510007491,-1.766461553,5.276469044,-1.240811167,0.3365951711,-1.577406339,-0.4393481072,0.1596086324,-0.5989567396,-35.07863873,-1.351245212,-33.72739352,-2.497033398,-1.521363944,-0.9756694534,-0.7922677488,-0.4167512532,-0.3755164957,-16.92578056,-11.12865444,-5.797126124,1.045765629,0.3240838328,0.7216817958,0.3378318708,0.1354218943,0.2024099766,15.60094803,6.164557288,9.436390738,-35.07863873,-1.351245212,-33.72739352,15.60094803,6.164557288,9.436390738,-0.1589910101,-0.04037171233,-0.1186192978,2.348915682,2.571207199,-0.2222915178,0.3254509573,0.5180823025,-0.1926313452,20.46655266,23.30201615,-2.835463499,0.173895,0.44,-0.266105,0,0,0,3.737570728,4.060321522,-0.3227507945,0.09478800001,0.105,-0.01021199999,0.1896176,0.225,-0.03538239999,0.08257420001,0.025,0.05757420001
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n04/v001,v001,C1_rudder_neg0p4,rudder,delta_r,-0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.824309,0.15,0.8,3.646515115,3.968411674,-0.321896559,-0.1027330566,0.228180065,-0.3309131215,0.9229349995,1.144641337,-0.2217063373,-12.35935787,8.395127876,-20.75448575,-8.666596743,-12.53415776,3.867561013,2.415046878,-5.880660697,8.295707575,-1.132302907,0.1465522817,-1.278855188,-0.4296106219,0.02590028228,-0.4555109042,-23.84757804,-2.224261699,-21.62331635,-1.595858441,-0.02936584282,-1.566492599,-0.5647110157,-0.01626899389,-0.5484420218,-7.255363227,-6.451538013,-0.8038252138,0.5282393984,-0.8734310736,1.401670472,0.165044678,-0.2864626618,0.4515073398,5.647387357,-3.987417706,9.634805064,-23.84757804,-2.224261699,-21.62331635,5.647387357,-3.987417706,9.634805064,-0.1382395463,0.1846560192,-0.3228955655,2.816798313,3.122050574,-0.305252261,0.7134724655,0.9403182487,-0.2268457832,16.77188998,6.780840805,9.991049177,0,0,0,0,0,0,4.546026359,5.027873655,-0.4818472958,0.1142517,0.055,0.05925170001,0.161127,,,0.07288110001,0.21,-0.1371189
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n04/v002,v002,C1_rudder_neg0p4,rudder,delta_r,-0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0180172,0.15,0.8,4.058339985,4.156410753,-0.09807076784,-0.6189722597,0.1845889994,-0.8035612591,0.9489428053,0.973919871,-0.02497706566,-20.04245373,9.009731502,-29.05218524,-23.72899058,-14.84704173,-8.881948857,5.080746909,-4.032139892,9.112886801,-1.579100443,0.1354688227,-1.714569266,-0.6687377531,0.0395140781,-0.7082518312,-31.58534763,-2.847285329,-28.7380623,-2.274536625,-2.108493641,-0.1660429837,-0.7974568043,-0.9787127455,0.1812559412,-20.45456183,-15.94638604,-4.508175792,0.8756383269,-0.1796333229,1.05527165,0.308843808,-0.03430841263,0.3431522207,11.18058732,-1.580549541,12.76113686,-31.58534763,-2.847285329,-28.7380623,11.18058732,-1.580549541,12.76113686,-0.4696387257,0.140904995,-0.6105437207,2.435021904,2.608957827,-0.1739359236,0.3727799781,0.5035742482,-0.1307942701,19.5725719,21.67051699,-2.097945091,0,0.42,-0.42,0,0,0,4.106180295,4.120192032,-0.01401173656,0.0594907,0.085,-0.0255093,0.1102459,0.055,0.05524589999,0.0594907,0.285,-0.2255093
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n04/v003,v003,C1_rudder_neg0p4,rudder,delta_r,-0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9692403,0.15,0.8,4.156997664,4.255984621,-0.09898695763,0.4450937525,0.01127490073,0.4338188518,0.9691957444,0.9466943671,0.02250137728,-15.84704528,-1.162368302,-14.68467698,-12.1283898,-5.742810014,-6.385579788,-18.97196897,-11.04109932,-7.930869656,-0.1905947383,0.404791139,-0.5953858772,-0.007688344785,0.07593806752,-0.0836264123,-16.73311775,-1.913018416,-14.82009933,-1.615493879,0.8436807085,-2.459174588,-0.6956981674,0.02592202275,-0.7216201901,-11.02538771,3.026995651,-14.05238336,-0.6457767393,-0.680302165,0.03452542566,-0.1044559949,-0.2526733213,0.1482173264,-7.724780178,-4.235205679,-3.489574499,-16.73311775,-1.913018416,-14.82009933,-7.724780178,-4.235205679,-3.489574499,0.2584987193,0.01405679177,0.2444419275,2.730806559,2.857774842,-0.1269682822,0.5243179919,0.5873553105,-0.06303731863,22.19273513,21.31273249,0.8800026378,0.1128346,0.27,-0.1571654,0,0,0,4.384444254,4.49389486,-0.1094506061,0.0311375,0.06,-0.0288625,0.0779667,0.12,-0.0420333,0.3422267,0.195,0.1472267
heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n06/v001,v001,C1_rudder_neg0p6,rudder,delta_r,-0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0356206,0.15,0.8,4.359461183,4.228889739,0.1305714439,-0.1878332683,0.04410851284,-0.2319417812,1.023414186,1.059728444,-0.03631425807,-13.56888307,-4.597889999,-8.970993072,-18.5398746,-17.24140947,-1.298465134,-9.496784902,-16.53867795,7.041893043,-0.5262507392,-0.4083700255,-0.1178807137,-0.1056811819,-0.1065155157,0.0008343338735,-9.255103476,-4.949026771,-4.306076705,-1.81995431,-1.98181472,0.16186041,-0.7686454735,-0.9365246958,0.1678792223,-20.64579456,-17.42875231,-3.217042249,-0.3681126627,-0.7154547395,0.3473420768,-0.0459613119,-0.2821402039,0.236178892,-4.179354503,-11.67028821,7.490933708,-9.255103476,-4.949026771,-4.306076705,-4.179354503,-11.67028821,7.490933708,-0.1593751996,0.08281251088,-0.2421877105,2.672177081,2.616426818,0.05575026333,0.5005643369,0.5344728541,-0.03390851719,14.59371984,21.53755885,-6.943839007,0,0.445,-0.445,0,0,0,4.28394095,4.136864994,0.1470759563,0.2420325,0.27,-0.02796750001,0.0630451,0.05,0.0130451,0.3915625,0.155,0.2365625
