dataset_root,session_label,trial_id,throw_id,throw_dir,case_id,case_storage_id,surface_axis,command_axis,command_value,command_abs,command_lattice_percent,command_start_s,command_duration_s,effective_flight_duration_s,usable_window_start_s,usable_window_end_s,response_window_s,valid_throw,state_sample_count,command_schedule_status,command_schedule_notes,vicon_validity_flag,tracking_quality_flag,launch_quality_flag,termination_reason,termination_group,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,speed0_m_s,phi0_deg,theta0_deg,psi0_deg,p0_rad_s,q0_rad_s,r0_rad_s,mean_rate_confidence,min_rate_confidence,response_spike_fraction,response_body_rate_limited_fraction,max_abs_alpha_deg,deep_post_stall_flag,filter_status,filter_reasons,split,notes
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n10/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n10/v002,C1_elevator_neg1p0,c1_e_n10,elevator,delta_e,-1,1,-100,0.15,60,0.7895217,0.15,0.7895217,0.6395217,True,126,ok,"active rows 27, active start 0.15318",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.274866598,2.10679928,1.532353689,4.610777488,0.7622500851,0.6237137369,4.714797245,5.575730648,2.477137747,-5.630322114,-0.1573854753,0.3569284966,-0.03609442192,0.9285714286,0.5,0.05714285714,0.009523809524,15.76314529,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_n10/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_n10/v003,C1_elevator_neg1p0,c1_e_n10,elevator,delta_e,-1,1,-100,0.15,60,0.7857587,0.15,0.7857587,0.6357587,True,123,ok,"active rows 26, active start 0.172774",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.31338717,2.120543335,1.448855784,4.703642879,1.25713542,0.7106608436,4.920333792,5.300137168,2.887086412,-9.664774574,-0.1997338997,0.5751214064,-0.3312821937,0.9280487805,0.5,0.05825242718,0,17.20040844,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/bad/i001,i001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p02/bad/i001,C1_elevator_pos0p2,c1_e_p02,elevator,delta_e,0.2,0.2,20,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:z_w_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/bad/i002,i002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p02/bad/i002,C1_elevator_pos0p2,c1_e_p02,elevator,delta_e,0.2,0.2,20,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:vertical_body_velocity_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p02/v001,C1_elevator_pos0p2,c1_e_p02,elevator,delta_e,0.2,0.2,20,0.15,60,0.9771581,0.15,0.8,0.65,True,151,ok,"active rows 33, active start 0.161231",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.277975846,2.066355854,1.383776679,5.129804873,0.8589666151,0.3982585188,5.216448171,9.631751248,-2.412412958,-5.315469053,-0.09809478472,0.2383967327,-0.5252277524,0.9350993377,0.5,0.01941747573,0.01941747573,21.79797794,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p02/v002,C1_elevator_pos0p2,c1_e_p02,elevator,delta_e,0.2,0.2,20,0.15,60,0.967401,0.15,0.8,0.65,True,153,ok,"active rows 34, active start 0.163661",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.257565486,2.045947614,1.345112387,4.922443222,0.6471860049,0.8344798332,5.034446701,0.2756690803,3.662649503,-3.881369375,-0.1338924283,0.6717041212,0.001988043982,0.95,0.95,0,0,20.27100114,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p02/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p02/v003,C1_elevator_pos0p2,c1_e_p02,elevator,delta_e,0.2,0.2,20,0.15,60,1.0290435,0.15,0.8,0.65,True,167,ok,"active rows 37, active start 0.163429",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.273021024,2.133286398,1.303205034,5.066819644,0.8568533528,0.5931710387,5.172882258,6.187748368,-5.36016229,-4.988557871,-0.05680341309,0.4133668982,-0.2955368495,0.9473053892,0.5,0,0,23.88599285,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/bad/i001,i001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p04/bad/i001,C1_elevator_pos0p4,c1_e_p04,elevator,delta_e,0.4,0.4,40,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:vertical_body_velocity_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/bad/i002,i002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p04/bad/i002,C1_elevator_pos0p4,c1_e_p04,elevator,delta_e,0.4,0.4,40,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:z_w_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p04/v001,C1_elevator_pos0p4,c1_e_p04,elevator,delta_e,0.4,0.4,40,0.15,60,1.0477045,0.15,0.8,0.65,True,162,ok,"active rows 37, active start 0.173702",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.297116037,2.048911256,1.366669489,4.938310954,0.7130027962,0.5491695049,5.019648913,2.702726579,0.4187221554,-4.894945269,-0.138381961,0.3676824259,-0.1493182895,0.9444444444,0.5,0.009900990099,0,19.21437021,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p04/v002,C1_elevator_pos0p4,c1_e_p04,elevator,delta_e,0.4,0.4,40,0.15,60,1.1020218,0.15,0.8,0.65,True,174,ok,"active rows 38, active start 0.172301",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.263747575,2.071916077,1.403844166,5.353994785,0.8761280767,0.6169309159,5.460170722,4.340438668,-0.4508358942,-7.942064984,-0.3374295028,0.4241491143,-0.2970377723,0.9344827586,0.5,0.0202020202,0.0101010101,25.22155744,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p04/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p04/v003,C1_elevator_pos0p4,c1_e_p04,elevator,delta_e,0.4,0.4,40,0.15,60,1.1120829,0.15,0.8,0.65,True,179,ok,"active rows 40, active start 0.167167",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.274325303,2.166187951,1.465097393,5.089369794,0.6956068258,0.5036074344,5.161315162,10.8416612,3.179168545,-3.733878474,0.1161179981,0.1716423922,-0.4537471437,0.9474860335,0.5,0.009615384615,0,23.34949908,False,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/bad/i001,i001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p06/bad/i001,C1_elevator_pos0p6,c1_e_p06,elevator,delta_e,0.6,0.6,60,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:vertical_body_velocity_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p06/v001,C1_elevator_pos0p6,c1_e_p06,elevator,delta_e,0.6,0.6,60,0.15,60,1.0915723,0.15,0.8,0.65,True,169,ok,"active rows 38, active start 0.156941",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.25844443,2.051006984,1.394096045,5.083931838,0.6102749605,0.679027731,5.165256733,6.069468879,2.764729245,-5.829128888,-0.1745720852,0.4329591432,-0.3258064197,0.95,0.95,0,0,30.69565262,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p06/v002,C1_elevator_pos0p6,c1_e_p06,elevator,delta_e,0.6,0.6,60,0.15,60,1.1104501,0.15,0.8,0.65,True,168,ok,"active rows 38, active start 0.170204",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.320219627,1.993414712,1.411585234,5.200619472,0.2344129111,0.7820481754,5.264313028,3.211232011,2.219963251,-1.230187764,-0.01357411945,0.5118426767,-0.1613524374,0.9419642857,0.5,0.0101010101,0.0101010101,27.57487762,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p06/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p06/v003,C1_elevator_pos0p6,c1_e_p06,elevator,delta_e,0.6,0.6,60,0.15,60,1.0310196,0.15,0.8,0.65,True,159,ok,"active rows 36, active start 0.161647",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.325649289,2.053123335,1.423938742,4.989691785,0.1575938331,0.8058842689,5.056808221,4.137836738,4.13137092,-0.8043625711,-0.01233473548,0.5250040106,-0.1657684468,0.9471698113,0.5,0.009803921569,0,27.71153568,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p08/bad/i001,i001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p08/bad/i001,C1_elevator_pos0p8,c1_e_p08,elevator,delta_e,0.8,0.8,80,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:vertical_body_velocity_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p08/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p08/v001,C1_elevator_pos0p8,c1_e_p08,elevator,delta_e,0.8,0.8,80,0.15,60,1.0403574,0.15,0.8,0.65,True,165,ok,"active rows 35, active start 0.168285",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.295254682,1.993581938,1.314192763,5.008334412,0.4845091487,0.6655186053,5.075537185,0.8571511572,-4.656276171,-4.921026567,-0.3801414999,0.3133444435,-0.2678065542,0.9472727273,0.5,0,0,30.78001452,True,kept,,heldout,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p08/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p08/v002,C1_elevator_pos0p8,c1_e_p08,elevator,delta_e,0.8,0.8,80,0.15,60,1.1485022,0.15,0.8,0.65,True,177,ok,"active rows 40, active start 0.169782",valid_state_samples,nominal,lateral_velocity_asymmetry;vertical_velocity_edge,exit_gate_floor,floor,1.294976921,2.071861425,1.336383263,5.182703212,1.148777775,0.9119242421,5.386251831,0.5390237244,-0.1826836301,-10.92044217,-0.3384687249,0.9469176599,-0.418388583,0.9474576271,0.5,0,0,44.22202899,True,filtered,outside_relaxed_replay_start_velocity_gate,excluded,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p08/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p08/v003,C1_elevator_pos0p8,c1_e_p08,elevator,delta_e,0.8,0.8,80,0.15,60,1.0398767,0.15,0.8,0.65,True,152,ok,"active rows 35, active start 0.156566",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.286279213,2.107301889,1.468455188,4.573365703,1.194916935,0.7555707694,4.786897484,3.246991515,8.503210715,-10.28939203,-0.2942467267,0.7514295648,-0.5787971824,0.95,0.95,0,0,52.49905308,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p10/bad/i001,i001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p10/bad/i001,C1_elevator_pos1p0,c1_e_p10,elevator,delta_e,1,1,100,0.15,60,0,0.15,0,-0.15,False,0,missing_command_schedule,metrics/command_schedule.csv missing or empty,missing_state_samples,nominal,clean,,unknown,,,,,,,0,,,,,,,,,,,,False,filtered,invalid_or_cancelled_throw;missing_or_short_state_samples;missing_command_schedule;response_window_too_short;nonfinite_launch_velocity,excluded,cancelled:rejected_launch_attempt:vertical_body_velocity_outside_launch_gate;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p10/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p10/v001,C1_elevator_pos1p0,c1_e_p10,elevator,delta_e,1,1,100,0.15,60,1.0394295,0.15,0.8,0.65,True,155,ok,"active rows 33, active start 0.168159",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.260904418,2.06782814,1.49168316,4.578483053,0.7791809657,0.7761794259,4.708724302,6.486025677,8.666641069,-6.214050087,-0.1080176479,0.5072772772,-0.3005975819,0.9470967742,0.5,0,0,38.13133274,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p10/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p10/v002,C1_elevator_pos1p0,c1_e_p10,elevator,delta_e,1,1,100,0.15,60,0.9691899,0.15,0.8,0.65,True,83,ok,"active rows 24, active start 0.158641",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.433309049,2.16141174,1.358778921,4.879112875,0.5692028248,0.7012049528,4.961997853,7.863885743,0.4193613656,-0.1334205118,0.2096009354,0.38116978,-0.350398571,0.9445783133,0.5,0.02083333333,0,42.97892793,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30,20260604_234417,20260604_234417/c1_e_p10/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pe30/20260604_234417/c1_e_p10/v003,C1_elevator_pos1p0,c1_e_p10,elevator,delta_e,1,1,100,0.15,60,1.1050425,0.15,0.8,0.65,True,167,ok,"active rows 39, active start 0.1508",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.387992176,2.115660029,1.425084832,4.93663232,0.7590080185,0.8113360171,5.060108494,2.446960788,5.097579076,-6.711598641,-0.1853155174,0.7041083634,-0.3109197709,0.9473053892,0.5,0,0,47.70921551,True,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n02/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30/20260604_224711/c1_r_n02/v001,C1_rudder_neg0p2,c1_r_n02,rudder,delta_r,-0.2,0.2,-20,0.15,60,0.9918559,0.15,0.8,0.65,True,166,ok,"active rows 35, active start 0.168364",valid_state_samples,nominal,lateral_velocity_asymmetry,exit_gate_floor,floor,1.276252364,2.112397635,1.319997383,5.451803601,1.053701605,0.4017933079,5.567215411,7.998719024,-4.829500418,-4.990036777,-0.3512749784,0.247758744,-0.3307570798,0.9472891566,0.5,0.009174311927,0.009174311927,15.96918534,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n02/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30/20260604_224711/c1_r_n02/v002,C1_rudder_neg0p2,c1_r_n02,rudder,delta_r,-0.2,0.2,-20,0.15,60,1.0781875,0.15,0.8,0.65,True,175,ok,"active rows 38, active start 0.161653",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.253416514,2.066089502,1.44711397,4.973623338,0.8481442369,0.506119676,5.070743031,14.1247592,4.99103622,-4.502198975,0.4643040578,0.3735195091,-0.6082859186,0.9422857143,0.5,0.009803921569,0,20.46655266,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n02/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30/20260604_224711/c1_r_n02/v003,C1_rudder_neg0p2,c1_r_n02,rudder,delta_r,-0.2,0.2,-20,0.15,60,0.946573,0.15,0.8,0.65,True,60,command_timing_mismatch,"active start 0.337656, manifest start 0.15",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.283788062,2.067637375,1.404933215,4.774314379,0.4866684997,0.7282905389,4.854001559,7.691963555,4.523937488,-1.891593355,-0.1379621168,0.2026330238,-0.07893946388,0.9425,0.5,0.02777777778,0,18.64793111,False,filtered,command_timing_mismatch,excluded,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n04/v001,v001,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30/20260604_224711/c1_r_n04/v001,C1_rudder_neg0p4,c1_r_n04,rudder,delta_r,-0.4,0.4,-40,0.15,60,0.824309,0.15,0.8,0.65,True,132,ok,"active rows 28, active start 0.168291",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.271538798,2.158407928,1.321777044,4.934870574,0.7686559929,0.4372633657,5.013479716,11.89379364,-4.723831634,-2.739237964,0.2289752412,0.0176789498,-0.02161897602,0.9465909091,0.5,0.009708737864,0.009708737864,16.77188998,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n04/v002,v002,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30/20260604_224711/c1_r_n04/v002,C1_rudder_neg0p4,c1_r_n04,rudder,delta_r,-0.4,0.4,-40,0.15,60,1.0180172,0.15,0.8,0.65,True,85,ok,"active rows 27, active start 0.151894",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.319774202,2.036184416,1.342341187,5.176404981,0.3904218996,0.8129342304,5.254375305,13.79781588,4.090453579,-0.8701704819,0.3157183028,0.4603443429,-0.2716447728,0.95,0.95,0,0,19.5725719,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_224711,20260604_224711/c1_r_n04/v003,v003,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30/20260604_224711/c1_r_n04/v003,C1_rudder_neg0p4,c1_r_n04,rudder,delta_r,-0.4,0.4,-40,0.15,60,0.9692403,0.15,0.8,0.65,True,153,ok,"active rows 33, active start 0.169218",valid_state_samples,nominal,clean,exit_gate_floor,floor,1.261686226,2.080771894,1.366280759,5.054129138,0.8738355417,0.5809557292,5.161910446,5.231977249,-1.188872729,-3.984570219,-0.238243342,0.1855332026,-0.1642085367,0.9441176471,0.5,0.0101010101,0.0101010101,26.7576181,False,kept,,train,exit_gate_triggered;controller_mode:open_loop_neutral
