episode_id,episode_index,paired_episode_index,replicate_id,common_random_key,launch_state_seed,environment_seed,policy_id,memory_lambda,uses_memory_features,updates_belief,W_layer,environment_mode,paired_schedule_version,claim_status
v49_r001_context_only_without_memory_p00091_rep00,548,91,0,v410_run001_seed00511_r00_e00091,514378,1025748,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_5_p00091_rep00,549,91,0,v410_run001_seed00511_r00_e00091,514378,1025748,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_8_p00091_rep00,550,91,0,v410_run001_seed00511_r00_e00091,514378,1025748,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_95_p00091_rep00,551,91,0,v410_run001_seed00511_r00_e00091,514378,1025748,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_no_memory_baseline_p00092_rep00,552,92,0,v410_run001_seed00511_r00_e00092,514415,1025789,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_static_map_baseline_p00092_rep00,553,92,0,v410_run001_seed00511_r00_e00092,514415,1025789,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_only_without_memory_p00092_rep00,554,92,0,v410_run001_seed00511_r00_e00092,514415,1025789,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_5_p00092_rep00,555,92,0,v410_run001_seed00511_r00_e00092,514415,1025789,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_8_p00092_rep00,556,92,0,v410_run001_seed00511_r00_e00092,514415,1025789,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_95_p00092_rep00,557,92,0,v410_run001_seed00511_r00_e00092,514415,1025789,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_no_memory_baseline_p00093_rep00,558,93,0,v410_run001_seed00511_r00_e00093,514452,1025830,no_memory_baseline,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_static_map_baseline_p00093_rep00,559,93,0,v410_run001_seed00511_r00_e00093,514452,1025830,static_map_baseline,0.8,True,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_only_without_memory_p00093_rep00,560,93,0,v410_run001_seed00511_r00_e00093,514452,1025830,context_only_without_memory,0.0,False,False,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_5_p00093_rep00,561,93,0,v410_run001_seed00511_r00_e00093,514452,1025830,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_8_p00093_rep00,562,93,0,v410_run001_seed00511_r00_e00093,514452,1025830,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_95_p00093_rep00,563,93,0,v410_run001_seed00511_r00_e00093,514452,1025830,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_no_memory_baseline_p00094_rep00,564,94,0,v410_run001_seed00511_r00_e00094,514489,1025871,no_memory_baseline,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_static_map_baseline_p00094_rep00,565,94,0,v410_run001_seed00511_r00_e00094,514489,1025871,static_map_baseline,0.8,True,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_only_without_memory_p00094_rep00,566,94,0,v410_run001_seed00511_r00_e00094,514489,1025871,context_only_without_memory,0.0,False,False,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_5_p00094_rep00,567,94,0,v410_run001_seed00511_r00_e00094,514489,1025871,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_8_p00094_rep00,568,94,0,v410_run001_seed00511_r00_e00094,514489,1025871,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_95_p00094_rep00,569,94,0,v410_run001_seed00511_r00_e00094,514489,1025871,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_no_memory_baseline_p00095_rep00,570,95,0,v410_run001_seed00511_r00_e00095,514526,1025912,no_memory_baseline,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_static_map_baseline_p00095_rep00,571,95,0,v410_run001_seed00511_r00_e00095,514526,1025912,static_map_baseline,0.8,True,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_only_without_memory_p00095_rep00,572,95,0,v410_run001_seed00511_r00_e00095,514526,1025912,context_only_without_memory,0.0,False,False,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_5_p00095_rep00,573,95,0,v410_run001_seed00511_r00_e00095,514526,1025912,context_plus_memory_lambda_0_5,0.5,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_8_p00095_rep00,574,95,0,v410_run001_seed00511_r00_e00095,514526,1025912,context_plus_memory_lambda_0_8,0.8,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_95_p00095_rep00,575,95,0,v410_run001_seed00511_r00_e00095,514526,1025912,context_plus_memory_lambda_0_95,0.95,True,True,W2,annular_gp_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_no_memory_baseline_p00096_rep00,576,96,0,v410_run001_seed00511_r00_e00096,514563,1025953,no_memory_baseline,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_static_map_baseline_p00096_rep00,577,96,0,v410_run001_seed00511_r00_e00096,514563,1025953,static_map_baseline,0.8,True,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_only_without_memory_p00096_rep00,578,96,0,v410_run001_seed00511_r00_e00096,514563,1025953,context_only_without_memory,0.0,False,False,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_5_p00096_rep00,579,96,0,v410_run001_seed00511_r00_e00096,514563,1025953,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_8_p00096_rep00,580,96,0,v410_run001_seed00511_r00_e00096,514563,1025953,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_95_p00096_rep00,581,96,0,v410_run001_seed00511_r00_e00096,514563,1025953,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_no_memory_baseline_p00097_rep00,582,97,0,v410_run001_seed00511_r00_e00097,514600,1025994,no_memory_baseline,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_static_map_baseline_p00097_rep00,583,97,0,v410_run001_seed00511_r00_e00097,514600,1025994,static_map_baseline,0.8,True,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_only_without_memory_p00097_rep00,584,97,0,v410_run001_seed00511_r00_e00097,514600,1025994,context_only_without_memory,0.0,False,False,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_5_p00097_rep00,585,97,0,v410_run001_seed00511_r00_e00097,514600,1025994,context_plus_memory_lambda_0_5,0.5,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_8_p00097_rep00,586,97,0,v410_run001_seed00511_r00_e00097,514600,1025994,context_plus_memory_lambda_0_8,0.8,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_95_p00097_rep00,587,97,0,v410_run001_seed00511_r00_e00097,514600,1025994,context_plus_memory_lambda_0_95,0.95,True,True,W3,w3_randomised_four,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_no_memory_baseline_p00098_rep00,588,98,0,v410_run001_seed00511_r00_e00098,514637,1026035,no_memory_baseline,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_static_map_baseline_p00098_rep00,589,98,0,v410_run001_seed00511_r00_e00098,514637,1026035,static_map_baseline,0.8,True,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_only_without_memory_p00098_rep00,590,98,0,v410_run001_seed00511_r00_e00098,514637,1026035,context_only_without_memory,0.0,False,False,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_5_p00098_rep00,591,98,0,v410_run001_seed00511_r00_e00098,514637,1026035,context_plus_memory_lambda_0_5,0.5,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_8_p00098_rep00,592,98,0,v410_run001_seed00511_r00_e00098,514637,1026035,context_plus_memory_lambda_0_8,0.8,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_95_p00098_rep00,593,98,0,v410_run001_seed00511_r00_e00098,514637,1026035,context_plus_memory_lambda_0_95,0.95,True,True,W0,dry_air,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_no_memory_baseline_p00099_rep00,594,99,0,v410_run001_seed00511_r00_e00099,514674,1026076,no_memory_baseline,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_static_map_baseline_p00099_rep00,595,99,0,v410_run001_seed00511_r00_e00099,514674,1026076,static_map_baseline,0.8,True,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_only_without_memory_p00099_rep00,596,99,0,v410_run001_seed00511_r00_e00099,514674,1026076,context_only_without_memory,0.0,False,False,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_5_p00099_rep00,597,99,0,v410_run001_seed00511_r00_e00099,514674,1026076,context_plus_memory_lambda_0_5,0.5,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_8_p00099_rep00,598,99,0,v410_run001_seed00511_r00_e00099,514674,1026076,context_plus_memory_lambda_0_8,0.8,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
v49_r001_context_plus_memory_lambda_0_95_p00099_rep00,599,99,0,v410_run001_seed00511_r00_e00099,514674,1026076,context_plus_memory_lambda_0_95,0.95,True,True,W1,gaussian_single,v49_common_random_paired_episode_schedule_v1,simulation_only_paired_full_loop_schedule
