split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,alignment_window_s,alignment_elapsed_s,alignment_sample_count,alignment_method,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p2,rudder pulse -0.2,v001,delta_r,-0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1553297,22,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.8809548,1.946048511,2.020813233,1.329025394,4.309590976,-0.1643063408,1.194199355,-0.2168583952,0.9050779578,0.3874690164,1.499108645,9.004010124,2.794981571,4.625552448,1.713310989,0.3914297894,4.597783712,2.126591733,0.4190099551,2.679503937,2.651735201,0.02776873577,-0.3075022436,0.1057785005,-0.413280744,0.9375956042,0.9100154385,0.02758016566,1.06429479,1.032987661,0.0313071291,2.857846096,2.91394529,-0.05609919437,1.190247239,-0.6925859299,-13.49568007,25.67514921,6.403883819,-0.1916732815,3.104653742,25.67514921,0.2168583952,0.9050779578,0.3874690164
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p2,rudder pulse -0.2,v002,delta_r,-0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1607971,23,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.915,1.0316899,1.903784679,2.160890681,1.373114627,4.368463799,1.420703867,0.5503875445,-0.1762623381,0.5993988503,-0.209881655,9.410796275,0.8770474497,-12.02427518,5.43783137,2.616113038,0.3945679603,5.369481793,2.896954133,0.2045837677,3.534046691,3.465697115,0.06834957627,0.4552223569,0.7360634516,-0.2808410947,0.9785466667,1.168530859,-0.1899841927,0.9484891407,1.132637684,-0.1841485437,3.611525961,2.965858442,0.6456675185,2.411985269,14.95968904,-11.67088731,17.35938759,-9.833269881,30.60505888,14.95968904,17.35938894,0.4761811423,0.8017573042,0.8530206338
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p2,rudder pulse -0.2,v003,delta_r,-0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1532965,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.825,0.9202091,1.899148142,2.116456564,1.355418118,4.024898301,1.046701793,0.8831108452,-0.2472774042,0.5386845738,-0.1589314997,1.52473202,2.868214591,-10.35034978,4.644856496,2.525061028,0.3970248408,4.782544678,2.307731549,0.2370367639,2.745708354,2.883396536,-0.1376881822,0.4086044637,0.1912749847,0.2173294791,0.9583932772,1.118381354,-0.1599880769,1.041495109,1.215355677,-0.1738605681,2.864907778,2.578187239,0.2867205382,6.45733667,2.239302388,-7.629491711,19.81717451,-10.4633984,6.553691303,2.948435591,19.81717451,0.3363019125,0.6520393383,0.4491085049
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p4,rudder pulse -0.4,v001,delta_r,-0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1561235,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.94,1.0483043,2.037678887,2.161534239,1.302990151,4.710416823,1.206029633,1.001202725,-0.5234415082,0.7441455382,-0.191766453,-0.7109578133,1.770985698,-10.53849409,5.449284401,2.690227691,0.3893433971,5.47342773,2.070932054,0.20087228,3.411605514,3.435748844,-0.02414332979,0.5286934519,-0.09060218483,0.6192956368,0.9136467539,1.102117871,-0.1884711171,0.871547273,1.051333922,-0.1797866489,3.734053122,3.117405982,0.6166471404,4.957463803,-8.751903667,-14.03477103,23.75209064,-17.35698709,-11.49356638,8.791699834,23.75209064,0.7441062148,0.966543774,0.3371302771
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p4,rudder pulse -0.4,v002,delta_r,-0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1503991,21,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.995,1.1015323,1.962435146,2.087291398,1.408967042,4.498852553,0.8110664801,1.057134556,-0.2657420549,0.9183329161,-0.01741517563,1.981188313,8.767193331,-7.522576955,5.089144301,2.313422407,0.3941804368,5.006144448,2.367765859,0.1585674452,3.126709155,3.043709301,0.08299985361,0.2261310091,0.2804744605,-0.05434345132,1.014786605,1.250399596,-0.2356129915,0.9212499758,1.135145648,-0.213895672,3.081149416,2.434189287,0.6469601296,9.988806929,2.705180317,-13.61794693,28.92308702,-7.224543299,7.678656349,2.705180317,28.92308702,0.2953609073,0.9655269454,0.3807522864
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p4,rudder pulse -0.4,v003,delta_r,-0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1502584,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,1.1021495,1.99108546,2.030365283,1.420845412,5.02821658,-0.3710785863,0.6893994747,0.02328477853,0.2976683438,0.354455214,1.863668622,-1.03163926,3.35229449,5.974242366,1.607331074,0.398538423,6.050144346,2.077643852,0.5312456643,3.983156906,4.059058886,-0.07590198028,-0.4230342093,0.04727856883,-0.4703127781,1.022306989,0.8895997476,0.1327072413,0.9275574583,0.8071497992,0.1204076591,3.896243447,4.562792309,-0.666548862,-14.3138159,-13.46498137,-22.15284746,23.92837899,-1.275206152,-15.75923294,13.46498137,23.92837899,0.5126629296,0.9752116557,0.7034050002
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p6,rudder pulse -0.6,v001,delta_r,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1542991,22,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.98,1.0571848,1.971715683,2.202561906,1.404304249,4.443530142,1.304841597,0.9652856238,-0.1048727809,0.837917711,-0.1986856255,3.911680172,6.851747986,-10.00622781,5.018358718,2.58366283,0.3971016564,5.109123364,2.854151266,0.2394643987,3.046643035,3.137407681,-0.09076464642,0.381100924,0.6515893596,-0.2704884356,1.007202592,1.16483985,-0.1576372577,0.9527214089,1.101831818,-0.1491104088,3.024856229,2.693424063,0.3314321661,3.691139427,6.366322669,-19.37624065,26.30286185,-9.638543748,17.58591095,6.366322669,26.30286185,0.3149253408,0.9617498115,0.5652791351
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p6,rudder pulse -0.6,v002,delta_r,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1549934,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.905,0.9825043,1.938166218,2.132043283,1.41146022,4.422162804,0.562045386,0.7655914589,0.1342312324,0.4183665813,0.1710926576,4.892777148,0.3191033786,-3.274497895,5.137717668,1.957148501,0.3992478498,5.156599061,2.851443337,0.2673851244,3.19955145,3.218432843,-0.01888139317,-0.1748947813,0.719400054,-0.8942948353,1.01221237,1.144075095,-0.1318627254,1.030237089,1.164447927,-0.134210838,3.160948775,2.813130761,0.3478180137,-10.29566142,6.628643332,-17.18773639,20.00007834,-0.5678712903,15.1622448,9.257612041,20.00007834,0.394247457,0.8638730039,0.4707625134
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p6,rudder pulse -0.6,v003,delta_r,-0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1526107,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.76,1.0059228,2.030411947,2.153236,1.268391212,4.943554503,0.4750612637,0.3443731252,-0.01801148715,-0.2050002187,0.3283963171,6.247546452,-8.510388592,0.3446635285,5.928002389,2.037113377,0.3958578778,6.469317478,2.864305406,0.1724625102,3.897590442,4.438905532,-0.5413150895,-0.1161226232,0.711069406,-0.8271920292,0.8725333346,1.095928702,-0.2233953676,0.8673959221,1.089475954,-0.222080032,4.466981704,4.050359775,0.4166219295,-23.95438843,-8.185883011,-5.692666411,14.75348142,-4.77634065,2.36657749,8.608438951,14.75348142,0.90023908,0.959113943,0.5213009185
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p8,rudder pulse -0.8,v001,delta_r,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.154333,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,1.0364772,1.981208014,2.035877889,1.491981517,4.518095693,0.4638277392,0.7069953141,-0.2036281922,0.6050453753,0.1306833573,3.990311487,7.604315809,-3.956219778,5.365160076,2.076798398,0.3926469648,4.95481832,2.424853825,0.4622737486,3.383952061,2.973610306,0.4103417553,0.04092050921,0.3889759359,-0.3480554266,1.099334552,1.029707768,0.06962678388,1.060645186,0.9934688081,0.06717637771,3.07818221,2.887819629,0.1903625804,-6.215764348,-4.48919773,-24.45635624,29.76170489,-6.792842234,-3.839846937,4.48919773,29.76170489,0.2379603035,0.9581342066,0.3332548925
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p8,rudder pulse -0.8,v002,delta_r,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1500396,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.05,1.0517539,1.939719388,2.130962098,1.498067352,4.351494627,1.15979832,0.7134206367,-0.245726055,0.7180304006,-0.1758607709,3.246018006,8.238014317,-9.24508254,5.009884263,2.494601151,0.3983456906,4.866787451,2.589149223,0.3857533457,3.070164875,2.927068064,0.1430968112,0.3636390527,0.4581871249,-0.09454807227,1.099721661,1.112314006,-0.01259234488,1.0456074,1.057580111,-0.01197271042,2.791765392,2.631512368,0.1602530247,-4.748573942,-2.78778268,-25.42506129,29.86040683,-14.8797992,2.003938711,3.458009751,29.86040683,0.3913463867,0.9663111624,0.3074720982
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg0p8,rudder pulse -0.8,v003,delta_r,-0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1503432,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.99,1.1066675,2.072299922,2.040988063,1.225718153,5.172144445,0.2859270063,1.202033896,-0.06283919445,1.218449654,0.08960393877,6.400371015,6.487425277,-2.744459867,5.651317917,1.735667039,0.3842668338,5.464378478,2.53617761,0.1485181011,3.579017995,3.392078556,0.1869394387,-0.3053210232,0.4951895471,-0.8005105704,0.8414513191,1.077200052,-0.2357487326,0.7603470049,0.9733728077,-0.2130258028,4.253386873,3.148977343,1.104409531,-2.764946542,-6.782626615,-22.1434848,31.47161255,2.41239234,-5.900834517,7.431717778,31.47161255,0.3451405609,1.301218361,0.3162102713
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg1p0,rudder pulse -1.0,v001,delta_r,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1512503,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.02,1.0552943,2.006238389,2.085269949,1.330725026,4.914618678,0.1272854444,0.7164800542,-0.1060170575,0.47523414,0.5075258246,1.584960701,-2.423902732,0.211845943,5.857234239,1.776551822,0.3940416355,5.765407758,2.481534304,0.3406896584,3.850995851,3.759169369,0.09182648137,-0.3087181267,0.3962643557,-0.7049824824,0.9366833909,0.990035368,-0.05335197708,0.8876039517,0.938160443,-0.05055649128,4.111310063,3.797005128,0.3143049346,-20.17531777,-11.48618555,-9.856070748,24.38078374,-4.125789877,-13.16883055,11.48618555,24.38078374,0.4172006695,1.072702443,0.6548371168
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg1p0,rudder pulse -1.0,v002,delta_r,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1548435,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.055,1.1022752,1.974621712,2.033104812,1.430813398,4.682272819,0.9213709184,0.7608239012,-0.2906181335,0.6568045785,-0.3319263397,3.019876306,4.521623371,-9.215669423,5.368978085,2.402561842,0.3997538112,5.251374866,2.113217763,0.2860335351,3.394356373,3.276753154,0.1176032197,0.3694570306,0.08011295168,0.2893440789,1.031059587,1.144779863,-0.1137202761,0.9353921659,1.038560845,-0.1031686789,3.292104954,2.86234346,0.4297614939,3.588781125,-17.00033489,-12.64617896,26.5357053,-16.47048394,-24.0924378,17.01128731,26.5357053,0.5274262328,1.036370183,0.3770324491
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_neg1p0,rudder pulse -1.0,v003,delta_r,-1,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1516321,21,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.005,1.0360364,1.998311545,2.156851274,1.382177419,4.680302828,0.5605409413,1.257049791,-0.1780657081,1.150576492,0.4782185185,2.631795089,11.81770911,-2.218729584,5.004094107,1.95208047,0.3991851344,4.874450453,2.721350314,0.3226665925,3.005782562,2.876138907,0.1296436543,-0.2047708037,0.5644990408,-0.7692698445,0.9829922842,1.059510826,-0.07651854191,0.9488009149,1.022657916,-0.07385700146,3.05778856,2.714591334,0.343197226,-12.76209528,2.537433004,-20.07839847,31.30697913,-1.87736557,9.615154226,6.449504474,31.30697913,0.1780657081,1.150576492,0.5985345093
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p2,rudder pulse +0.2,v001,delta_r,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.153811,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.875,0.8760328,1.935793546,2.090900508,1.338716938,4.113925984,1.025409919,1.185046636,-0.4457996586,1.041457109,-0.1365498123,2.741386267,10.08667815,-10.45024709,4.52216497,2.563648391,0.3966643539,4.477115454,2.299429641,0.3958454097,2.586371424,2.541321908,0.04504951619,0.4727478823,0.2085291324,0.2642187499,0.9420525842,0.9428715284,-0.0008189441867,1.075362229,1.076297062,-0.0009348327901,2.745463966,2.695300294,0.05016367184,-7.651748048,7.781168074,-12.70440449,26.29593279,-6.05380938,14.11883688,7.781168074,26.29593279,0.4591162851,1.041457109,0.6085494869
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p2,rudder pulse +0.2,v002,delta_r,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1524488,23,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.93,0.9334026,1.930676222,2.092670485,1.411781091,4.139130181,0.1228701584,1.217111925,-0.2727520657,1.044868682,0.4849457725,-2.993631142,14.46376064,1.113425007,4.242308955,2.038055251,0.3989993686,4.323200968,2.17728715,0.3910860305,2.311632733,2.392524746,-0.08089201303,-0.05461523434,0.08461666489,-0.1392318992,1.012781722,1.02069506,-0.007913338116,1.085042748,1.093520696,-0.008477947368,2.282458977,2.34401521,-0.06155623344,13.73055414,6.27219239,-2.423587203,31.23734073,-2.074605114,12.93285999,6.27219239,31.23734073,0.2727520657,1.044868682,0.4849457725
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p2,rudder pulse +0.2,v003,delta_r,0.2,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1525566,21,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.91,0.9738073,1.918326811,2.073260743,1.367644343,4.234983711,0.6624683322,0.9238805824,-0.3504331699,0.6336748799,-0.06479544424,0.3169783868,5.951186596,-7.74761662,4.733943593,2.231777661,0.3911862408,4.80176828,2.047350617,0.2690089599,2.815616782,2.88344147,-0.06782468758,0.1585169177,-0.02591012565,0.1844270433,0.9764581019,1.098635383,-0.1221772809,1.002722101,1.12818561,-0.125463509,2.883499842,2.624566362,0.2589334798,-1.711522235,6.940456903,-14.71757848,24.06426197,-2.730918914,10.85401667,6.940456903,24.06426197,0.4515490802,0.7639700909,0.4711970272
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p4,rudder pulse +0.4,v001,delta_r,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1533098,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.86,0.8877587,1.908347644,2.142876533,1.323496545,4.245211617,0.9533992862,0.9657781957,-0.2013801033,0.8046700306,-0.01535164054,3.044902157,4.8197319,-7.871624297,4.733228754,2.397912729,0.3945473001,4.711965226,2.499752031,0.349396932,2.82488111,2.803617582,0.02126352784,0.2550361953,0.3568754971,-0.1018393018,0.9289492446,0.9740996127,-0.04515036807,1.046398356,1.097257186,-0.05085882918,3.040942362,2.878163122,0.1627792401,-2.547979494,15.09340976,-16.40534911,19.69527215,-2.845339955,26.94588646,15.09340976,19.69527215,0.2535430424,0.8729292605,0.8452509497
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p4,rudder pulse +0.4,v002,delta_r,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1533719,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.86,0.9110195,1.917841262,2.142133471,1.332267366,4.254445644,0.8666872182,0.8650113039,-0.3684686246,0.7174608308,-0.1447709862,3.390092852,2.805569109,-7.661241692,4.821958134,2.343852941,0.3922842836,4.80821112,2.34102241,0.3073878144,2.904116872,2.890369858,0.01374701401,0.2017194703,0.1988889394,0.002830530901,0.9399830826,1.024879552,-0.08489646925,1.031792495,1.124980916,-0.0931884216,3.089541637,2.820204436,0.2693372018,1.703918152,11.04286585,-7.571951352,20.81812717,1.447759311,19.89638759,11.04286585,20.81812717,0.5009144301,0.8893160733,0.7276161518
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p4,rudder pulse +0.4,v003,delta_r,0.4,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1540291,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.04,1.1134456,2.039270723,2.156245166,1.296213797,5.128632159,0.3629065253,1.119117433,-0.157623417,0.9864851554,0.3849555753,0.5197218882,6.446317423,-0.6918948744,5.76216838,2.159387277,0.3968334319,5.34152289,2.715012627,0.2251957047,3.722897656,3.302252167,0.4206454895,0.003142110613,0.5587674611,-0.5556253505,0.8993803648,1.071018092,-0.1716377272,0.8077452233,0.9618953023,-0.154150079,4.139402862,3.083283272,1.05611959,-4.131862679,23.91011084,-15.68280349,23.59136783,0.815953288,41.49193797,23.91633573,24.53934005,0.3111389315,1.242104045,0.6710284694
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p6,rudder pulse +0.6,v001,delta_r,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1510096,15,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.88,1.1124758,1.942581966,2.11567266,1.486151376,3.623227548,0.6525027441,1.016554322,-0.2238898493,1.262663591,0.3291264297,1.607287041,15.85496689,-5.548115674,4.515372905,2.050005033,0.3962254002,4.02957944,2.616895385,-0.2147556587,2.572790938,2.086997474,0.4857934643,-0.0656676267,0.5012227254,-0.5668903521,1.089925976,1.700907035,-0.6109810589,0.9797300543,1.528938459,-0.5492084043,2.360518966,1.226990912,1.133528054,-2.320027507,13.57683271,-12.05091633,28.06818791,4.917370487,31.0788986,15.91733579,28.88596452,0.3266407529,1.262663591,0.7166067974
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p6,rudder pulse +0.6,v002,delta_r,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1518131,22,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.07,1.1745439,2.031958723,2.128850507,1.388206262,5.093142714,0.2792385267,1.112413768,-0.1824791335,0.8889862712,0.5488941944,2.557161234,8.222978514,1.343998447,5.150109616,1.603525243,0.3971658163,5.206457447,3.020381547,0.113525542,3.118150893,3.174498725,-0.05634783108,-0.5253252635,0.8915310402,-1.416856304,0.9910404452,1.27468072,-0.2836402743,0.8437662017,1.085255919,-0.2414897173,3.146340705,2.490426564,0.6559141414,-31.0319971,31.3936579,-11.3542808,14.52249511,25.66103549,61.00387941,31.96360624,22.71136632,0.4629982615,1.176915824,1.081545985
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p6,rudder pulse +0.6,v003,delta_r,0.6,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1524185,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.01,1.0480612,1.948110293,1.948812767,1.482333193,4.38077766,-0.7712213932,1.234690166,-0.02570207839,1.083901107,0.4736226631,7.146864419,13.6768847,9.341851486,4.774879467,0.7892004539,0.3793897845,4.584906375,2.242992282,0.2996458325,2.826769174,2.636796082,0.1899730919,-1.159612313,0.2941795149,-1.453791828,1.102943409,1.182687361,-0.07974395197,1.052365462,1.128452576,-0.07608711396,2.562932197,2.229495443,0.3334367534,-20.64013816,17.54535065,-25.28016081,27.99286761,34.94446203,28.9278455,18.39228467,27.99286761,0.2881027606,1.083901107,0.4736226631
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v001,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1523806,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.98,1.050425,1.948956671,2.185786701,1.442865278,4.368019926,1.085065743,0.8061937569,-0.1589545391,0.781921536,-0.136002666,7.873145932,8.161067112,-8.366766165,4.85564252,2.396529709,0.3984727488,4.868326153,2.949763143,0.2367431764,2.906685849,2.919369482,-0.01268363273,0.2107430071,0.7639764418,-0.5532334346,1.044392529,1.206122101,-0.1617295724,0.9942571138,1.148222958,-0.1539658447,2.783135429,2.420459321,0.3626761086,1.832891928,23.38533178,-10.02215293,19.03618419,8.891890286,45.22382319,23.38533178,22.39534063,0.3028709386,1.014147885,1.138514894
train,20260603_140315,6a98a210147a67cc11ff623781cd0353ee5a411a51e4a8196adb354a7056c62e,C1_rudder_pos0p8,rudder pulse +0.8,v002,delta_r,0.8,0.25,0.4,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1517679,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,0.9784802,1.955704814,2.083478598,1.38180548,4.607450444,0.473379835,0.6540191798,-0.1610648882,0.3626001951,-0.06081973217,5.550920634,1.155309754,-3.655097969,5.27812289,2.02165875,0.3902006575,5.282030389,2.505640221,0.4318687967,3.322418075,3.326325575,-0.003907499378,-0.06181984784,0.4221616231,-0.4839814709,0.9916048222,0.949936683,0.04166813916,1.013413273,0.970828723,0.04258455017,3.350546509,3.501628724,-0.1510822144,1.8951716,23.47249188,-14.75635035,15.80203081,7.509616171,37.62530055,23.47249188,16.21152159,0.3584392621,0.8831975496,0.9879249872
