compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,transition_success_probability,transition_chain_compatible_rate,transition_exit_classes_seen,transition_pairs_seen,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_heavy_cluster_4d6ce808a400,heavy_cluster,heavy clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_a972af2eb71b,primvar_safe_exit_or_recovery_handoff_transition_object_a972af2eb71b__entry_boundary_near,safe_exit_or_recovery_handoff,transition_object,boundary_near,lqrta_safe_exit_or_recovery_handoff_a3eda237a32c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.5,0.5,0.05,-0.0322941404827373,0.0,0.0235,-0.0721012301094399,0.5059060734083237,0.7971669948028199,0.8400000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_44d3cfeceaaa,heavy_cluster,heavy clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_a6fe3eed55c3,primvar_safe_exit_or_recovery_handoff_transition_object_a6fe3eed55c3__entry_inflight_stable,safe_exit_or_recovery_handoff,transition_object,inflight_stable,lqrta_safe_exit_or_recovery_handoff_243fe76dc5c6,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.95,0.0,0.0,-0.0045056028352568,0.0,0.0665,0.2002807904095602,0.6119075062555205,0.9066737525892884,0.655,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_heavy_cluster_3fad09b532aa,heavy_cluster,heavy clustering and merging,primvar_safe_exit_or_recovery_handoff_transition_object_f5ddfdef6deb,primvar_safe_exit_or_recovery_handoff_transition_object_f5ddfdef6deb__entry_launch_gate,safe_exit_or_recovery_handoff,transition_object,launch_gate,lqrta_safe_exit_or_recovery_handoff_60518817e21b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1381563791397878,0.0,0.004,0.0042965023720533,0.7520780044646814,1.5513853173137404,0.59,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_2d8b026c34fc,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_673efd961290,primvar_energy_retaining_bank_transition_object_673efd961290__entry_boundary_near,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_2a68e29eb404,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.5,0.5,0.05,-0.0320707572470927,0.0,0.027,-0.0720603716130856,0.5049650383179497,0.7971669948028199,0.43,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_e475ba83145f,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_59e7d8972aac,primvar_energy_retaining_bank_transition_object_59e7d8972aac__entry_boundary_near,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_10416305f7af,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.5,0.5,0.05,-0.0313127604442292,0.0,0.0295,-0.0720820637507619,0.5058846423992753,0.7971669948028199,0.6900000000000001,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_29f7ff254317,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_77eee2c97688,primvar_energy_retaining_bank_transition_object_77eee2c97688__entry_boundary_near,energy_retaining_bank,transition_object,boundary_near,lqrta_energy_retaining_bank_2591b27461ba,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.45,0.45,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.45,0.45,0.1,-0.0324239943909525,0.0,0.02,-0.0720917012455624,0.5050077273179246,0.7971669948028199,0.78,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_e12adba61a97,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_a24bc5efce35,primvar_energy_retaining_bank_transition_object_a24bc5efce35__entry_inflight_stable,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_699b816cd021,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.95,0.0,0.0,0.0005891959347478,0.0,0.0679999999999999,0.2004299915097602,0.6119075062555205,0.910363701097698,0.36,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_149d9ca2e83f,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_b2c9198374ee,primvar_energy_retaining_bank_transition_object_b2c9198374ee__entry_inflight_stable,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_3eeae4677afa,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.95,0.0,0.0,-0.0082458528121998,0.0,0.055,0.1998067791435476,0.6119075062555205,0.8851046210375473,0.8300000000000001,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_d5b23b8bddce,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_f7d32dce7c5d,primvar_energy_retaining_bank_transition_object_f7d32dce7c5d__entry_inflight_stable,energy_retaining_bank,transition_object,inflight_stable,lqrta_energy_retaining_bank_5651176f84f9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.95,0.0,0.0,-0.0010091111121618,0.0,0.071,0.2006459912968088,0.6119075062555205,0.8940315607324205,0.8150000000000001,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_d9c8e7a32a4e,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_389a73c40d78,primvar_energy_retaining_bank_transition_object_389a73c40d78__entry_launch_gate,energy_retaining_bank,transition_object,launch_gate,lqrta_energy_retaining_bank_df3fe24f2ab5,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1380888690972821,0.0,0.006,0.0042965023720533,0.7514470785667994,1.5517965576730326,0.545,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_cbe91cbfc04d,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_034a2bc32892,primvar_energy_retaining_bank_transition_object_034a2bc32892__entry_launch_gate,energy_retaining_bank,transition_object,launch_gate,lqrta_energy_retaining_bank_1d53e4188a35,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1380355265638161,0.0,0.0035,0.0042965023720533,0.7515715410523051,1.5505260840860866,0.775,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_e16cf455ed58,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_a951f9b2e09c,primvar_energy_retaining_bank_transition_object_a951f9b2e09c__entry_launch_gate,energy_retaining_bank,transition_object,launch_gate,lqrta_energy_retaining_bank_43a9111cdc86,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.138368075587099,0.0,0.003,0.0042965023720533,0.7521059609975812,1.549427230020416,0.72,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_199ad2eb6eed,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_9a9ad143f3d1,primvar_energy_retaining_bank_transition_object_9a9ad143f3d1__entry_recoverable_degraded,energy_retaining_bank,transition_object,recoverable_degraded,lqrta_energy_retaining_bank_1a4e66fddd8a,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.2,0.2,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.2,0.0,0.0,0.0061933283065642,0.0,0.066,0.4461379157698246,0.5966107895148866,0.7738804081310358,0.97,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_247738301ece,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_a39bed06168d,primvar_energy_retaining_bank_transition_object_a39bed06168d__entry_recoverable_degraded,energy_retaining_bank,transition_object,recoverable_degraded,lqrta_energy_retaining_bank_e77b53ab6f69,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.1,0.1,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.1,0.0,0.0,0.0091834620529611,0.0,0.0625,0.44605748243897,0.5852713940907215,0.7712926570117369,1.1700000000000002,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_6cab6708e2ad,balanced_cluster,balanced clustering and merging,primvar_energy_retaining_bank_transition_object_064a9d6571e8,primvar_energy_retaining_bank_transition_object_064a9d6571e8__entry_recoverable_degraded,energy_retaining_bank,transition_object,recoverable_degraded,lqrta_energy_retaining_bank_069cd01300fa,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.15,0.15,boundary_near;inflight_stable;recoverable_degraded,recoverable_degraded->boundary_near;recoverable_degraded->inflight_stable;recoverable_degraded->recoverable_degraded,0.15,0.0,0.0,0.0040781007817909,0.0,0.05,0.4463345469529807,0.5857432522081409,0.774533681789527,1.135,recoverable_degraded_route_usable_nonzero_progress_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_1644c87266ac,balanced_cluster,balanced clustering and merging,primvar_glide_transition_object_bd30d582cdb6,primvar_glide_transition_object_bd30d582cdb6__entry_boundary_near,glide,transition_object,boundary_near,lqrta_glide_b7795023949c,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.5,0.5,0.05,-0.0317851505582092,0.0,0.027,-0.0722217629481223,0.5055890153549192,0.7971669948028199,0.245,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_balanced_cluster_5734d543ff12,balanced_cluster,balanced clustering and merging,primvar_glide_transition_object_c2e69d7c626f,primvar_glide_transition_object_c2e69d7c626f__entry_boundary_near,glide,transition_object,boundary_near,lqrta_glide_3944b0130740,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.475,0.475,boundary_near;hard_failure;safe_terminal,boundary_near->boundary_near;boundary_near->hard_failure;boundary_near->safe_terminal,0.475,0.475,0.075,-0.0325479953985545,0.0,0.0195,-0.0720765664063014,0.5040600493446382,0.7971669948028199,0.635,boundary_near_route_usable_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,unsafe_negative_margin,W3_summary_interpretable,simulation_only_outcome_model
